"SITE_ID","YEAR","VISIT_NO","TRANSECT","DATE_COL","TEAM_ID","DBH","HEIGHT","DISTANCE","TREE","NOTREES","SPECIES" 
"OWW04440-0078",2004,1,"D",07/01/2004,"2",".75-2",">30",2,"Deciduous"," ","OTHER DECIDUOUS" 
"OWW04440-0078",2004,1,"E",07/01/2004,"2",".3-.75",">30",15,"Deciduous"," ","OTHER DECIDUOUS" 
"OWW04440-0078",2004,1,"F",07/01/2004,"2",".75-2",">30",13,"Deciduous"," ","OTHER DECIDUOUS" 
"OWW04440-0078",2004,1,"G",07/01/2004,"2",".75-2",">30",3,"Deciduous"," ","OTHER DECIDUOUS" 
"OWW04440-0078",2004,1,"H",07/01/2004,"2",".75-2","15-30",1,"Deciduous"," ","OTHER DECIDUOUS" 
"OWW04440-0078",2004,1,"I",07/01/2004,"2",".75-2",">30",1,"Deciduous"," ","OTHER DECIDUOUS" 
"OWW04440-0078",2004,1,"J",07/01/2004,"2",".3-.75","15-30",20,"Deciduous"," ","OTHER DECIDUOUS" 
"OWW04440-0078",2004,1,"K",07/01/2004,"2",".3-.75","15-30",2,"Deciduous"," ","OTHER DECIDUOUS" 
"OWW04440-0080",2004,1,"A",06/29/2004,"1",".3-.75",">30",35,"Deciduous"," ","MAPLE" 
"OWW04440-0080",2004,1,"B",06/29/2004,"1",".3-.75",">30",35,"Deciduous"," ","MAPLE" 
"OWW04440-0080",2004,1,"C",06/29/2004,"1",".3-.75",">30",35,"Deciduous"," ","OAK" 
"OWW04440-0080",2004,1,"D",06/29/2004,"1",".1-.3",">30",24,"Deciduous"," ","MAPLE" 
"OWW04440-0080",2004,1,"E",06/29/2004,"1",".3-.75",">30",40,"Deciduous"," ","OAK" 
"OWW04440-0080",2004,1,"F",06/29/2004,"1",".3-.75",">30",32,"Deciduous"," ","OAK" 
"OWW04440-0080",2004,1,"G",06/29/2004,"1",".1-.3","5-15",30,"Deciduous"," ","MAPLE" 
"OWW04440-0080",2004,1,"H",06/29/2004,"1",".1-.3","15-30",31,"Deciduous"," ","OAK" 
"OWW04440-0080",2004,1,"I",06/29/2004,"1",".3-.75",">30",24,"Deciduous"," ","MAPLE" 
"OWW04440-0080",2004,1,"J",06/29/2004,"1",".3-.75",">30",35,"Deciduous"," ","OAK" 
"OWW04440-0080",2004,1,"K",06/29/2004,"1",".1-.3","15-30",22,"Deciduous"," ","ASH" 
"OWW04440-0081",2004,1,"A",07/23/2004,"2",".3-.75","15-30",8,"Deciduous"," ","OAK" 
"OWW04440-0081",2004,1,"B",07/23/2004,"2",".3-.75","15-30",9,"Deciduous"," ","UNKNOWN" 
"OWW04440-0081",2004,1,"C",07/23/2004,"2",".3-.75","15-30",1,"Deciduous"," ","UNKNOWN" 
"OWW04440-0081",2004,1,"D",07/23/2004,"2",".3-.75","15-30",2,"Deciduous"," ","UNKNOWN" 
"OWW04440-0081",2004,1,"E",07/23/2004,"2",".3-.75","15-30",5,"Deciduous"," ","UNKNOWN" 
"OWW04440-0081",2004,1,"F",07/23/2004,"2",".3-.75",">30",10,"Coniferous"," ","PINE" 
"OWW04440-0081",2004,1,"G",07/23/2004,"2",".3-.75","15-30",1,"Deciduous"," ","UNKNOWN" 
"OWW04440-0081",2004,1,"H",07/23/2004,"2",".3-.75",">30",4,"Broadleaf Evergreen"," ","CYPRESS" 
"OWW04440-0081",2004,1,"I",07/23/2004,"2",".3-.75","15-30",4,"Deciduous"," ","SNAG" 
"OWW04440-0081",2004,1,"J",07/23/2004,"2",".75-2",">30",5,"Broadleaf Evergreen"," ","CYPRESS" 
"OWW04440-0081",2004,1,"K",07/23/2004,"2",".75-2",">30",2,"Broadleaf Evergreen"," ","CYPRESS" 
"OWW04440-0085",2004,1,"A",06/28/2004,"1",".75-2","15-30",2,"Deciduous"," ","MAPLE" 
"OWW04440-0085",2004,1,"B",06/28/2004,"1",".3-.75",">30",11,"Deciduous"," ","OAK" 
"OWW04440-0085",2004,1,"C",06/28/2004,"1",".3-.75","15-30",2,"Deciduous"," ","OAK" 
"OWW04440-0085",2004,1,"D",06/28/2004,"1",".75-2","15-30",5,"Deciduous"," ","OAK" 
"OWW04440-0085",2004,1,"E",06/28/2004,"1",".3-.75","15-30",35,"Deciduous"," ","OAK" 
"OWW04440-0085",2004,1,"F",06/28/2004,"1",".3-.75","15-30",22,"Deciduous"," ","PINE" 
"OWW04440-0085",2004,1,"G",06/28/2004,"1",".3-.75","15-30",25,"Deciduous"," ","OAK" 
"OWW04440-0085",2004,1,"H",06/28/2004,"1",".75-2","15-30",3,"Deciduous"," ","OAK" 
"OWW04440-0085",2004,1,"I",06/28/2004,"1",".75-2","15-30",40,"Deciduous"," ","OAK" 
"OWW04440-0085",2004,1,"J",06/28/2004,"1",".3-.75","15-30",10,"Deciduous"," ","PINE" 
"OWW04440-0085",2004,1,"K",06/28/2004,"1",".3-.75",">30",2,"Deciduous"," ","OAK" 
"OWW04440-0087",2004,1,"A",06/23/2004,"1",".3-.75","15-30",4,"Deciduous"," ","ALDER/BIRCH" 
"OWW04440-0087",2004,1,"B",06/23/2004,"1",".3-.75","15-30",15,"Coniferous"," ","SPRUCE" 
"OWW04440-0087",2004,1,"C",06/23/2004,"1",".3-.75","15-30",13,"Coniferous"," ","SPRUCE" 
"OWW04440-0087",2004,1,"D",06/23/2004,"1",".3-.75","15-30",6,"Coniferous"," ","SPRUCE" 
"OWW04440-0087",2004,1,"E",06/23/2004,"1",".3-.75","15-30",5,"Coniferous"," ","SPRUCE" 
"OWW04440-0087",2004,1,"F",06/23/2004,"1",".3-.75","15-30",6,"Deciduous"," ","POPLAR" 
"OWW04440-0087",2004,1,"G",06/23/2004,"1",".3-.75",">30",8,"Deciduous"," ","BIRCH" 
"OWW04440-0087",2004,1,"H",06/23/2004,"1",".3-.75",">30",5,"Coniferous"," ","SPRUCE" 
"OWW04440-0087",2004,1,"I",06/23/2004,"1",".3-.75","15-30",6,"Coniferous"," ","SPRUCE" 
"OWW04440-0087",2004,1,"J",06/23/2004,"1",".3-.75","15-30",5,"Deciduous"," ","BIRCH" 
"OWW04440-0087",2004,1,"K",06/23/2004,"1",".3-.75",">30",8,"Coniferous"," ","SPRUCE" 
"OWW04440-0093",2004,1,"A",07/14/2004,"1",".75-2",">30",20,"Deciduous"," ","OAK" 
"OWW04440-0093",2004,1,"B",07/14/2004,"1",".3-.75",">30",50,"Deciduous"," ","OTHER DECIDUOUS" 
"OWW04440-0093",2004,1,"C",07/14/2004,"1",".75-2",">30",10,"Deciduous"," ","OTHER DECIDUOUS" 
"OWW04440-0093",2004,1,"D",07/14/2004,"1",".75-2",">30",25,"Deciduous"," ","OTHER DECIDUOUS" 
"OWW04440-0093",2004,1,"E",07/14/2004,"1",".75-2",">30",25,"Deciduous"," ","OAK" 
"OWW04440-0093",2004,1,"F",07/14/2004,"1",".75-2",">30",20,"Deciduous"," ","OTHER DECIDUOUS" 
"OWW04440-0093",2004,1,"G",07/14/2004,"1",".75-2",">30",15,"Deciduous"," ","OTHER DECIDUOUS" 
"OWW04440-0093",2004,1,"H",07/14/2004,"1",".75-2",">30",15,"Deciduous"," ","OTHER DECIDUOUS" 
"OWW04440-0093",2004,1,"I",07/14/2004,"1",".75-2",">30",35,"Deciduous"," ","OTHER DECIDUOUS" 
"OWW04440-0093",2004,1,"J",07/14/2004,"1",".75-2",">30",30,"Coniferous"," ","PINE" 
"OWW04440-0093",2004,1,"K",07/14/2004,"1",".75-2",">30",5,"Deciduous"," ","SYCAMORE" 
"OWW04440-0094",2004,1,"A",09/18/2004,"2",".3-.75","15-30",9,"Coniferous"," ","PINE" 
"OWW04440-0094",2004,1,"B",09/18/2004,"2",".3-.75","15-30",0,"Coniferous"," ","PINE" 
"OWW04440-0094",2004,1,"C",09/18/2004,"2",".3-.75",">30",10,"Deciduous"," ","OAK" 
"OWW04440-0094",2004,1,"D",09/18/2004,"2",".3-.75",">30",25,"Deciduous"," ","OAK" 
"OWW04440-0094",2004,1,"E",09/18/2004,"2",".3-.75",">30",14,"Deciduous"," ","OAK" 
"OWW04440-0094",2004,1,"F",09/18/2004,"2",".3-.75","5-15",4.5,"Deciduous"," ","OTHER DECIDUOUS" 
"OWW04440-0094",2004,1,"G",09/18/2004,"2",".3-.75","15-30",19,"Deciduous"," ","UNKNOWN" 
"OWW04440-0094",2004,1,"H",09/18/2004,"2",".3-.75","15-30",22,"Deciduous"," ","UNKNOWN" 
"OWW04440-0094",2004,1,"I",09/18/2004,"2",".3-.75","15-30",15,"Coniferous"," ","PINE" 
"OWW04440-0094",2004,1,"J",09/18/2004,"2",".3-.75","15-30",35,"Deciduous"," ","OAK" 
"OWW04440-0094",2004,1,"K",09/18/2004,"2",".3-.75",">30",38,"Deciduous"," ","OAK" 
"OWW04440-0096",2004,1,"A",09/15/2004,"16",".75-2",">30",10,"Deciduous"," ","UNKNOWN" 
"OWW04440-0096",2004,1,"B",09/15/2004,"16",".75-2",">30",5,"Deciduous"," ","UNKNOWN" 
"OWW04440-0096",2004,1,"C",09/15/2004,"16",".3-.75",">30",1,"Deciduous"," ","SYCAMORE" 
"OWW04440-0096",2004,1,"D",09/15/2004,"16",".75-2",">30",5,"Deciduous"," ","SYCAMORE" 
"OWW04440-0096",2004,1,"E",09/15/2004,"16",".3-.75",">30",7,"Deciduous"," ","UNKNOWN" 
"OWW04440-0096",2004,1,"F",09/15/2004,"16",".75-2",">30",3,"Deciduous"," ","SYCAMORE" 
"OWW04440-0096",2004,1,"G",09/15/2004,"16",".3-.75",">30",4,"Deciduous"," ","UNKNOWN" 
"OWW04440-0096",2004,1,"H",09/15/2004,"16",".3-.75",">30",1,"Deciduous"," ","SYCAMORE" 
"OWW04440-0096",2004,1,"I",09/15/2004,"16",".75-2",">30",10,"Deciduous"," ","SYCAMORE" 
"OWW04440-0096",2004,1,"J",09/15/2004,"16",".75-2",">30",5,"Deciduous"," ","SYCAMORE" 
"OWW04440-0096",2004,1,"K",09/15/2004,"16",".3-.75",">30",10,"Deciduous"," ","UNKNOWN" 
"OWW04440-0102",2004,1,"A",08/10/2004,"3",".3-.75","15-30",15,"Deciduous"," ","WALNUT" 
"OWW04440-0102",2004,1,"B",08/10/2004,"3",".3-.75","15-30",1,"Deciduous"," ","WALNUT" 
"OWW04440-0102",2004,1,"C",08/10/2004,"3",".75-2",">30",15,"Deciduous"," ","OAK" 
"OWW04440-0102",2004,1,"D",08/10/2004,"3",".3-.75","15-30",1,"Coniferous"," ","HEMLOCK" 
"OWW04440-0102",2004,1,"E",08/10/2004,"3",".3-.75","15-30",10,"Deciduous"," ","WALNUT" 
"OWW04440-0102",2004,1,"F",08/10/2004,"3",".3-.75",">30",1,"Deciduous"," ","ELM" 
"OWW04440-0102",2004,1,"G",08/10/2004,"3",".3-.75",">30",1,"Deciduous"," ","BASSWOOD" 
"OWW04440-0102",2004,1,"H",08/10/2004,"3",".3-.75",">30",30,"Deciduous"," ","OAK" 
"OWW04440-0102",2004,1,"I",08/10/2004,"3",".3-.75","15-30",10,"Coniferous"," ","HEMLOCK" 
"OWW04440-0102",2004,1,"J",08/10/2004,"3",".3-.75","15-30",1,"Deciduous"," ","BEECH" 
"OWW04440-0102",2004,1,"K",08/10/2004,"3",".3-.75","15-30",20,"Deciduous"," ","BASSWOOD" 
"OWW04440-0103",2004,1,"A",08/10/2004,"4",".3-.75",">30",13,"Coniferous"," ","WHITE PINE" 
"OWW04440-0103",2004,1,"B",08/10/2004,"4",".3-.75",">30",9,"Coniferous"," ","WHITE PINE" 
"OWW04440-0103",2004,1,"C",08/10/2004,"4",".3-.75",">30",10,"Coniferous"," ","WHITE PINE" 
"OWW04440-0103",2004,1,"D",08/10/2004,"4",".3-.75",">30",25,"Coniferous"," ","WHITE PINE" 
"OWW04440-0103",2004,1,"E",08/10/2004,"4",".3-.75",">30",18,"Coniferous"," ","WHITE PINE" 
"OWW04440-0103",2004,1,"F",08/10/2004,"4",".3-.75",">30",23,"Coniferous"," ","WHITE PINE" 
"OWW04440-0103",2004,1,"G",08/10/2004,"4",".3-.75",">30",11,"Coniferous"," ","WHITE PINE" 
"OWW04440-0103",2004,1,"H",08/10/2004,"4",".3-.75",">30",10,"Coniferous"," ","WHITE PINE" 
"OWW04440-0103",2004,1,"I",08/10/2004,"4",".3-.75",">30",9,"Coniferous"," ","WHITE PINE" 
"OWW04440-0103",2004,1,"J",08/10/2004,"4",".3-.75",">30",7,"Coniferous"," ","WHITE PINE" 
"OWW04440-0103",2004,1,"K",08/10/2004,"4",".3-.75",">30",16,"Coniferous"," ","WHITE PINE" 
"OWW04440-0106",2004,1,"A",09/07/2004,"20",".3-.75",">30",35,"Deciduous"," ","POPLAR" 
"OWW04440-0106",2004,1,"B",09/07/2004,"20",".3-.75","15-30",4,"Deciduous"," ","OAK" 
"OWW04440-0106",2004,1,"C",09/07/2004,"20",".3-.75",">30",35,"Deciduous"," ","OAK" 
"OWW04440-0106",2004,1,"D",09/07/2004,"20",".3-.75",">30",10,"Deciduous"," ","POPLAR" 
"OWW04440-0106",2004,1,"E",09/07/2004,"20",".3-.75","15-30",22,"Coniferous"," ","FIR (HEMLOCK)" 
"OWW04440-0106",2004,1,"F",09/07/2004,"20",".3-.75",">30",16,"Deciduous"," ","OAK" 
"OWW04440-0106",2004,1,"G",09/07/2004,"20",".3-.75",">30",28,"Deciduous"," ","OAK" 
"OWW04440-0106",2004,1,"H",09/07/2004,"20",".3-.75","15-30",2,"Deciduous"," ","OTHER DECIDUOUS" 
"OWW04440-0106",2004,1,"I",09/07/2004,"20",".3-.75",">30",0,"Deciduous"," ","MAPLE" 
"OWW04440-0106",2004,1,"J",09/07/2004,"20",".3-.75",">30",1,"Deciduous"," ","POPLAR" 
"OWW04440-0106",2004,1,"K",09/07/2004,"20",".3-.75","15-30",3,"Deciduous"," ","ASH" 
"OWW04440-0107",2004,1,"A",10/07/2004,"5",".75-2",">30",5,"Coniferous"," ","PINE" 
"OWW04440-0107",2004,1,"B",10/07/2004,"5",".75-2",">30",2,"Coniferous"," ","CEDAR" 
"OWW04440-0107",2004,1,"C",10/07/2004,"5",".3-.75",">30",3,"Deciduous"," ","BIRCH" 
"OWW04440-0107",2004,1,"D",10/07/2004,"5",".3-.75",">30",3,"Deciduous"," ","ASPEN" 
"OWW04440-0107",2004,1,"E",10/07/2004,"5",".3-.75",">30",10,"Deciduous"," ","BIRCH" 
"OWW04440-0107",2004,1,"F",10/07/2004,"5",".3-.75",">30",12,"Deciduous"," ","ASPEN" 
"OWW04440-0107",2004,1,"G",10/07/2004,"5",".75-2",">30",5,"Deciduous"," ","MAPLE" 
"OWW04440-0107",2004,1,"H",10/07/2004,"5",".3-.75",">30",8,"Deciduous"," ","BIRCH" 
"OWW04440-0107",2004,1,"I",10/07/2004,"5",".75-2",">30",2,"Deciduous"," ","ASPEN" 
"OWW04440-0107",2004,1,"J",10/07/2004,"5",".75-2",">30",1,"Deciduous"," ","ASPEN" 
"OWW04440-0107",2004,1,"K",10/07/2004,"5",".75-2",">30",2,"Deciduous"," ","MAPLE" 
"OWW04440-0108",2004,1,"A",07/09/2004,"2",".3-.75","5-15",20,"Coniferous"," ","PINE" 
"OWW04440-0108",2004,1,"B",07/09/2004,"2",".3-.75","15-30",40,"Coniferous"," ","PINE" 
"OWW04440-0108",2004,1,"C",07/09/2004,"2",".3-.75",">30",45,"Coniferous"," ","PINE" 
"OWW04440-0108",2004,1,"D",07/09/2004,"2",".1-.3","15-30",8,"Coniferous"," ","PINE" 
"OWW04440-0108",2004,1,"E",07/09/2004,"2",".1-.3","5-15",10,"Coniferous"," ","PINE" 
"OWW04440-0108",2004,1,"F",07/09/2004,"2",".3-.75","15-30",35,"Deciduous"," ","UNKNOWN" 
"OWW04440-0108",2004,1,"G",07/09/2004,"2",".75-2",">30",30,"Deciduous"," ","UNKNOWN" 
"OWW04440-0108",2004,1,"H",07/09/2004,"2"," "," ", ," ","X"," " 
"OWW04440-0108",2004,1,"I",07/09/2004,"2"," "," ", ," ","X"," " 
"OWW04440-0108",2004,1,"J",07/09/2004,"2"," "," ", ," ","X"," " 
"OWW04440-0108",2004,1,"K",07/09/2004,"2",".75-2",">30",45,"Deciduous"," ","UNKNOWN" 
"OWW04440-0112",2004,1,"A",09/13/2004,"2",".75-2","15-30",4,"Deciduous"," ","MAPLE" 
"OWW04440-0112",2004,1,"B",09/13/2004,"2",".3-.75","15-30",8,"Deciduous"," ","SNAG" 
"OWW04440-0112",2004,1,"C",09/13/2004,"2",".3-.75","15-30",10,"Deciduous"," ","WILLOW" 
"OWW04440-0112",2004,1,"D",09/13/2004,"2",".3-.75",">30",5,"Deciduous"," ","SNAG" 
"OWW04440-0112",2004,1,"E",09/13/2004,"2",".3-.75","15-30",9,"Deciduous"," ","UNKNOWN" 
"OWW04440-0112",2004,1,"F",09/13/2004,"2",".3-.75","15-30",7,"Deciduous"," ","UNKNOWN" 
"OWW04440-0112",2004,1,"G",09/13/2004,"2",".3-.75","5-15",5,"Deciduous"," ","MAPLE" 
"OWW04440-0112",2004,1,"H",09/13/2004,"2",".3-.75",">30",3,"Deciduous"," ","UNKNOWN" 
"OWW04440-0112",2004,1,"I",09/13/2004,"2",".3-.75","15-30",2,"Deciduous"," ","SYCAMORE" 
"OWW04440-0112",2004,1,"J",09/13/2004,"2",".3-.75","15-30",5,"Deciduous"," ","UNKNOWN" 
"OWW04440-0112",2004,1,"K",09/13/2004,"2",".3-.75",">30",5,"Deciduous"," ","UNKNOWN" 
"OWW04440-0114",2004,1,"A",08/13/2004,"2",".3-.75",">30",10,"Deciduous"," ","MAPLE/BOX ELDER" 
"OWW04440-0114",2004,1,"B",08/13/2004,"2",".3-.75",">30",2,"Deciduous"," ","MAPLE/BOX ELDER" 
"OWW04440-0114",2004,1,"C",08/13/2004,"2",".3-.75",">30",4.5,"Coniferous"," ","PINE" 
"OWW04440-0114",2004,1,"D",08/13/2004,"2",".3-.75",">30",2,"Coniferous"," ","PINE" 
"OWW04440-0114",2004,1,"E",08/13/2004,"2",".1-.3","15-30",45,"Deciduous"," ","MAPLE/BOX ELDER" 
"OWW04440-0114",2004,1,"F",08/13/2004,"2",".1-.3","15-30",8,"Deciduous"," ","MAPLE/BOX ELDER" 
"OWW04440-0114",2004,1,"G",08/13/2004,"2"," ","15-30",7,"Deciduous"," ","MAPLE/BOX ELDER" 
"OWW04440-0114",2004,1,"H",08/13/2004,"2",".3-.75","15-30",30,"Coniferous"," ","PINE" 
"OWW04440-0114",2004,1,"I",08/13/2004,"2",".1-.3","15-30",8,"Deciduous"," ","MAPLE/BOX ELDER" 
"OWW04440-0114",2004,1,"J",08/13/2004,"2",".1-.3","15-30",6,"Deciduous"," ","MAPLE/BOX ELDER" 
"OWW04440-0114",2004,1,"K",08/13/2004,"2",".3-.75","15-30",7,"Deciduous"," ","MAPLE/BOX ELDER" 
"OWW04440-0115",2004,1,"A",09/16/2004,"1",".3-.75","15-30",4,"Deciduous"," ","MAPLE/BOXELDER" 
"OWW04440-0115",2004,1,"B",09/16/2004,"1",".3-.75","5-15",7,"Deciduous"," ","UNKNOWN/OTHER" 
"OWW04440-0115",2004,1,"C",09/16/2004,"1",".3-.75","5-15",4,"Deciduous"," ","ASH" 
"OWW04440-0115",2004,1,"D",09/16/2004,"1",".3-.75","5-15",2,"Deciduous"," ","ASH" 
"OWW04440-0115",2004,1,"E",09/16/2004,"1",".3-.75","5-15",1,"Deciduous"," ","ASH" 
"OWW04440-0115",2004,1,"F",09/16/2004,"1",".3-.75","5-15",1,"Deciduous"," ","ASH" 
"OWW04440-0115",2004,1,"G",09/16/2004,"1",".3-.75","5-15",1,"Deciduous"," ","UNKNOWN/OTHER" 
"OWW04440-0115",2004,1,"H",09/16/2004,"1",".3-.75","5-15",1,"Deciduous"," ","UNKNOWN/OTHER" 
"OWW04440-0115",2004,1,"I",09/16/2004,"1",".3-.75","5-15",20,"Deciduous"," ","UNKNOWN/OTHER" 
"OWW04440-0115",2004,1,"J",09/16/2004,"1","0-0.1","<5",2,"Deciduous"," ","UNKNOWN/OTHER" 
"OWW04440-0115",2004,1,"K",09/16/2004,"1",".3-.75","5-15",1,"Deciduous"," ","OAK" 
"OWW04440-0122",2004,1,"A",10/12/2004,"2",".1-.3","5-15",6,"Deciduous"," ","MAPLE" 
"OWW04440-0122",2004,1,"B",10/12/2004,"2",".1-.3"," ",8,"Deciduous"," ","UNKNOWN" 
"OWW04440-0122",2004,1,"C",10/12/2004,"2",".1-.3","5-15",9,"Deciduous"," ","SYCAMORE" 
"OWW04440-0122",2004,1,"D",10/12/2004,"2",".1-.3","5-15",6,"Deciduous"," ","SYCAMORE" 
"OWW04440-0122",2004,1,"E",10/12/2004,"2",".3-.75","15-30",7,"Deciduous"," ","SYCAMORE" 
"OWW04440-0122",2004,1,"F",10/12/2004,"2",".1-.3"," ",5,"Deciduous"," ","SYCAMORE" 
"OWW04440-0122",2004,1,"G",10/12/2004,"2",".1-.3","5-15",1.5,"Deciduous"," ","SYCAMORE" 
"OWW04440-0122",2004,1,"H",10/12/2004,"2",".1-.3","5-15",3,"Deciduous"," ","SYCAMORE" 
"OWW04440-0122",2004,1,"I",10/12/2004,"2",".1-.3","5-15",7,"Deciduous"," ","SYCAMORE" 
"OWW04440-0122",2004,1,"J",10/12/2004,"2",".1-.3","5-15",4,"Deciduous"," ","SYCAMORE" 
"OWW04440-0122",2004,1,"K",10/12/2004,"2",".3-.75","15-30",8,"Deciduous"," ","SYCAMORE" 
"OWW04440-0124",2004,1,"A",07/13/2004,"2",".3-.75","5-15",5,"Deciduous"," ","SILVER MAPLE" 
"OWW04440-0124",2004,1,"B",07/13/2004,"2",".75-2","5-15",5,"Deciduous"," ","ASH" 
"OWW04440-0124",2004,1,"C",07/13/2004,"2",".3-.75","5-15",6,"Deciduous"," ","ELM" 
"OWW04440-0124",2004,1,"D",07/13/2004,"2",".75-2","5-15",4,"Deciduous"," ","SILVER MAPLE" 
"OWW04440-0124",2004,1,"E",07/13/2004,"2",".3-.75","5-15",0,"Deciduous"," ","ASH" 
"OWW04440-0124",2004,1,"F",07/13/2004,"2",".3-.75","5-15",1,"Deciduous"," ","ASH" 
"OWW04440-0124",2004,1,"G",07/13/2004,"2",".75-2","5-15",16,"Deciduous"," ","ASH" 
"OWW04440-0124",2004,1,"H",07/13/2004,"2",".75-2","5-15",9,"Deciduous"," ","SNAG" 
"OWW04440-0124",2004,1,"I",07/13/2004,"2",".3-.75","5-15",7,"Deciduous"," ","HACKBERRY" 
"OWW04440-0124",2004,1,"J",07/13/2004,"2",".75-2","15-30",7,"Deciduous"," ","SILVER MAPLE" 
"OWW04440-0124",2004,1,"K",07/13/2004,"2",".75-2","15-30",14,"Deciduous"," ","COTTONWOOD" 
"OWW04440-0125",2004,1,"A",06/21/2004,"1",".3-.75","15-30",14,"Deciduous"," ","OAK" 
"OWW04440-0125",2004,1,"B",06/21/2004,"1",".3-.75","5-15",15,"Deciduous"," ","OAK" 
"OWW04440-0125",2004,1,"C",06/21/2004,"1",".3-.75","5-15",30,"Deciduous"," ","OAK" 
"OWW04440-0125",2004,1,"D",06/21/2004,"1",".3-.75","5-15",25,"Coniferous"," ","CEDAR" 
"OWW04440-0125",2004,1,"E",06/21/2004,"1",".3-.75","15-30",8,"Deciduous"," ","SYCAMORE" 
"OWW04440-0125",2004,1,"F",06/21/2004,"1",".3-.75","15-30",20,"Coniferous"," ","CEDAR" 
"OWW04440-0125",2004,1,"G",06/21/2004,"1",".3-.75","15-30",4,"Deciduous"," ","SYCAMORE" 
"OWW04440-0125",2004,1,"H",06/21/2004,"1",".3-.75",">30",30,"Deciduous"," ","OAK" 
"OWW04440-0125",2004,1,"I",06/21/2004,"1",".3-.75",">30",30,"Deciduous"," ","OAK" 
"OWW04440-0125",2004,1,"J",06/21/2004,"1",".3-.75","15-30",25,"Deciduous"," ","SYCAMORE" 
"OWW04440-0125",2004,1,"K",06/21/2004,"1",".3-.75","15-30",1,"Deciduous"," ","SYCAMORE" 
"OWW04440-0127",2004,1,"A",07/11/2004,"2",".3-.75",">30",10,"Deciduous"," ","MAPLE/BOXELDER" 
"OWW04440-0127",2004,1,"B",07/11/2004,"2",".3-.75",">30",4,"Deciduous"," ","OTHER DECIDUOUS" 
"OWW04440-0127",2004,1,"C",07/11/2004,"2",".3-.75",">30",10,"Deciduous"," ","OTHER DECIDUOUS" 
"OWW04440-0127",2004,1,"D",07/11/2004,"2",".1-.3","15-30",10,"Deciduous"," ","OTHER DECIDUOUS" 
"OWW04440-0127",2004,1,"E",07/11/2004,"2",".3-.75","15-30",15,"Deciduous"," ","OTHER DECIDUOUS" 
"OWW04440-0127",2004,1,"F",07/11/2004,"2",".3-.75","15-30",12,"Deciduous"," ","OTHER DECIDUOUS" 
"OWW04440-0127",2004,1,"G",07/11/2004,"2",".3-.75","15-30",12,"Deciduous"," ","OTHER DECIDUOUS" 
"OWW04440-0127",2004,1,"H",07/11/2004,"2",".75-2",">30",2,"Deciduous"," ","OTHER DECIDUOUS" 
"OWW04440-0127",2004,1,"I",07/11/2004,"2",".1-.3","5-15",4,"Deciduous"," ","OTHER DECIDUOUS" 
"OWW04440-0127",2004,1,"J",07/11/2004,"2",".3-.75","15-30",30,"Deciduous"," ","OTHER DECIDUOUS" 
"OWW04440-0127",2004,1,"K",07/11/2004,"2",".3-.75","15-30",4,"Deciduous"," ","OTHER DECIDUOUS" 
"OWW04440-0128",2004,1,"A",08/04/2004,"2",".3-.75","15-30",40,"Deciduous"," ","POPLAR" 
"OWW04440-0128",2004,1,"B",08/04/2004,"2",".3-.75",">30",35,"Deciduous"," ","OAK" 
"OWW04440-0128",2004,1,"C",08/04/2004,"2",".3-.75","15-30",30,"Deciduous"," ","WALNUT" 
"OWW04440-0128",2004,1,"D",08/04/2004,"2",".1-.3","15-30",25,"Deciduous"," ","WALNUT" 
"OWW04440-0128",2004,1,"E",08/04/2004,"2",".3-.75",">30",30,"Deciduous"," ","OAK" 
"OWW04440-0128",2004,1,"F",08/04/2004,"2",".3-.75","15-30",12,"Deciduous"," ","WALNUT" 
"OWW04440-0128",2004,1,"G",08/04/2004,"2",".1-.3","5-15",1,"Deciduous"," ","BOXELDER" 
"OWW04440-0128",2004,1,"H",08/04/2004,"2",".3-.75","15-30",1,"Deciduous"," ","BOXELDER" 
"OWW04440-0128",2004,1,"I",08/04/2004,"2",".1-.3","15-30",5,"Deciduous"," ","WALNUT" 
"OWW04440-0128",2004,1,"J",08/04/2004,"2",".3-.75","15-30",10,"Deciduous"," ","SYCAMORE" 
"OWW04440-0128",2004,1,"K",08/04/2004,"2",".3-.75","15-30",17,"Coniferous"," ","HEMLOCK" 
"OWW04440-0130",2004,1,"A",07/05/2004,"2",".3-.75","15-30",1.5,"Deciduous"," ","MAPLE/BOXELDER" 
"OWW04440-0130",2004,1,"B",07/05/2004,"2",".1-.3","15-30",8,"Coniferous"," ","UNKNOWN" 
"OWW04440-0130",2004,1,"C",07/05/2004,"2",".3-.75",">30",7,"Deciduous"," ","MAPLE" 
"OWW04440-0130",2004,1,"D",07/05/2004,"2",".3-.75",">30",9,"Deciduous"," ","MAPLE/BOXELDER" 
"OWW04440-0130",2004,1,"E",07/05/2004,"2",".3-.75",">30",1,"Coniferous"," ","UNKNOWN" 
"OWW04440-0130",2004,1,"F",07/05/2004,"2",".3-.75",">30",20,"Coniferous"," ","UNKNOWN" 
"OWW04440-0130",2004,1,"G",07/05/2004,"2",".3-.75","15-30",2,"Deciduous"," ","MAPLE/BOXELDER" 
"OWW04440-0130",2004,1,"H",07/05/2004,"2",".3-.75","15-30",0,"Deciduous"," ","UNKNOWN" 
