"SITE_ID","Latitude","Longitude","locationRemarks","siteSelectionType","waterBody","site_survey_id","eventDate","year","samplingProtocol","fieldNotes","dry_site","dry_pcnt","beaver_impacted","CREEK_CODE","SITE","ORIGINAL_SURVEY_YEAR","SAMPLE_TYPE","REACH_LENGTH","GLOBALID","STATES","HUC_12","unit","AGENCY","Prov","survey_year","impact_group","poolscore","substratescore","woodscore","habitatscore","gradient","average_bfwidth","average_bfdepth","elevation","pool_fines","substrate","wood_12x25","wood_18x25","lua_group","aquatic_province","states","key_watershed","rotation_panel","creek_code"
"WASKY0013",47.9297630824434,-121.24846868007,"Downstream End","Random GRTS","Upper North Fork Skykomish River HUC12","2020WASKY1013",2020-09-04 00:00:00,"2020","Wadeable",NA,NA,NA,"None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WASKY0028",47.9268194580299,-121.248988475267,"Downstream End","Random GRTS","Upper North Fork Skykomish River HUC12","2012WASKY1028",2012-08-20 09:58:50,"2012","Wadeable",NA,NA,NA,"NA","WASKY",28,2012,"STATUS_AND_TREND",160,"{01E612BF-2404-3D01-241C-A0A1A610E879}","WA","171100090401","Mt. Baker-Snoqualmie National Forest","FSR6","NC",2012,"ref",57.87437113,52.5845086,66.47384718,58.1710519,0.12844634,7.09634095,0.44815497,998,5.862470862,11.42857142,8,5,"RES","North Cascades","WA","Y",2,"WASKY"
"WASKY0048",47.9059307330879,-121.313995335735,"Downstream End","Random GRTS","North Fork Skykomish River","2012WASKY1048",2012-08-21 10:14:45,"2012","Wadeable",NA,NA,NA,"NA","WASKY",48,2012,"STATUS_AND_TREND",480,"{A8296C1B-92C7-07F6-2FAA-72D4925F7FA5}","WA","171100090401","Mt. Baker-Snoqualmie National Forest","FSR6","NC",2012,"middle",NA,65.95144972,48.49773243,57.70518744,0.0144416,35.64362746,0.70846257,524,NA,4.76190476,23,10,"RES","North Cascades","WA","Y",2,"WASKY"
"WASKY0048",47.9059307330879,-121.313995335735,"Downstream End","Random GRTS","North Fork Skykomish River","2020WASKY1048",2020-09-07 00:00:00,"2020","Wadeable",NA,NA,NA,"None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WASLM0004",47.5296883445822,-124.03405604021,"Downstream End","Random GRTS","Middle Fork Salmon River","2005WASLM1004",2005-08-25 00:00:00,"2005","Wadeable",NA,NA,NA,"NA","WASLM",4,2005,"STATUS_AND_TREND",400,"{F2B4779D-B379-4DB8-9DEB-99FC72080F2F}","WA","171001020208","Olympic National Forest","FSR6","OL",2005,"middle",66.53840094,48.70527672,22.63184478,44.7342254,0.01940377,16.14094781,0.85830327,173,0.962962963,2.88461538,38,26,"LSR","Olympic Peninsula","WA","N",1,"WASLM"
"WASLM0004",47.5296883445822,-124.03405604021,"Downstream End","Random GRTS","Middle Fork Salmon River","2013WASLM1004",2013-08-30 15:06:40,"2013","Wadeable",NA,NA,NA,"NA","WASLM",4,2005,"STATUS_AND_TREND",400,"{F2B4779D-B379-4DB8-9DEB-99FC72080F2F}","WA","171001020208","Olympic National Forest","FSR6","OL",2013,"middle",36.2717833,25.0153789,35.60374734,31.52983841,0.01729041,17.03230495,0.92577787,173,3.411691521,7.33333333,49,33,"LSR","Olympic Peninsula","WA","N",2,"WASLM"
"WASLM0005",47.5419136850935,-124.032396169341,"Downstream End","Random GRTS","North Fork Salmon River","2005WASLM1005",2005-08-26 00:00:00,"2005","Wadeable",NA,NA,NA,"NA","WASLM",5,2005,"STATUS_AND_TREND",280,"{619224F0-B5B4-4260-A6CA-0239DE5E06A7}","WA","171001020208","Olympic National Forest","FSR6","OL",2005,"middle",66.46408806,53.74244303,40.30427176,52.40887055,0.01684952,12.67911818,0.69436493,201,2.095238095,2.85714285,18,16,"LSR","Olympic Peninsula","WA","N",1,"WASLM"
"WASLM0005",47.5419136850935,-124.032396169341,"Downstream End","Random GRTS","North Fork Salmon River","2013WASLM1005",2013-09-01 15:04:48,"2013","Wadeable",NA,NA,NA,"NA","WASLM",5,2005,"STATUS_AND_TREND",280,"{619224F0-B5B4-4260-A6CA-0239DE5E06A7}","WA","171001020208","Olympic National Forest","FSR6","OL",2013,"middle",48.7577128,26.92487342,39.81900483,37.5544311,0.01718992,12.85920824,0.62434163,201,10,9.66666666,18,15,"LSR","Olympic Peninsula","WA","N",2,"WASLM"
"WASLM0006",47.5406690166025,-124.035442528264,"Downstream End","Random GRTS","North Fork Salmon River","2013WASLM1006",2013-09-02 09:57:30,"2013","Wadeable",NA,NA,NA,"NA","WASLM",6,2013,"STATUS_AND_TREND",280,"{C7AFAC0D-BEB4-851A-933D-4789DB43992F}","WA","171001020208","Olympic National Forest","FSR6","OL",2013,"middle",NA,NA,54.49032825,NA,NA,12.14545454,0.61286363,189,3.607001972,8.66666666,36,21,"LSR","Olympic Peninsula","WA","N",2,"WASLM"
"WASLM0014",47.5284381149349,-124.057679209475,"Downstream End","Random GRTS","Salmon River","2005WASLM1014",2005-08-27 00:00:00,"2005","Wadeable",NA,NA,NA,"NA","WASLM",14,2005,"STATUS_AND_TREND",480,"{7FDB1905-FAD7-42C3-95E5-EC82033B0113}","WA","171001020208","Olympic National Forest","FSR6","OL",2005,"middle",32.79648324,36.06867763,55.75606443,41.00899252,0.00480787,43.07580703,1.04254794,146,2.333333333,19.04761904,72,36,"LSR","Olympic Peninsula","WA","N",1,"WASLM"
"WASLM0014",47.5284381149349,-124.057679209475,"Downstream End","Random GRTS","Salmon River","2013WASLM1014",2013-08-29 08:57:29,"2013","Wadeable",NA,NA,NA,"NA","WASLM",14,2005,"STATUS_AND_TREND",480,"{7FDB1905-FAD7-42C3-95E5-EC82033B0113}","WA","171001020208","Olympic National Forest","FSR6","OL",2013,"middle",37.84646787,68.24185014,26.9029819,43.73139452,0.00840927,27.16243443,0.64536125,146,2.095238095,6,16,9,"LSR","Olympic Peninsula","WA","N",2,"WASLM"
"WASLM0024",47.5291971948205,-124.053416558819,"Downstream End","Random GRTS","North Fork Salmon River","2005WASLM1024",2005-08-28 00:00:00,"2005","Wadeable",NA,NA,NA,"NA","WASLM",24,2005,"STATUS_AND_TREND",400,"{4A7E9B6C-5A53-4FB9-8E96-45E5B785DE63}","WA","171001020208","Olympic National Forest","FSR6","OL",2005,"middle",59.25096749,30.49368366,46.89088038,44.47970307,0.01602629,13.9024889,0.71899568,153,3.066666667,8.57142857,39,30,"LSR","Olympic Peninsula","WA","N",1,"WASLM"
"WASLM0024",47.5291971948205,-124.053416558819,"Downstream End","Random GRTS","North Fork Salmon River","2013WASLM1024",2013-08-29 16:51:43,"2013","Wadeable",NA,NA,NA,"NA","WASLM",24,2005,"STATUS_AND_TREND",400,"{4A7E9B6C-5A53-4FB9-8E96-45E5B785DE63}","WA","171001020208","Olympic National Forest","FSR6","OL",2013,"middle",64.08577469,0,44.9389595,35.01013042,0.01764895,18.49613971,0.59246911,153,1.971428571,19.33333333,59,15,"LSR","Olympic Peninsula","WA","N",2,"WASLM"
"WASLM0033",47.5264833949175,-124.039213949554,"Downstream End","Random GRTS","Middle Fork Salmon River","2005WASLM1033",2005-08-29 00:00:00,"2005","Wadeable",NA,NA,NA,"NA","WASLM",33,2005,"STATUS_AND_TREND",480,"{7E596920-AA75-4C2D-8BC2-7953B61E2598}","WA","171001020208","Olympic National Forest","FSR6","OL",2005,"middle",63.60859097,26.98079441,46.12757958,44.4081577,0.01394005,30.42298079,0.98054279,168,1.2,21.15384615,91,49,"LSR","Olympic Peninsula","WA","N",1,"WASLM"
"WASLM0033",47.5264833949175,-124.039213949554,"Downstream End","Random GRTS","Middle Fork Salmon River","2013WASLM1033",2013-08-30 09:21:28,"2013","Wadeable",NA,NA,NA,"NA","WASLM",33,2005,"STATUS_AND_TREND",480,"{7E596920-AA75-4C2D-8BC2-7953B61E2598}","WA","171001020208","Olympic National Forest","FSR6","OL",2013,"middle",72.84237425,42.84576688,59.76065012,57.32745449,0.01351929,28.22466394,0.79944697,168,0.452938366,12.33333333,109,59,"LSR","Olympic Peninsula","WA","N",2,"WASLM"
"WASLM0034",47.5292415046628,-124.029716199498,"Downstream End","Random GRTS","Middle Fork Salmon River","2005WASLM1034",2005-08-30 00:00:00,"2005","Wadeable",NA,NA,NA,"NA","WASLM",34,2005,"STATUS_AND_TREND",440,"{91F16BDF-2D33-412B-A223-7F6F3C6875EC}","WA","171001020208","Olympic National Forest","FSR6","OL",2005,"middle",61.1365638,29.69130931,13.99472787,33.65278655,0.02006169,18.84041801,0.71267622,223,1.4,11.42857142,31,23,"LSR","Olympic Peninsula","WA","N",1,"WASLM"
"WASLM0034",47.5292415046628,-124.029716199498,"Downstream End","Random GRTS","Middle Fork Salmon River","2013WASLM1034",2013-08-31 15:05:53,"2013","Wadeable",NA,NA,NA,"NA","WASLM",34,2005,"STATUS_AND_TREND",440,"{91F16BDF-2D33-412B-A223-7F6F3C6875EC}","WA","171001020208","Olympic National Forest","FSR6","OL",2013,"middle",NA,14.36516548,10.27967314,12.04209347,0.02027189,16.68176431,0.75799809,223,NA,9.33333333,25,17,"LSR","Olympic Peninsula","WA","N",2,"WASLM"
"WASLN0001",48.0280622022645,-121.292046900272,"Downstream End","Random GRTS","Sloan Creek","2006WASLN1001",2006-09-07 00:00:00,"2006","Wadeable",NA,NA,NA,"NA","WASLN",1,2006,"STATUS_AND_TREND",480,"{B93815A6-C99D-4C7B-96C8-DBA8F892B272}","WA","171100060101","Mt. Baker-Snoqualmie National Forest","FSR6","NC",2006,"middle",60.76036139,59.96079974,78.7542116,65.74693925,0.03587498,24.67040283,0.71424952,706,2.038251366,8.57142857,64,47,"RES","North Cascades","WA","Y",1,"WASLN"
"WASLN0001",48.0280622022645,-121.292046900272,"Downstream End","Random GRTS","Sloan Creek","2014WASLN1001",2014-08-18 19:34:40,"2014","Wadeable",NA,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WASLN0002",48.0136197918668,-121.301669519569,"Downstream End","Random GRTS","Cadet Creek","2006WASLN1002",2006-09-09 00:00:00,"2006","Wadeable",NA,NA,NA,"NA","WASLN",2,2006,"STATUS_AND_TREND",400,"{5A22E622-9850-4874-9DDC-7BC693EF7F5F}","WA","171100060101","Mt. Baker-Snoqualmie National Forest","FSR6","NC",2006,"ref",56.02944838,36.17824837,46.5973166,45.28841835,0.00693239,22.38398137,0.75931271,708,2.166666667,21.9047619,47,27,"RES","North Cascades","WA","Y",1,"WASLN"
"WASLN0002",48.0136197918668,-121.301669519569,"Downstream End","Random GRTS","Cadet Creek","2014WASLN1002",2014-09-01 15:53:07,"2014","Wadeable",NA,NA,NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WASLN0006",48.0214325019446,-121.275890089637,"Downstream End","Random GRTS","Sloan Creek","2006WASLN1006",2006-09-10 00:00:00,"2006","Wadeable",NA,NA,NA,"NA","WASLN",6,2006,"STATUS_AND_TREND",400,"{F86CAE74-1C42-4745-B890-96CAD5AB6D8F}","WA","171100060101","Mt. Baker-Snoqualmie National Forest","FSR6","NC",2006,"middle",60.78716348,62.06974695,75.98404861,65.53127455,0.07006229,18.32722251,1.04313354,813,2.509259259,6.66666666,57,38,"RES","North Cascades","WA","Y",1,"WASLN"
"WASLN0006",48.0214325019446,-121.275890089637,"Downstream End","Random GRTS","Sloan Creek","2006WASLN9006",2006-09-25 00:00:00,"2006","Wadeable",NA,NA,NA,"NA","WASLN",6,2006,"STATUS_AND_TREND",400,"{F86CAE74-1C42-4745-B890-96CAD5AB6D8F}","WA","171100060101","Mt. Baker-Snoqualmie National Forest","FSR6","NC",2006,"middle",46.2065298,74.47291854,87.98409826,69.19271158,0.07032876,19.33113258,1.19173534,813,4.223432056,0,53,34,"RES","North Cascades","WA","Y",1,"WASLN"
"WASLN0006",48.0214325019446,-121.275890089637,"Downstream End","Random GRTS","Sloan Creek","2014WASLN1006",2014-08-31 13:17:50,"2014","Wadeable",NA,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WASLN0011",48.0064274518073,-121.25760580992,"Downstream End","Random GRTS","Sloan Creek","2006WASLN1011",2006-09-11 00:00:00,"2006","Wadeable",NA,NA,NA,"NA","WASLN",11,2006,"STATUS_AND_TREND",320,"{F601CEE1-9DFD-4DFF-89ED-592328AEFA74}","WA","171100060101","Mt. Baker-Snoqualmie National Forest","FSR6","NC",2006,"middle",69.05910715,67.95285079,48.83555158,60.93851497,0.04049604,14.92281431,0.74329977,896,1.619047619,8.57142857,16,11,"RES","North Cascades","WA","Y",1,"WASLN"
"WASLN0011",48.0064274518073,-121.25760580992,"Downstream End","Random GRTS","Sloan Creek","2006WASLN9011",2006-09-26 00:00:00,"2006","Wadeable",NA,NA,NA,"NA","WASLN",11,2006,"STATUS_AND_TREND",320,"{F601CEE1-9DFD-4DFF-89ED-592328AEFA74}","WA","171100060101","Mt. Baker-Snoqualmie National Forest","FSR6","NC",2006,"middle",64.69565712,58.90718478,52.25446429,57.65129753,0.03916368,15.45560301,0.82359841,896,2.266666667,12.38095238,24,15,"RES","North Cascades","WA","Y",1,"WASLN"
"WASLN0011",48.0064274518073,-121.25760580992,"Downstream End","Random GRTS","Sloan Creek","2014WASLN1011",2014-08-29 15:39:13,"2014","Wadeable",NA,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WASLN0012",47.9997325007076,-121.251047759946,"Downstream End","Random GRTS","Sloan Creek HUC12","2006WASLN1012",2006-09-12 00:00:00,"2006","Wadeable",NA,NA,NA,"NA","WASLN",12,2006,"STATUS_AND_TREND",200,"{805176B1-4BF5-4BB8-9D62-714174059FBC}","WA","171100060101","Mt. Baker-Snoqualmie National Forest","FSR6","NC",2006,"imp75",83.31710287,58.16052301,35.43229887,57.58441906,0.30792536,5.06562257,0.51640007,1094,0.592592593,13.33333333,3,2,"RES","North Cascades","WA","Y",1,"WASLN"
"WASLN0012",47.9997325007076,-121.251047759946,"Downstream End","Random GRTS","Sloan Creek HUC12","2014WASLN1012",2014-08-28 13:23:43,"2014","Wadeable",NA,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WASOL0001",48.0033392523886,-123.844572210125,"Downstream End","Random GRTS","North Fork Sol Duc River","2007WASOL1001",2007-08-23 00:00:00,"2007","Wadeable",NA,NA,NA,"NA","WASOL",1,2007,"STATUS_AND_TREND",480,"{BE48911A-6DE4-4750-8BEF-C0EFDF8F664D}","WA","171001010601","Olympic NP","NPS","OL",2007,"ref",40.91178631,60.66467691,88.83006737,63.12438273,0.04192431,40.69132131,1.28830974,559,2.666666667,6.66666666,74,58,"RES","Olympic Peninsula","WA","Y",1,"WASOL"
"WASOL0001",48.0033392523886,-123.844572210125,"Downstream End","Random GRTS","North Fork Sol Duc River","2015WASOL1001",2015-09-16 11:08:53,"2015","Wadeable",NA,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WASOL0002",48.0064706618635,-123.812082509708,"Downstream End","Random GRTS","North Fork Sol Duc River HUC12","2007WASOL1002",2007-08-24 00:00:00,"2007","Wadeable",NA,NA,NA,"NA","WASOL",2,2007,"STATUS_AND_TREND",400,"{497A2F0F-AD1F-4A97-BBCC-80DF71C36233}","WA","171001010601","Olympic NP","NPS","OL",2007,"ref",64.01046312,40.57240245,70.16956911,57.29235625,0.04769414,18.39392367,0.85420849,660,1,14.42307692,75,63,"RES","Olympic Peninsula","WA","Y",1,"WASOL"
"WASOL0002",48.0064706618635,-123.812082509708,"Downstream End","Random GRTS","North Fork Sol Duc River HUC12","2015WASOL1002",2015-09-14 00:00:00,"2015","Wadeable",NA,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WASOL0005",47.9964211025043,-123.854804519711,"Downstream End","Random GRTS","North Fork Sol Duc River HUC12","2007WASOL1005",2007-08-26 00:00:00,"2007","Wadeable",NA,NA,NA,"NA","WASOL",5,2007,"STATUS_AND_TREND",480,"{62D2FD29-41D7-4CF6-BEEF-96232A894CC6}","WA","171001010601","Olympic NP","NPS","OL",2007,"ref",54.55380434,0,52.5739622,34.58397513,0.05144652,28.21543328,0.76430938,552,1.523809524,28.57142857,106,76,"RES","Olympic Peninsula","WA","Y",1,"WASOL"
"WASOL0005",47.9964211025043,-123.854804519711,"Downstream End","Random GRTS","North Fork Sol Duc River HUC12","2015WASOL1005",2015-09-14 12:58:06,"2015","Wadeable",NA,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WASOL0006",48.0169625215075,-123.903518090348,"Downstream End","Random GRTS","North Fork Sol Duc River","2007WASOL1006",2007-08-25 00:00:00,"2007","Wadeable",NA,NA,NA,"NA","WASOL",6,2007,"STATUS_AND_TREND",480,"{59CBAD04-E715-46D1-B3DC-3FD86FCD799F}","WA","171001010601","Olympic NP","NPS","OL",2007,"ref",84.64073975,0,64.36675486,48.09587846,0.02417276,40.54737232,1.39470001,422,0,28.57142857,59,40,"RES","Olympic Peninsula","WA","Y",1,"WASOL"
"WASOL0006",48.0169625215075,-123.903518090348,"Downstream End","Random GRTS","North Fork Sol Duc River","2007WASOL9006",2007-09-20 00:00:00,"2007","Wadeable",NA,NA,NA,"NA","WASOL",6,2007,"STATUS_AND_TREND",480,"{59CBAD04-E715-46D1-B3DC-3FD86FCD799F}","WA","171001010601","Olympic NP","NPS","OL",2007,"ref",84.64073975,63.14929746,54.8135219,66.26398357,0.02605991,29.60086341,1.0037985,422,0,10.47619047,41,30,"RES","Olympic Peninsula","WA","Y",1,"WASOL"
"WASOL0006",48.0169625215075,-123.903518090348,"Downstream End","Random GRTS","North Fork Sol Duc River","2008WASOL6006",2008-09-22 00:00:00,"2008","Wadeable",NA,NA,NA,"NA","WASOL",6,2007,"STATUS_AND_TREND",480,"{59CBAD04-E715-46D1-B3DC-3FD86FCD799F}","WA","171001010601","Olympic NP","NPS","OL",2008,"ref",0,73.33456202,41.64422408,38.48660311,0.0216822,26.5693237,0.76610145,422,4.19047619,6,25,20,"RES","Olympic Peninsula","WA","Y",1,"WASOL"
"WASOL0006",48.0169625215075,-123.903518090348,"Downstream End","Random GRTS","North Fork Sol Duc River","2015WASOL1006",2015-09-15 09:07:09,"2015","Wadeable",NA,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WASOL0007",48.0012683517034,-123.872463420574,"Downstream End","Random GRTS","North Fork Sol Duc River","2007WASOL1007",2007-08-27 00:00:00,"2007","Wadeable",NA,NA,NA,"NA","WASOL",7,2007,"STATUS_AND_TREND",400,"{4C134B1C-1131-4EDA-890D-B051EFF0F126}","WA","171001010601","Olympic NP","NPS","OL",2007,"ref",58.93991228,59.22869823,22.29139037,45.78320712,0.02746238,24.73187062,1.93918962,496,1.363636364,10.57692307,10,7,"RES","Olympic Peninsula","WA","Y",1,"WASOL"
"WASOL0007",48.0012683517034,-123.872463420574,"Downstream End","Random GRTS","North Fork Sol Duc River","2015WASOL1007",2015-09-13 15:21:22,"2015","Wadeable",NA,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WASOL0013",48.0024182024008,-123.849901739688,"Downstream End","Random GRTS","North Fork Sol Duc River","2007WASOL1013",2007-08-28 00:00:00,"2007","Wadeable",NA,NA,NA,"NA","WASOL",13,2007,"STATUS_AND_TREND",480,"{2FF93D19-D138-46AA-ADCA-E20E3D01D7E3}","WA","171001010601","Olympic NP","NPS","OL",2007,"ref",79.207129,48.06965306,50.84755895,58.08959942,0.03299603,25.43760862,1.60174028,549,0,11.65048543,51,32,"RES","Olympic Peninsula","WA","Y",1,"WASOL"
"WASOL0013",48.0024182024008,-123.849901739688,"Downstream End","Random GRTS","North Fork Sol Duc River","2007WASOL9013",2007-09-21 00:00:00,"2007","Wadeable",NA,NA,NA,"NA","WASOL",13,2007,"STATUS_AND_TREND",480,"{2FF93D19-D138-46AA-ADCA-E20E3D01D7E3}","WA","171001010601","Olympic NP","NPS","OL",2007,"ref",NA,NA,NA,NA,NA,NA,NA,549,1.733333333,3.8095238,40,25,"RES","Olympic Peninsula","WA","Y",1,"WASOL"
"WASOL0013",48.0024182024008,-123.849901739688,"Downstream End","Random GRTS","North Fork Sol Duc River","2008WASOL6013",2008-09-20 00:00:00,"2008","Wadeable",NA,NA,NA,"NA","WASOL",13,2007,"STATUS_AND_TREND",480,"{2FF93D19-D138-46AA-ADCA-E20E3D01D7E3}","WA","171001010601","Olympic NP","NPS","OL",2008,"ref",84.64073975,86.48363263,38.84716201,68.76159511,0.0277657,21.33237882,0.67277922,549,0,0.98039215,35,12,"RES","Olympic Peninsula","WA","Y",1,"WASOL"
"WASOL0013",48.0024182024008,-123.849901739688,"Downstream End","Random GRTS","North Fork Sol Duc River","2015WASOL1013",2015-09-13 00:00:00,"2015","Wadeable",NA,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WASQR0007",48.3083242699877,-121.657119450036,"Downstream End","Random GRTS","Cascade Creek","2005WASQR1007",2005-09-10 00:00:00,"2005","Wadeable",NA,NA,NA,"NA","WASQR",7,2005,"STATUS_AND_TREND",160,"{92C70C5A-4A97-4641-A3DA-3E7507E8F74E}","WA","171100080103","Mt. Baker-Snoqualmie National Forest","FSR6","NC",2005,"imp75",83.85305201,73.05281649,32.35533891,61.75908792,0.02367288,7.25437672,0.31728726,591,1.4,9.52380952,5,2,"MATRIX","North Cascades","WA","N",1,"WASQR"
"WASQR0007",48.3083242699877,-121.657119450036,"Downstream End","Random GRTS","Cascade Creek","2013WASQR1007",2013-08-30 11:58:09,"2013","Wadeable",NA,NA,NA,"NA","WASQR",7,2005,"STATUS_AND_TREND",160,"{92C70C5A-4A97-4641-A3DA-3E7507E8F74E}","WA","171100080103","Mt. Baker-Snoqualmie National Forest","FSR6","NC",2013,"imp75",77.90476721,64.87721066,32.53961046,57.16914939,0.02823412,6.1415357,0.22942167,591,3.741840815,18,6,0,"MATRIX","North Cascades","WA","N",2,"WASQR"
"WASQR0013",48.3253413537694,-121.712154367544,"Downstream End","Random GRTS","Segelsen Creek-North Fork Stillaguamish River HUC12","2013WASQR1013",2013-09-02 11:29:17,"2013","Wadeable",NA,NA,NA,"NA","WASQR",13,2013,"STATUS_AND_TREND",160,"{00F005F6-7B5A-8368-210C-9B24A7D89FE0}","WA","171100080103","Mt. Baker-Snoqualmie National Forest","FSR6","NC",2013,"middle",0,56.75911941,63.18646843,40.17025986,0.33127982,3.51704288,0.37700274,894,16.77777778,16.33333333,9,6,"MATRIX","North Cascades","WA","N",2,"WASQR"
"WASQR0015",48.2590016104024,-121.708884230528,"Downstream End","Random GRTS","Segelsen Creek-North Fork Stillaguamish River HUC12","2005WASQR1015",2005-09-11 00:00:00,"2005","Wadeable",NA,NA,NA,"NA","WASQR",15,2005,"STATUS_AND_TREND",240,"{B88CD672-1989-4A92-B0CD-A047573A5888}","WA","171100080103","Mt. Baker-Snoqualmie National Forest","FSR6","NC",2005,"middle",46.87393122,60.95356834,29.70271797,45.06460264,0.03761088,9.7848124,0.45504372,166,13.06666667,24.76190476,7,2,"MATRIX","North Cascades","WA","N",1,"WASQR"
"WASQR0015",48.2590016104024,-121.708884230528,"Downstream End","Random GRTS","Segelsen Creek-North Fork Stillaguamish River HUC12","2013WASQR1015",2013-08-28 16:32:34,"2013","Wadeable",NA,NA,NA,"NA","WASQR",15,2005,"STATUS_AND_TREND",240,"{B88CD672-1989-4A92-B0CD-A047573A5888}","WA","171100080103","Mt. Baker-Snoqualmie National Forest","FSR6","NC",2013,"middle",68.63109131,75.61854389,28.1284017,56.38234393,0.03848117,9.48851559,0.59408314,166,3,11.03678929,6,1,"MATRIX","North Cascades","WA","N",2,"WASQR"
"WASQR0019",48.3084935501745,-121.650061470053,"Downstream End","Random GRTS","Cascade Creek","2005WASQR1019",2005-09-08 00:00:00,"2005","Wadeable",NA,NA,NA,"NA","WASQR",19,2005,"STATUS_AND_TREND",160,"{E0E114A2-5410-45B7-9C4D-131F2E6CA515}","WA","171100080103","Mt. Baker-Snoqualmie National Forest","FSR6","NC",2005,"imp75",0,65.52416869,51.08203527,39.03826859,0.14854223,6.96012382,0.90966109,527,23,13.33333333,20,9,"MATRIX","North Cascades","WA","N",1,"WASQR"
"WASQR0028",48.2998135299857,-121.705805620021,"Downstream End","Random GRTS","Segelsen Creek","2005WASQR1028",2005-09-12 00:00:00,"2005","Wadeable",NA,NA,NA,"NA","WASQR",28,2005,"STATUS_AND_TREND",320,"{20F34B1C-B165-4907-8F30-AA30C1588D54}","WA","171100080103","Mt. Baker-Snoqualmie National Forest","FSR6","NC",2005,"middle",65.16640772,66.2462419,34.70575901,54.33927476,0.13305014,13.67272727,0.858125,327,2.133333333,4.76190476,30,15,"MATRIX","North Cascades","WA","N",1,"WASQR"
"WASQR0028",48.2998135299857,-121.705805620021,"Downstream End","Random GRTS","Segelsen Creek","2013WASQR1028",2013-09-01 09:36:14,"2013","Wadeable",NA,NA,NA,"NA","WASQR",28,2005,"STATUS_AND_TREND",320,"{20F34B1C-B165-4907-8F30-AA30C1588D54}","WA","171100080103","Mt. Baker-Snoqualmie National Forest","FSR6","NC",2013,"middle",70.76105751,66.97742825,49.5644263,61.39314554,0.13305014,8.7345795,0.98768411,327,2.039862915,4.33333333,27,13,"MATRIX","North Cascades","WA","N",2,"WASQR"
"WASQR0046",48.3088868295379,-121.655216540467,"Downstream End","Random GRTS","Cascade Creek","2005WASQR1046",2005-09-09 00:00:00,"2005","Wadeable",NA,NA,NA,"NA","WASQR",46,2005,"STATUS_AND_TREND",160,"{3D886E1A-61D9-4329-AE19-A8C807CDF31F}","WA","171100080103","Mt. Baker-Snoqualmie National Forest","FSR6","NC",2005,"imp75",65.07032567,57.43649076,33.2776972,50.83845577,0.04196466,6.3507873,0.43152935,575,9.866666667,25.71428571,4,1,"MATRIX","North Cascades","WA","N",1,"WASQR"
