"OBJECTID","Project","BLM_AdminState","District","FieldOffice","EvaluationID","PointID","StreamName","FieldEvalDate","SampledMidLatitude","SampledMidLongitude","BottomReachLatitude","BottomReachLongitude","TopReachLatitude","TopReachLongitude","ProtocolReachLength","ProtocolType","ProtocolVersion","FieldStatus","PointSelectionType","OriginalDesign","OriginalStratum","StreamOrder","DefaultBenchmarkGroup","PctOverheadCover","PctBankOverheadCover","VegComplexity","VegComplexityWoody","VegComplexityUnderstoryGround","PctNoxiousWoodySpecies","PctNativeWoodySpecies","PctNoxiousHerbSpecies","PctSedgeRushSpecies","PctEquisetumSpecies","InvasiveInvertSpecies","ObservedInvertRichness","ExpectedInvertRichness","OE_Macroinvertebrate","MMI_Macroinvertebrate","OE_MMI_ModelUsed","OE_MMI_ModelApplicability","MacroinvertebrateCount","TotalNitrogen","PredictedTotalNitrogen","TotalPhosphorous","PredictedTotalPhosphorous","SpecificConductance","PredictedSpecificConductance","pH","InstantTemp","AugTempAvg","TurbidityAvg","PoolCount","PctPools","PoolFreq","ResPoolDepthAvg","LgWoodInChanCount","LgWoodInChanFreq","LgWoodInChanVol","LgWoodAboveChanCount","LgWoodAboveChanFreq","LgWoodAboveChanVol","PctFinesLessThan2mm","PctFinesLessThan6mm","D16","D84","D50","GeometricMeanParticleDiam","PctPoolTailFinesLessThan2mm","PctPoolTailFinesLessThan6mm","PctBankCoveredMIM","PctBankStable","PctBankCoveredStableMIM","PctBankCoveredOld","PctBankCoveredStableOld","BankfullHeightAvg","BenchHeightAvg","ChannelIncision","FloodplainConnectivity","InstreamHabitatComplexity","BankAngleAvg","ThalwegDepthCV","ThalwegDepthAvg","PctDry","BankfullWidthAvg","WettedWidthAvg","EntrenchmentRiffle1","EntrenchmentRiffle2","PctSlope","Sinuosity","HumanInfluence","BeaverFlowMod","BeaverSigns","WaterWithdrawals","SideChannels","PhotoLink","CoreSubset","Supplementals","GreenlineVegComposition","EvaluationID_OLD","RecordID","GlobalID","created_user","created_date","last_edited_user","last_edited_date","geometry"
11,"AK_AnchorageFO","AK","ANCHORAGE DISTRICT OFFICE","ANCHORAGE FIELD OFFICE","BS-LS-1049_2017-08-09","BS-LS-1049",NA,2017-08-08,63.330521,-160.583997,63.330452,-160.585235,63.330675,-160.583007,150,"Wadeable","http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2017_FieldSeason.pdf","Full Reach","RandomGRTS","AK_AnchorageFO_BSWI_2017","BSWI",2,"Interior Forested Lowlands and Uplands_SmallWadeable",93.8,96.8,1.88,0.94,0.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153.6,NA,8.2,2.4,NA,14.77,0,0,0,NA,0,0,0,NA,NA,NA,80,82.9,1,9,2,3,NA,NA,NA,93,NA,2,2,0.15,0.3,-0.6,NA,1.13,NA,NA,NA,NA,0.82,0.71,3,3,1.4,1.32,"None","None","Absent","Absent","Absent","https://gis.blm.doi.net/attachments/AIM/Lotic/AK/BS-LS-1049_2017-08-09/","No",NA,"No","52AF381C-30ED-4E51-8371-160DEA18AEEE","BS-LS-1049_2017-08-09","881b3950-b469-4d98-b73b-da756ed8f3f2","mrock@blm.gov_BLM_EGIS","1646781443104","mrock@blm.gov_BLM_EGIS","1646781443104",c(-160.584021029129, 63.3305207146918)
12,"AK_AnchorageFO","AK","ANCHORAGE DISTRICT OFFICE","ANCHORAGE FIELD OFFICE","BS-LS-1054_2018-08-02","BS-LS-1054","Rainy Creek",2018-08-01,62.022448,-158.814988,62.022933,-158.815709,62.02251,-158.813578,150,"Wadeable","http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2018_FieldSeason.pdf","Full Reach","RandomGRTS","AK_AnchorageFO_BSWI_2017","BSWI",2,"Interior Forested Lowlands and Uplands_SmallWadeable",86.1,98.4,2.04,1.27,0.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,188.8,NA,6.91,7.7,NA,9.99,0,0,0,NA,26,15.758,0.902,NA,NA,NA,69.5,71.4,1,20,1,3,NA,NA,NA,100,NA,98,98,0.74,0.97,-0.49,1.19,0.65,NA,NA,NA,NA,3,2.44,3,3,0.52,1.24,"None","None","Absent","Absent","Absent","https://gis.blm.doi.net/attachments/AIM/Lotic/AK/BS-LS-1054_2018-08-02/","No",NA,"No","545F3067-0ACE-4A2C-811F-8D938A624067","BS-LS-1054_2018-08-02","295230d2-3070-4597-b174-b94e34a72c71","mrock@blm.gov_BLM_EGIS","1646781443104","mrock@blm.gov_BLM_EGIS","1646781443104",c(-158.815011187474, 62.0224481235628)
13,"AK_AnchorageFO","AK","ANCHORAGE DISTRICT OFFICE","ANCHORAGE FIELD OFFICE","BS-LS-1067_2018-08-01","BS-LS-1067",NA,2018-07-31,62.084399,-160.251213,62.084287,-160.252452,62.08425,-160.24988,150,"Wadeable","http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2018_FieldSeason.pdf","Full Reach","RandomGRTS","AK_AnchorageFO_BSWI_2017","BSWI",2,"Interior Forested Lowlands and Uplands_SmallWadeable",56.5,93,2.3,1.15,1.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,253.1,NA,7.3,11.4,NA,3.3,0,0,0,NA,0,0,0,NA,NA,NA,100,100,1,1,1,1,NA,NA,NA,100,NA,100,100,0.24,0.24,-1,1,0.5,NA,NA,NA,NA,2.57,1.78,3,3,0.51,1.12,"None","None","Absent","Absent","Absent","https://gis.blm.doi.net/attachments/AIM/Lotic/AK/BS-LS-1067_2018-08-01/","No",NA,"No","AF656EE8-9460-487A-945D-8351DA03A3A4","BS-LS-1067_2018-08-01","d757ba41-ab15-4478-96c6-32aad74f511c","mrock@blm.gov_BLM_EGIS","1646781443104","mrock@blm.gov_BLM_EGIS","1646781443104",c(-160.251236101458, 62.0843988860683)
14,"AK_AnchorageFO","AK","ANCHORAGE DISTRICT OFFICE","ANCHORAGE FIELD OFFICE","BS-LS-1069_2019-08-11","BS-LS-1069",NA,2019-08-10,62.694965,-161.090803,62.694397,-161.090295,62.695228,-161.091779,150,"Wadeable","http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2019_FieldSeason.pdf","Full Reach","RandomGRTS","AK_AnchorageFO_BSWI_2017","BSWI",3,"Interior Forested Lowlands and Uplands_SmallWadeable",69.4,95.7,2.07,0.65,0.58,0,NA,0,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.9,NA,6.73,7.8,NA,4.36,0,0,0,NA,1,0.606,0.026,NA,NA,NA,100,100,1,1,1,1,NA,NA,98,33,33,NA,NA,0.82,0.87,-0.83,1.03,NA,NA,NA,NA,NA,2.78,1.96,3,3,0.35,1.26,"None","None","Common","Absent","Absent","https://gis.blm.doi.net/attachments/AIM/Lotic/AK/BS-LS-1069_2019-08-11/","No",NA,"No","FD3A37DE-19FD-492C-9047-933555CEA96B","BS-LS-1069_2019-08-11","12ba65f0-d496-43f6-a712-e79050fc5669","mrock@blm.gov_BLM_EGIS","1646781443104","mrock@blm.gov_BLM_EGIS","1646781443104",c(-161.090826473894, 62.6949646925611)
15,"AK_AnchorageFO","AK","ANCHORAGE DISTRICT OFFICE","ANCHORAGE FIELD OFFICE","BS-RV-1013_2018-07-31","BS-RV-1013","Fog River",2018-07-30,60.835493,-159.886711,60.835326,-159.889011,60.835265,-159.884465,260,"Wadeable","http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2018_FieldSeason.pdf","Full Reach","RandomGRTS","AK_AnchorageFO_BSWI_2017","BSWI",4,"Ahklun and Kilbuck Mountains_LargeWadeable",3.1,88.8,2.44,1.27,1.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,186.5,NA,7.44,11.2,NA,2.15,2,17.43,7.7,0.49,0,0,0,NA,NA,NA,0.9,1.8,21,111,52,48,NA,NA,NA,100,NA,100,100,0.52,0.62,-0.7,1.11,0.08,NA,NA,NA,NA,13.17,10.25,3,3,0.57,1.05,"None","None","Absent","Absent","Absent","https://gis.blm.doi.net/attachments/AIM/Lotic/AK/BS-RV-1013_2018-07-31/","No",NA,"No","0B0B7CED-17B8-431E-9884-D2998901F43A","BS-RV-1013_2018-07-31","10129b16-9759-483e-b1c3-0044a94aaa08","mrock@blm.gov_BLM_EGIS","1646781443104","mrock@blm.gov_BLM_EGIS","1646781443104",c(-159.886733265711, 60.8354930606557)
16,"AK_AnchorageFO","AK","ANCHORAGE DISTRICT OFFICE","ANCHORAGE FIELD OFFICE","BS-RV-1021_2017-08-08","BS-RV-1021",NA,2017-08-07,63.259517,-160.57282,63.258849,-160.572272,63.260196,-160.573053,150,"Wadeable","http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2017_FieldSeason.pdf","Full Reach","RandomGRTS","AK_AnchorageFO_BSWI_2017","BSWI",4,"Interior Forested Lowlands and Uplands_SmallWadeable",29.6,93.8,1.62,0.78,0.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,207.8,NA,7.9,8.6,NA,11.72,1,9,6.7,0.95,4,2.424,0.533,NA,NA,NA,4.8,7.6,23,110,55,48,NA,NA,NA,100,NA,69,69,0.15,0.3,-0.59,NA,0.52,NA,NA,NA,NA,4.71,4.43,1.86,2.02,0.78,1,"None","None","Absent","Absent","Absent","https://gis.blm.doi.net/attachments/AIM/Lotic/AK/BS-RV-1021_2017-08-08/","No",NA,"No","BF825745-5BE9-4A66-B38F-E71B30F2840C","BS-RV-1021_2017-08-08","224efe1c-afe2-4237-84e3-37bdba5d2af6","mrock@blm.gov_BLM_EGIS","1646781443104","mrock@blm.gov_BLM_EGIS","1646781443104",c(-160.572843972801, 63.2595167232327)
17,"AK_AnchorageFO","AK","ANCHORAGE DISTRICT OFFICE","ANCHORAGE FIELD OFFICE","BS-RV-1044_2017-08-07","BS-RV-1044","Kateel River",2017-08-06,65.019913,-159.112694,65.020808,-159.109015,65.020529,-159.116838,454,"Wadeable","http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2017_FieldSeason.pdf","Full Reach","RandomGRTS","AK_AnchorageFO_BSWI_2017","BSWI",4,"Interior Forested Lowlands and Uplands_LargeWadeable",4.7,57.5,1.41,0.74,0.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,380.6,NA,7.78,12.5,NA,1.57,1,19.18,2.2,1.42,6,1.201,0.58,NA,NA,NA,2.8,2.8,25,95,58,50,NA,NA,NA,95,NA,73,73,0.19,0.64,-0.26,NA,0.18,NA,NA,NA,NA,25.38,18.89,1.26,3,0.3,1.23,"None","None","Absent","Absent","Present","https://gis.blm.doi.net/attachments/AIM/Lotic/AK/BS-RV-1044_2017-08-07/","No",NA,"No","54D8A440-02E7-483E-BAA9-3709BA89B17E","BS-RV-1044_2017-08-07","346032d8-6f06-472f-a726-cb8ee7585bbc","mrock@blm.gov_BLM_EGIS","1646781443104","mrock@blm.gov_BLM_EGIS","1646781443104",c(-159.112719660352, 65.0199128036757)
18,"AK_AnchorageFO","AK","ANCHORAGE DISTRICT OFFICE","ANCHORAGE FIELD OFFICE","BS-RV-1053_2017-08-10","BS-RV-1053",NA,2017-08-09,63.213608,-161.418204,63.214053,-161.416977,63.213096,-161.419064,150,"Wadeable","http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2017_FieldSeason.pdf","Full Reach","RandomGRTS","AK_AnchorageFO_BSWI_2017","BSWI",5,"Subarctic Coastal Plains_SmallWadeable",0,96.3,1.78,0.79,0.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.9,NA,7.63,11.8,NA,3.25,3,41.47,20,0.59,0,0,0,NA,NA,NA,0,0,54,147,80,88,NA,NA,NA,100,NA,74,74,0.14,0.28,-0.61,NA,0.51,NA,NA,NA,NA,7.53,6.92,2.2,1.73,0.52,1.01,"None","None","Absent","Absent","Absent","https://gis.blm.doi.net/attachments/AIM/Lotic/AK/BS-RV-1053_2017-08-10/","No",NA,"No","AE3CEADD-276C-4332-AE96-3AE8DE1A29F8","BS-RV-1053_2017-08-10","cb81400d-f4e5-410e-a104-93b5c3a62490","mrock@blm.gov_BLM_EGIS","1646781443104","mrock@blm.gov_BLM_EGIS","1646781443104",c(-161.418227845124, 63.2136075893919)
19,"AK_AnchorageFO","AK","ANCHORAGE DISTRICT OFFICE","ANCHORAGE FIELD OFFICE","BS-SS-1003_2019-08-08","BS-SS-1003",NA,2019-08-07,61.894299,-155.372878,61.894573,-155.372016,61.893998,-155.37388,150,"Wadeable","http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2019_FieldSeason.pdf","Full Reach","RandomGRTS","AK_AnchorageFO_BSWI_2017","BSWI",1,"Interior Forested Lowlands and Uplands_SmallWadeable",94.1,96.8,1.66,1.39,1.28,0,NA,0,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,240.3,NA,7.82,7.4,NA,0.63,9,10.04,60,0.14,0,0,0,NA,NA,NA,15.2,28.6,3,69,15,14,NA,NA,100,100,100,NA,NA,0.21,0.32,-0.66,1.28,NA,NA,NA,NA,NA,1.85,1.1,3,3,3.33,1.29,"None","None","Absent","Absent","Absent","https://gis.blm.doi.net/attachments/AIM/Lotic/AK/BS-SS-1003_2019-08-08/","No",NA,"No","7C7C176D-BE03-4950-B2AC-8713147091B5","BS-SS-1003_2019-08-08","23257611-d4a2-4480-aeb6-16c1b37e8543","mrock@blm.gov_BLM_EGIS","1646781443104","mrock@blm.gov_BLM_EGIS","1646781443104",c(-155.372901339889, 61.8942996941603)
20,"AK_AnchorageFO","AK","ANCHORAGE DISTRICT OFFICE","ANCHORAGE FIELD OFFICE","BS-SS-1017_2017-08-09","BS-SS-1017",NA,2017-08-08,63.439361,-160.597768,63.439415,-160.5991,63.439317,-160.596935,150,"Wadeable","http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2017_FieldSeason.pdf","Partial Reach","RandomGRTS","AK_AnchorageFO_BSWI_2017","BSWI",1,"Interior Forested Lowlands and Uplands_SmallWadeable",92.3,93.4,1.74,0.82,0.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,136,NA,7.02,4.5,NA,3.82,0,0,0,NA,0,0,0,NA,NA,NA,100,100,1,1,1,1,NA,NA,NA,100,NA,0,0,0.12,0.18,-0.81,NA,1.02,NA,NA,NA,NA,0.69,0.42,3,3,5.54,NA,"None","None","Absent","Absent","Absent","https://gis.blm.doi.net/attachments/AIM/Lotic/AK/BS-SS-1017_2017-08-09/","No",NA,"No","2DB35EE0-62B4-4419-A5C7-1BA35A335701","BS-SS-1017_2017-08-09","665069b3-7444-4f3a-9124-2915123d9080","mrock@blm.gov_BLM_EGIS","1646781443104","mrock@blm.gov_BLM_EGIS","1646781443104",c(-160.597792116492, 63.4393607021457)
21,"AK_AnchorageFO","AK","ANCHORAGE DISTRICT OFFICE","ANCHORAGE FIELD OFFICE","BS-SS-1022_2018-08-03","BS-SS-1022","NO NAME",2018-08-02,62.128868,-160.067061,62.12934,-160.067343,62.128097,-160.066972,150,"Wadeable","http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2018_FieldSeason.pdf","Interrupted Flow","RandomGRTS","AK_AnchorageFO_BSWI_2017","BSWI",1,"Interior Forested Lowlands and Uplands_SmallWadeable",86,93,1.59,0.98,0.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,135.5,NA,7.54,5.3,NA,1.35,9,6.5,60,0.16,0,0,0,NA,NA,NA,60,70.5,1,15,2,3,NA,NA,NA,100,NA,100,100,0.32,0.48,-0.59,1.34,0.72,NA,NA,NA,NA,1.56,0.67,3,3,NA,1.07,"None","None","Absent","Absent","Absent","https://gis.blm.doi.net/attachments/AIM/Lotic/AK/BS-SS-1022_2018-08-03/","No",NA,"No","1104A3EE-B11F-4EEB-A8E8-2394B1252955","BS-SS-1022_2018-08-03","d87a6060-eef2-4312-8aab-b522774680d8","mrock@blm.gov_BLM_EGIS","1646781443104","mrock@blm.gov_BLM_EGIS","1646781443104",c(-160.067084151904, 62.1288679115821)
22,"AK_AnchorageFO","AK","ANCHORAGE DISTRICT OFFICE","ANCHORAGE FIELD OFFICE","BS-SS-1025_2017-08-10","BS-SS-1025",NA,2017-08-09,63.026716,-161.186257,63.026862,-161.18717,63.026855,-161.184662,150,"Wadeable","http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2017_FieldSeason.pdf","Full Reach","RandomGRTS","AK_AnchorageFO_BSWI_2017","BSWI",1,"Interior Forested Lowlands and Uplands_SmallWadeable",1.2,56.7,0.92,0.11,0.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100.5,NA,7.76,4.6,NA,3.92,2,2.2,13.3,0.16,0,0,0,NA,NA,NA,0,0,50,244,109,107,NA,NA,NA,100,NA,88,88,0.16,0.24,-0.73,NA,0.27,NA,NA,NA,NA,2.13,1.78,3,3,15.17,1.19,"None","None","Absent","Absent","Absent","https://gis.blm.doi.net/attachments/AIM/Lotic/AK/BS-SS-1025_2017-08-10/","No",NA,"No","70EAE2DE-B470-450C-AB02-9E2974251985","BS-SS-1025_2017-08-10","0e0fd723-ec12-460b-a06e-2b684c336a77","mrock@blm.gov_BLM_EGIS","1646781443104","mrock@blm.gov_BLM_EGIS","1646781443104",c(-161.186280721913, 63.0267156452075)
23,"AK_AnchorageFO","AK","ANCHORAGE DISTRICT OFFICE","ANCHORAGE FIELD OFFICE","BS-SS-1039_2017-08-29","BS-SS-1039",NA,2017-08-28,62.213911,-156.640828,62.21345,-156.641771,62.214451,-156.640175,150,"Wadeable","http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2017_FieldSeason.pdf","Full Reach","RandomGRTS","AK_AnchorageFO_BSWI_2017","BSWI",1,"Interior Forested Lowlands and Uplands_SmallWadeable",90.6,96.8,2.12,0.99,0.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,313.1,NA,7.67,3.1,NA,2.23,3,3.07,20,0.19,0,0,0,NA,NA,NA,9.5,9.5,25,107,55,41,NA,NA,NA,100,NA,0,0,0.21,0.44,-0.48,NA,0.74,NA,NA,NA,NA,2.14,1.33,3,1.48,8.02,1.08,"None","None","Absent","Absent","Absent","https://gis.blm.doi.net/attachments/AIM/Lotic/AK/BS-SS-1039_2017-08-29/","No",NA,"No","7C9FC8B4-D9E3-42EA-A7B0-8A10A7C40D0D","BS-SS-1039_2017-08-29","87977588-6387-4dd4-a663-8875a2d3a053","mrock@blm.gov_BLM_EGIS","1646781443104","mrock@blm.gov_BLM_EGIS","1646781443104",c(-156.640851497143, 62.2139114606467)
24,"AK_AnchorageFO","AK","ANCHORAGE DISTRICT OFFICE","ANCHORAGE FIELD OFFICE","BS-SS-1050_2017-08-08","BS-SS-1050",NA,2017-08-07,62.673045,-159.250648,62.672417,-159.25076,62.673585,-159.250424,150,"Wadeable","http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2017_FieldSeason.pdf","Full Reach","RandomGRTS","AK_AnchorageFO_BSWI_2017","BSWI",1,"Interior Forested Lowlands and Uplands_SmallWadeable",44.8,66.8,1.87,0.56,0.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133.7,NA,7.4,3.9,NA,1.1,0,0,0,NA,0,0,0,NA,NA,NA,99,99,1,2,1,1,NA,NA,NA,98,NA,98,95,0.14,0.24,-0.7,NA,0.78,NA,NA,NA,NA,0.66,0.43,3,3,2.17,1.15,"None","None","Absent","Absent","Absent","https://gis.blm.doi.net/attachments/AIM/Lotic/AK/BS-SS-1050_2017-08-08/","No",NA,"No","34FDDA5B-DAC7-4C75-AA85-44B4884C63EA","BS-SS-1050_2017-08-08","868338b7-1f62-4da4-a13d-c09e1bf5e671","mrock@blm.gov_BLM_EGIS","1646781443104","mrock@blm.gov_BLM_EGIS","1646781443104",c(-159.250671638549, 62.673044993915)
25,"AK_AnchorageFO","AK","ANCHORAGE DISTRICT OFFICE","ANCHORAGE FIELD OFFICE","BS-SS-1052_2017-08-04","BS-SS-1052",NA,2017-08-03,64.014134,-159.424866,64.013505,-159.424061,64.014521,-159.42477,150,"Wadeable","http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2017_FieldSeason.pdf","Full Reach","RandomGRTS","AK_AnchorageFO_BSWI_2017","BSWI",1,"Interior Forested Lowlands and Uplands_SmallWadeable",95.9,98.9,1.99,1.12,1.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93.7,NA,7.03,5.9,NA,0.59,0,0,0,NA,0,0,0,NA,NA,NA,13.2,15.1,9,110,22,23,NA,NA,NA,98,NA,86,86,0.14,0.27,-0.62,NA,1.3,NA,NA,NA,NA,1.25,0.97,1.47,2.14,4.01,1.27,"None","None","Absent","Absent","Absent","https://gis.blm.doi.net/attachments/AIM/Lotic/AK/BS-SS-1052_2017-08-04/","No",NA,"No","8A70D4F0-90E9-45BB-8BD5-EAFEC4D73028","BS-SS-1052_2017-08-04","467ae7e9-c420-4140-b9dd-e4ef2163b741","mrock@blm.gov_BLM_EGIS","1646781443104","mrock@blm.gov_BLM_EGIS","1646781443104",c(-159.42489071907, 64.0141338428015)
26,"AK_AnchorageFO","AK","ANCHORAGE DISTRICT OFFICE","ANCHORAGE FIELD OFFICE","BS-SS-1058_2019-08-06","BS-SS-1058",NA,2019-08-05,61.880382,-156.003784,61.88088,-156.003067,61.879953,-156.003972,150,"Wadeable","http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2019_FieldSeason.pdf","Full Reach","RandomGRTS","AK_AnchorageFO_BSWI_2017","BSWI",1,"Interior Bottomlands_SmallWadeable",28.5,76.7,1.27,0.63,0.61,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128.9,NA,5.46,13.3,NA,14.17,0,0,0,NA,7,4.667,0.228,NA,NA,NA,100,100,1,1,1,1,NA,NA,98,100,98,NA,NA,0.02,0.15,-0.65,1.26,NA,NA,NA,NA,NA,5.97,5.61,3,3,0.89,1.32,"None","None","Absent","Absent","Present","https://gis.blm.doi.net/attachments/AIM/Lotic/AK/BS-SS-1058_2019-08-06/","No",NA,"No","07862522-53BD-4C1D-B104-90356CAE4CA4","BS-SS-1058_2019-08-06","4aca28ea-4714-4ec4-b82d-90e9a58f3d42","mrock@blm.gov_BLM_EGIS","1646781443104","mrock@blm.gov_BLM_EGIS","1646781443104",c(-156.003807291793, 61.880382592361)
27,"AK_AnchorageFO","AK","ANCHORAGE DISTRICT OFFICE","ANCHORAGE FIELD OFFICE","BS-SS-1071_2017-08-28","BS-SS-1071",NA,2017-08-27,61.110701,-155.08642,61.111112,-155.087244,61.110255,-155.085765,150,"Wadeable","http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2017_FieldSeason.pdf","Full Reach","RandomGRTS","AK_AnchorageFO_BSWI_2017","BSWI",1,"Interior Forested Lowlands and Uplands_SmallWadeable",63.5,86.8,1.55,0.41,0.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,214.9,NA,7.99,3.4,NA,4.14,13,12.57,86.7,0.15,0,0,0,NA,NA,NA,4.2,6.7,17,115,53,42,NA,NA,NA,100,NA,36,36,0.25,0.42,-0.56,NA,0.45,NA,NA,NA,NA,1.66,0.95,3,3,12.26,1.21,"None","None","Absent","Absent","Present","https://gis.blm.doi.net/attachments/AIM/Lotic/AK/BS-SS-1071_2017-08-28/","No",NA,"No","C4518236-7E06-4717-9DD2-D6641A6EC1C1","BS-SS-1071_2017-08-28","3e742bc2-9cd9-4ac2-9d75-06cbf9a6f39f","mrock@blm.gov_BLM_EGIS","1646781443104","mrock@blm.gov_BLM_EGIS","1646781443104",c(-155.086442798744, 61.110701803235)
28,"AK_AnchorageFO","AK","ANCHORAGE DISTRICT OFFICE","ANCHORAGE FIELD OFFICE","BS-SS-1076_2019-08-09","BS-SS-1076",NA,2019-08-08,61.992129,-156.402629,61.991865,-156.401272,61.992541,-156.403015,150,"Wadeable","http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2019_FieldSeason.pdf","Full Reach","RandomGRTS","AK_AnchorageFO_BSWI_2017","BSWI",1,"Interior Bottomlands_SmallWadeable",96,100,1.65,1.19,1.03,0,NA,0,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120.4,NA,7.49,5.4,NA,1.57,15,38.08,100,0.19,5,3.333,0.262,NA,NA,NA,23.8,29.5,2,57,19,14,NA,NA,100,100,100,NA,NA,0.32,0.51,-0.53,1.37,NA,NA,NA,NA,NA,1.85,1.6,3,3,1.51,1.27,"None","None","Absent","Absent","Absent","https://gis.blm.doi.net/attachments/AIM/Lotic/AK/BS-SS-1076_2019-08-09/","No",NA,"No","D25BB470-D49A-47BB-A64A-03C834FF6D82","BS-SS-1076_2019-08-09","e6afcb5c-7b86-43ca-9188-57ddc18c49d1","mrock@blm.gov_BLM_EGIS","1646781443104","mrock@blm.gov_BLM_EGIS","1646781443104",c(-156.402652348199, 61.9921295180954)
29,"AK_AnchorageFO","AK","ANCHORAGE DISTRICT OFFICE","ANCHORAGE FIELD OFFICE","BS-SS-1091_2019-08-10","BS-SS-1091",NA,2019-08-09,62.385754,-159.469044,62.386008,-159.470473,NA,NA,150,"Wadeable","http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2019_FieldSeason.pdf","Partial Reach","RandomGRTS","AK_AnchorageFO_BSWI_2017","BSWI",1,"Interior Forested Lowlands and Uplands_SmallWadeable",90.9,99,1.46,0.85,0.61,0,NA,0,92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,152,NA,6.2,2.2,NA,3.88,4,3.88,53.3,0.09,1,1.111,0.048,NA,NA,NA,17.9,25,2,37,18,13,NA,NA,100,100,100,NA,NA,0.3,0.44,-0.63,1.39,NA,NA,NA,NA,NA,1.95,0.87,1.6,1.86,5.58,NA,"None","None","Absent","Absent","Absent","https://gis.blm.doi.net/attachments/AIM/Lotic/AK/BS-SS-1091_2019-08-10/","No",NA,"No","FFEA72D0-04F6-4137-9B68-716BF7133E42","BS-SS-1091_2019-08-10","dc90c480-81e2-4e3d-a4ee-e319d42b2e1f","mrock@blm.gov_BLM_EGIS","1646781443104","mrock@blm.gov_BLM_EGIS","1646781443104",c(-159.46906739938, 62.3857539845969)
