"SITE_ID","YEAR","VISIT_NO","W1H_WALL","W1H_PVMT","W1H_ROAD","W1H_PIPE","W1H_LDFL","W1H_PARK","W1H_CROP","W1H_PSTR","W1H_LOG","W1H_MINE","LSUB_DMM","LTEST","LRBS_TST","LDMB_BW5","S_LDMB_BW5","LDMB_BW4","LRBS_BW6","S_LRBS_BW6","LRBS_BW5","S_LRBS_BW5","LRBS_BW4","DCBF_G08","LDCBF_G08","LRBS_G08","REACHLEN","XSLOPE","XDEPTH","INTERVAL","TOTCHLEN","NRP","SEGMENTS","RPGT50","RPGT75","RPGT100","RPMXLEN","RPMXDEP","RPMXWID","RPMXAR","RPMXVOL","RPXWID","RPXDEP","RPXLEN","RPXAREA","RPXVOL","RPVDEP","RPVLEN","RPVAREA","TOTPLEN","AREASUM","TOTPVOL","TOTSDLEN","TOTDPLEN","TOTUPLEN","TOTDPSDL","TOTUPSDL","TOTPLENC","AREASUMC","TOTPVOLC","TOTSDLNC","RPGT05","RPGT05X","RPGT10","RPGT10X","RPGT20","RPGT20X","PCTRCHRP","PCTRSED","PCTCHARP","PCTCHASD","PCTPSED","PCTDSED","PCTUSED","RP100","RPV100R","RP100C","RPV100C","S_RP100","PCT_GF","PCT_RS","PCT_OT","PCT_FN","PCT_OM","PCT_SA","PCT_RR","PCT_GC","PCT_CB","PCT_WD","PCT_HP","PCT_BL","PCT_RC","PCT_SB","PCT_XB","PCT_SAFN","PCT_SFGF","PCT_BIGR","PCT_BDRK","PCT_ORG","N","LSUBD_SD","LSUB_D75","LSUB_D50","LSUB_D25","LSUB_IQR","LSUB_D16","LSUB_D84","N_NOR","LSUB_DMM_NOR","SUB_DMM_NOR","LSUBD_SD_NOR","SUBD_SD_NOR","LSUB2DMM","LSUBD2SD","LSUB2D75","LSUB2D50","LSUB2D25","LSUB2IQR","LSUB2D16","LSUB2D84","LSUB2DMM_NOR","SUB2DMM_NOR","LSUBD2SD_NOR","SUBD2SD_NOR","LSUB2D16INOR","LSUB2D50INOR","LSUB2D84INOR","DGM","D16","D50","D84","NC","NS","C1W","C2W","C3W","C4W","C5W","C1D","C2D","C3D","C4D","C5D","V1W","V2W","V3W","V4W","V5W","V1D","V2D","V3D","V4D","V5D","C1T","C2T","C3T","C4T","C5T","V1T","V2T","V3T","V4T","V5T","C1W_MSQ","C2W_MSQ","C3W_MSQ","C4W_MSQ","C5W_MSQ","V1W_MSQ","V2W_MSQ","V3W_MSQ","V4W_MSQ","V5W_MSQ","C1WM100","C2WM100","C3WM100","C4WM100","C5WM100","V1WM100","V2WM100","V3WM100","V4WM100","V5WM100","C1DM100","C2DM100","C3DM100","C4DM100","C5DM100","V1DM100","V2DM100","V3DM100","V4DM100","V5DM100","C1TM100","C2TM100","C3TM100","C4TM100","C5TM100","V1TM100","V2TM100","V3TM100","V4TM100","V5TM100","RCHWSDSL","RCHWSDML","RCHWSDLL","RCHWMDSL","RCHWMDML","RCHWMDLL","RCHWLDSL","RCHWLDML","RCHWLDLL","RCHWXDSL","RCHWXDML","RCHWXDLL","RCHDSDSL","RCHDSDML","RCHDSDLL","RCHDMDSL","RCHDMDML","RCHDMDLL","RCHDLDSL","RCHDLDML","RCHDLDLL","RCHDXDSL","RCHDXDML","RCHDXDLL","RCHTSDSL","RCHTSDML","RCHTSDLL","RCHTMDSL","RCHTMDML","RCHTMDLL","RCHTLDSL","RCHTLDML","RCHTLDLL","RCHTXDSL","RCHTXDML","RCHTXDLL","RCHWETT","RCHDRYT","RCHWDT","LWDWV33","LWDDV33","LWDTV33","LWDWVCAL","LWDDVCAL","LWDTVCAL","SMWETDIA","MDWETDIA","LGWETDIA","XLWETDIA","SMDRYDIA","MDDRYDIA","LGDRYDIA","XLDRYDIA","SMDIATOT","MDDIATOT","LGDIATOT","XLDIATOT","SHWETLEN","MDWETLEN","LGWETLEN","SHDRYLEN","MDDRYLEN","LGDRYLEN","SHLENTOT","MDLENTOT","LGLENTOT","VSLOPE","NSLP","TOTEAST","TOTNORTH","N_XTOT","N_YTOT","FISH_D","TRANSPC","LOCMETHOD","CROWS_D","SINU","XBEARING","N_D","SDDEPTH","N_W","XWIDTH","SDWIDTH","N_WD","N_WDR","N_BFRAT","XWXD","XWD_RAT","BFWD_RAT","SDWXD","SDWD_RAT","PCT_DR","PCT_PD","PCT_GL","PCT_PL","PCT_RI","PCT_CA","PCT_RA","PCT_PT","PCT_PB","PCT_PP","PCT_FA","PCT_P","PCT_FAST","PCT_SLOW","PCT_POOL","PCT_DRS","PCT_SUB","PCT_SIDE","SAMPLED" 
"WORP99-0803",2001,1,0,0,0.8030454545,0,0.6288,0.0303045455,0,0,0,0,-0.828184896,0.858386943,-1.686571839,1.3372609242,1.3444725772,1.3372609242, , ,-2.16544582,-2.172657473,-2.16544582,21.818917049,1.3388331912,-2.167018087,148.5,0.65,16.21,1.5,148.5,11,0,0,0,0,25.5,34.18625,2.712703125,5.29749375,5.5667899166,0.9859265818,8.6424316061,10.227272727,0.8740239496,0.7423283237,8.3724030822,7.7018297708,1.532736852,112.5,9.6142634455,7.4232832373,75,51,60,51,60,112.5,9.6142634455,7.4232832373,75,7,14.463960585,3,22.0225,1,34.18625,75.757575758,50.505050505,75.757575758,50.505050505,66.666666667,100,100,6.4742514785,4.9988439308,6.4742514785,4.9988439308,5.6566939474,15,0,0,58,0,9,0,12,4,0,0,2,0, , ,67,82,18,0,0,100,1.6302763827,0.7525785016,-2.110922507,-2.110922507,2.8635010089,-2.110922507,1.5051499783,100,-0.828184896,29.78380458,1.6302763827,141.70892311, , , , , , , , , , , , , , , , , , , ,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2798809271,10,138.90889689,-39.78944313,10,10,150,15,"NONE",144.49526435,1.0380963049,105.98398029,100,8.4414740922,20,2.465,0.5450977701,20,20,10,0.42795,19.620267088,5.7720786258,0.2659909921,10.914126364,0,0,80,0,16,0,0,0,0,4,0,0,16,84,4,0,0,0,"YES" 
"WORP99-0806",2001,1,0,0.0833375,0.8055833333,0.6944666667,0,0,0.0277791667,0.6666958333,0,0,1.6438099635,1.9214519452,-0.277641982,1.5234403221,1.5151916101,0.5234403221, , ,0.1203696414,0.1286183535,1.1203696414,326.04623277,2.5132791866,-0.869469223,148.5,9.7,12.56,1.5,148.5,24,0,0,0,0,4.5,46.1825,1.75677075,0.9832125,0.6824325389,0.5544775287,6.5128165276,2.25,0.1440625604,0.0830976917,9.3554726377,0.9890707101,0.2299711328,54,3.4575014499,1.9112469088,11,15,39,4.5,12,54,3.4575014499,1.9112469088,11,11,14.212163485,5,22.619,2,35.77375,36.363636364,7.4074074074,36.363636364,7.4074074074,20.37037037,30,30.769230769,2.3282838047,1.2870349554,2.3282838047,1.2870349554,3.2733495433,7.2727272727,0,9.0909090909,4.5454545455,0,0.9090909091,0,27.272727273,32.727272727,8.1818181818,0.9090909091,9.0909090909,0, , ,5.4545454545,12.727272727,69.090909091,0,8.1818181818,91,1.1167811392,2.1020561926,2.1020561926,1.5051499783,0.5969062143,1.5051499783,2.1020561926,90,1.620379202,172.88089267,1.1003150486,298.25454353, , , , , , , , , , , , , , , , , , , ,10,10,129,65,32,16,1,32,25,18,9,0,113.701,109.989,100.062,83.39,22.62,39.327,38.921,37.194,27.816,0,161,90,50,25,1,153.028,148.91,137.256,111.206,22.62,0.2603693612,0.1311938642,0.0645877485,0.0322938743,0.0020183671,0.2294903623,0.2219981835,0.2019618529,0.1683116359,0.0456554647,86.868686869,43.771043771,21.548821549,10.774410774,0.6734006734,76.566329966,74.066666667,67.381818182,56.154882155,15.232323232,21.548821549,16.835016835,12.121212121,6.0606060606,0,26.482828283,26.209427609,25.046464646,18.731313131,0,108.41750842,60.606060606,33.67003367,16.835016835,0.6734006734,103.04915825,100.27609428,92.428282828,74.886195286,15.232323232,64,11,0,21,16,8,1,2,5,0,0,1,7,4,0,3,9,6,0,2,1,0,0,0,71,15,0,24,25,14,1,4,6,0,0,1,129,32,161,113.7,39.327,153.027,76.6682,22.2017,98.8699,75,45,8,1,11,18,3,0,86,63,11,1,86,29,14,10,15,7,96,44,21,3.5213633723,10,12.687174963,148.34070041,10,10,150,15,"NONE",148.88226156,1.0075075327,4.888455396,100,8.5212983314,20,1.8905,0.9792127611,20,20,10,0.25615,19.854442072,6.6309064382,0.2730448729,16.249429435,0,5,19,0,61,0,0,1,0,14,0,0,61,39,20,0,0,20.408163265,"YES" 
"WSDP99-0579",2001,1,0,0,0,0,0.0454545455,0,0,1.5,0,0,-1.33379671,1.3044287474,-2.638225458,1.8054787918,1.7848701657,1.8051676841, , ,-3.139275502,-3.118666876,-3.138964395,143.26523583,2.156140819,-3.489937529,1010,0.5,58.852941176,10,1010,11,0,1,1,0,150,82.36405429,4.6672964098,40.7,67.376745636,2.2152725197,24.864758725,50.909090909,12.032840312,20.525484069,19.66502248,53.000857626,17.659632623,560,132.36124343,205.25484069,56,250,300,250,300,560,132.36124343,205.25484069,56,7,32.780579184,5,42.762810858,4,49.928513573,55.445544554,5.5445544554,55.445544554,5.5445544554,10,100,100,13.105073607,20.322261454,13.105073607,20.322261454,21.751156162,4.7619047619,0,0,60.952380952,0,30.476190476,0,3.8095238095,0,0,0,0,0, , ,91.428571429,96.19047619,3.8095238095,0,0,105,1.0609511864,-0.460409579,-2.110922507,-2.110922507,1.6505129279,-2.110922507,-0.460409579,105,-1.33379671,1.5987177524,1.0609511864,6.1951260984, , , , , , , , , , , , , , , , , , , ,10,10,17,4,1,0,0,14,6,1,0,0,4.618,3.864,3.016,0,0,5.593,5.129,3.016,0,0,31,10,2,0,0,10.211,8.993,6.032,0,0,0.0017871478,0.0004205054,0.0001051263,0,0,0.0004854735,0.0004062082,0.000317061,0,0,1.6831683168,0.396039604,0.099009901,0,0,0.4572277228,0.3825742574,0.2986138614,0,0,1.3861386139,0.5940594059,0.099009901,0,0,0.5537623762,0.5078217822,0.2986138614,0,0,3.0693069307,0.9900990099,0.198019802,0,0,1.010990099,0.8903960396,0.5972277228,0,0,13,1,0,2,0,0,0,0,0,1,0,0,8,1,0,3,0,0,1,0,0,1,0,0,21,2,0,5,0,0,1,0,0,2,0,0,17,14,31,4.618,5.593,10.211,11.617,12.4227,24.0397,14,2,0,1,9,3,1,1,23,5,1,2,16,1,0,13,1,0,29,2,0,0,10,902.352965,-95.76811881,10,10,1020,102,"NONE",907.42074366,1.1240651122,96.058216132,102,23.666995467,20,6.845,1.3180827384,20,20,10,4.0574,13.538803092,4.8238775654,1.9098120712,6.6829151376,0,0,81.37254902,0,8.8235294118,0,0,0,9.8039215686,0,0,0,8.8235294118,91.176470588,9.8039215686,0,0,0,"YES" 
"WSDP99-0580",2001,1,0.0303045455,0,0.6667,0,0.0909090909,0.2857285714,0,1,0,0,1.3416871591,1.5764255666,-0.234738407,1.8332008141,1.8612629533,1.8314968573, , ,-0.491513655,-0.519575794,-0.489809698,71.355021146,1.8534245392,-0.51173738,157.5,1.5,36.698113208,1.5,157.5,14,0,0,0,0,28.5,47.545,1.7115517241,5.083875,2.7255789379,0.7223827895,13.128253497,9.1071428571,1.1863722574,0.5898022669,8.9353875551,8.0983820118,1.4157997891,127.5,16.609211604,7.66742947,0,58.5,67.5,0,0,127.5,16.609211604,7.66742947,0,13,19.038136431,10,22.21025,4,32.18125,80.952380952,0,80.952380952,0,0,0,0,10.545531177,4.8682091873,10.545531177,4.8682091873,6.1210529175,5.7142857143,0,0,8.5714285714,0,3.8095238095,0,39.047619048,41.904761905,0,0,0.9523809524,0, , ,12.380952381,18.095238095,81.904761905,0,0,105,1.2075154821,2.1020561926,1.5051499783,1.5051499783,0.5969062143,0.7525785016,2.1020561926,105,1.3416871591,75.361492895,1.2075154821,105.14787819, , , , , , , , , , , , , , , , , , , ,10,10,8,0,0,0,0,0,0,0,0,0,0.464,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0.464,0,0,0,0,0.0198836355,0,0,0,0,0.0011532509,0,0,0,0,5.0793650794,0,0,0,0,0.2946031746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0793650794,0,0,0,0,0.2946031746,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0.464,0,0.464,0.4232,0,0.4232,8,0,0,0,0,0,0,0,8,0,0,0,8,0,0,0,0,0,8,0,0,0.4624812309,10,125.00701605,68.826497567,10,10,159,15.9,"NONE",142.70193001,1.1142105786,61.163654461,106,10.318886809,20,2.27,0.7356343485,20,20,10,0.88675,6.3265821937,3.537422145,0.4295716195,2.802597857,0,0,18.867924528,0,71.698113208,0,9.4339622642,0,0,0,0,0,81.132075472,18.867924528,0,0,0,3.7735849057,"YES" 
"WSDP99-0581",2001,1,0,0,0,0,0,0,0,1.0227272727,0,0,-1.793898763,1.1565605732,-2.950459337,1.4309931464,1.4630598527,1.2897773644, , ,-3.22489191,-3.256958616,-3.083676128,26.771393757,1.4276709818,-3.221569745,149,0.355,58.971428571,1,149,7,0,3,0,0,60,63.30839867,3.88325,17.752005215,22.316822925,1.4446325049,30.30817192,20,6.0882364593,6.0705945877,13.847923639,24.324199199,7.7752629307,140,42.617655215,36.423567526,130,67,72,67,71,140,42.617655215,36.423567526,130,7,44.494771239,7,44.494771239,7,44.494771239,93.959731544,87.248322148,93.959731544,87.248322148,92.857142857,100,98.611111111,28.602453165,24.445347333,28.602453165,24.445347333,20.101330801,7.6923076923,0,0,88.461538462,0,2.8846153846,0,0,0,0,0,0.9615384615,0, , ,91.346153846,99.038461538,0.9615384615,0,0,104,0.9318464301,-2.110922507,-2.110922507,-2.110922507,0,-2.110922507,-2.110922507,104,-1.793898763,10.067375596,0.9318464301,98.024950079, , , , , , , , , , , , , , , , , , , ,10,10,34,21,12,6,0,3,2,1,1,0,64.582,63.828,61.586,50.016,0,3.901,3.843,2.911,2.911,0,37,23,13,7,0,68.483,67.671,64.497,52.927,0,0.0458878814,0.028342515,0.0161957229,0.0080978614,0,0.0871626811,0.0861450499,0.083119149,0.0675037729,0,22.818791946,14.093959732,8.0536912752,4.0268456376,0,43.343624161,42.837583893,41.332885906,33.567785235,0,2.0134228188,1.3422818792,0.6711409396,0.6711409396,0,2.6181208054,2.5791946309,1.9536912752,1.9536912752,0,24.832214765,15.436241611,8.7248322148,4.6979865772,0,45.961744966,45.416778523,43.286577181,35.52147651,0,13,5,1,4,2,0,0,1,0,3,5,0,1,0,0,0,0,0,1,1,0,0,0,0,14,5,1,4,2,0,1,2,0,3,5,0,34,3,37,64.582,3.901,68.483,91.7457,2.684,94.4297,19,6,1,8,1,0,2,0,20,6,3,8,20,13,1,2,1,0,22,14,1,0.834895203,10,74.848500498,79.966169889,10,10,140,14,"NONE",109.53029879,1.2781851373,43.106679461,140,21.003577241,20,2.815,0.7875845819,20,20,9,1.5758,5.816263092,3.4753870433,0.5931050852,2.88154403,0,31.428571429,65.714285714,0,0,0.7142857143,0,0,1.4285714286,0.7142857143,0,0,0.7142857143,99.285714286,33.571428571,0,0,0,"YES" 
"WSDP99-0582",2001,1,0,0,0,0,0,0,0,1.5,0,0,-0.8212552,1.1625206309,-1.983775831, ,0.3691495243, , , , ,-1.190404724, , , , ,154.5,0.5,42.448275862,1.5,154.5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,30.693097943,0,0,0,65.555555556,0,4.4444444444,0,23.333333333,1.1111111111,0,5.5555555556,0,0, , ,70,70,24.444444444,0,0,90,1.9122696897,1.5051499783,-2.110922507,-2.110922507,3.6160724857,-2.110922507,1.5051499783,85,-1.090304241,9.4156782824,1.5987357582,18.888308569, , , , , , , , , , , , , , , , , , , ,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5270462767,10,35.249167338,-64.37349961,10,10,154.5,15.45,"NONE",73.392446823,2.1051212582,151.29610028,87,31.147719548,17,3.3023529412,3.1242669729,17,17,9,1.7871764706,9.0634889114,8.4836478303,2.0819040707,7.9529819822,7.5268817204,92.47311828,0,0,0,0,0,0,0,0,0,0,0,92.47311828,92.47311828,7.5268817204,0,0,"YES" 
"WSDP99-0585",2001,1,0,0,0,0,0.1363636364,0,0,0,0,0,2.1083126469,1.823470713,0.2848419339,2.0995379025,2.100649004,2.0959561214, , ,0.0087747443,0.0076636429,0.0123565255,225.69890315,2.3535294485,-0.245216802,265.2,2.35,41.37254902,2.6,265.2,19,0,0,0,0,33.8,28.139039652,6.709,4.201743,6.0492265051,1.9246676516,9.5592384532,9.0315789474,0.8248441134,1.1613365637,7.274021474,8.1930222772,1.1156162296,171.6,15.672038155,20.904058146,4,67.6,101.4,7.8,2.6,171.6,15.672038155,20.904058146,4,12,14.092878304,7,18.907005665,3,24.581346551,64.705882353,1.5082956259,64.705882353,1.5082956259,2.331002331,11.538461538,2.5641025641,5.9095166496,7.8823748666,5.9095166496,7.8823748666,5.7093901794,0,0,0,3.8095238095,0,0.9523809524,0,9.5238095238,58.095238095,0,0,27.619047619,0, , ,4.7619047619,4.7619047619,95.238095238,0,0,105,1.0024232109,3,2.1020561926,2.1020561926,0.8979438074,2.1020561926,3,105,2.1083126469,352.72635613,1.0024232109,403.38180286, , , , , , , , , , , , , , , , , , , ,10,10,55,7,2,1,0,0,0,0,0,0,8.1,5.316,3.953,2.911,0,0,0,0,0,0,55,7,2,1,0,8.1,5.316,3.953,2.911,0,0.0183310336,0.0023330406,0.000666583,0.0003332915,0,0.0026996613,0.0017717777,0.0013175014,0.0009702116,0,20.739064857,2.6395173454,0.754147813,0.3770739065,0,3.0542986425,2.0045248869,1.4905731523,1.0976621418,0,0,0,0,0,0,0,0,0,0,0,20.739064857,2.6395173454,0.754147813,0.3770739065,0,3.0542986425,2.0045248869,1.4905731523,1.0976621418,0,48,2,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,2,0,3,1,0,0,1,0,0,0,0,55,0,55,8.1,0,8.1,6.0813,0,6.0813,50,4,1,0,0,0,0,0,50,4,1,0,51,4,0,0,0,0,51,4,0,0.474341649,10,252.84788938,72.367307454,10,10,267.8,26.78,"NONE",263.00015656,1.0182503444,74.028412497,102,10.511588672,20,9.52,1.5723264694,20,20,8,4.2003,22.413747141,12.677087097,1.0936080362,5.5940164073,0,0,35.294117647,0,39.215686275,0.9803921569,24.509803922,0,0,0,0,0,64.705882353,35.294117647,0,0,0,0,"YES" 
"WSDP99-0586",2001,1,0,0,0,0,0,0,0,1.3636363636,0,0,-0.168060752,1.615319204,-1.783379956,2.0706866406,2.0583125783,2.0674239038, , ,-2.238747392,-2.22637333,-2.235484655,174.04180895,2.2406535886,-2.40871434,387.6,1.55,38.841584158,3.8,380,14,0,2,2,2,53.2,109.2145,19.321324446,25.332667106,143.08357285,5.7296892886,24.909897108,18.185714286,4.4621557933,23.333344632,24.929612851,18.44700756,7.6381734294,254.6,62.470181106,280.00013558,50,106.4,144.4,79.8,110.2,254.6,62.470181106,280.00013558,50,9,42.572885764,8,47.010558984,6,57.311661979,65.68627451,12.899896801,67,13.157894737,19.638648861,75,76.315789474,16.117177788,72.239457064,16.439521344,73.684246206,19.230470936,4.8076923077,0,0,35.576923077,0,17.307692308,0,40.384615385,0.9615384615,0.9615384615,0,0,0, , ,52.884615385,57.692307692,41.346153846,0,0.9615384615,103,1.6214817298,1.5051499783,-0.460409579,-2.110922507,3.6160724857,-2.110922507,1.5051499783,103,-0.168060752,14.614528951,1.6214817298,19.089748273, , , , , , , , , , , , , , , , , , , ,10,10,17,8,4,3,0,0,0,0,0,0,19.179,18.657,17.929,16.887,0,0,0,0,0,0,17,8,4,3,0,19.179,18.657,17.929,16.887,0,0.0019414734,0.0009136345,0.0004568173,0.000342613,0,0.0021903246,0.00213071,0.0020475692,0.0019285683,0,4.3859649123,2.0639834881,1.0319917441,0.773993808,0,4.9481424149,4.8134674923,4.6256449948,4.3568111455,0,0,0,0,0,0,0,0,0,0,0,4.3859649123,2.0639834881,1.0319917441,0.773993808,0,4.9481424149,4.8134674923,4.6256449948,4.3568111455,0,9,4,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,0,1,0,0,1,2,0,0,0,17,0,17,19.179,0,19.179,8.4742,0,8.4742,13,1,3,0,0,0,0,0,13,1,3,0,9,6,2,0,0,0,9,6,2,0.497214463,10,265.4828142,-32.47955758,10,10,383.8,38.38,"NONE",267.4622334,1.4349689491,96.974993182,101,25.852556034,20,11.93,6.2358133729,20,20,10,4.5323,44.434688398,17.699446278,3.5348383585,37.113476923,0,0,68.316831683,2.9702970297,28.712871287,0,0,0,0,0,0,0,28.712871287,71.287128713,2.9702970297,0,0,6.9306930693,"YES" 
"WSDP99-0587",2001,1,0,0,0,0,0,0,0,1.5,0,0,-1.276169373,1.7450272587,-3.021196631,1.9578372295,2.006340835,1.9578372295, , ,-3.234006602,-3.282510208,-3.234006602,106.03763421,2.0254600297,-3.301629402,182.16,1.3,62.43,1.84,182.16,6,0,2,1,0,62.56,91.8052,4.5805697561,37.4773776,61.7844948,2.5283340086,41.097036192,26.986666667,11.005633458,17.055450386,27.071733494,28.733864806,15.924464121,161.92,66.033800751,102.33270232,74,79.12,80.96,58.88,75.44,161.92,66.033800751,102.33270232,74,4,49.862516457,4,49.862516457,3,60.089621942,88.888888889,40.62362758,88.888888889,40.62362758,45.701581028,74.418604651,93.181818182,36.250439586,56.177372813,36.250439586,56.177372813,24.209219134,7.619047619,0,0,72.380952381,0,5.7142857143,0,13.333333333,0.9523809524,0,0,0,0, , ,78.095238095,85.714285714,14.285714286,0,0,105,1.4196079864,-0.460409579,-2.110922507,-2.110922507,1.6505129279,-2.110922507,0.7525785016,105,-1.276169373,5.9277367238,1.4196079864,16.083601366, , , , , , , , , , , , , , , , , , , ,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4830458915,10,182.47501387,5.0550881074,10,10,184,18.4,"NONE",182.54502075,1.0079705228,88.413150605,100,30.175665827,20,4.4355,1.3431482067,20,20,9,2.887115,9.9873738836,6.79073704,1.7841135824,6.4966585545,0,0,91,0,9,0,0,0,0,0,0,0,9,91,0,0,0,0,"YES" 
"WSDP99-0588",2001,1,0,0,0,0,0,0,0.1515227273,0.0303045455,0,0,-1.874516604,1.2708895334,-3.145406137,1.6431523782,1.6766936723,1.643143642, , ,-3.517668982,-3.551210276,-3.517660246,50.266902534,1.7012821247,-3.575798729,386.1,0.384,70.936170213,3.9,386.1,6,0,1,1,0,249.6,75.364,9.3903544,84.185244,265.62854718,3.9633437714,29.40296747,55.9,15.942509166,55.672924128,20.317492727,95.646787714,33.540355108,335.4,95.655054994,278.36462064,82,284.7,46.8,284.7,46.8,335.4,95.655054994,278.36462064,82,5,34.730402945,5,34.730402945,2,62.116807362,86.868686869,21.238021238,86.868686869,21.238021238,24.448419797,100,100,24.774684018,72.096508842,24.774684018,72.096508842,11.353072531,0,0,0,92.380952381,0,2.8571428571,0,1.9047619048,2.8571428571,0,0,0,0, , ,95.238095238,95.238095238,4.7619047619,0,0,105,0.8863488956,-2.110922507,-2.110922507,-2.110922507,0,-2.110922507,-2.110922507,105,-1.874516604,4.2405770667,0.8863488956,21.519080144, , , , , , , , , , , , , , , , , , , ,10,10,1,0,0,0,0,0,0,0,0,0,0.058,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.058,0,0,0,0,0.0001871881,0,0,0,0,0.0000108569,0,0,0,0,0.259000259,0,0,0,0,0.015022015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.259000259,0,0,0,0,0.015022015,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.058,0,0.058,0.0529,0,0.0529,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0.7538818062,10,186.6243396,12.697924236,10,10,370.5,37.05,"NONE",187.05582431,1.9806921349,86.107597255,94,13.490584937,20,8.935,1.9703793383,20,20,10,6.3423,12.899382171,7.6435527542,2.1257236068,2.9480919762,0,27.906976744,67.441860465,0,0,0,1.1627906977,0,3.488372093,0,0,0,1.1627906977,98.837209302,31.395348837,0,0,0,"YES" 
"WSDP99-0589",2001,1,0,0,0,0,0,0,0,1,0,0,-2.110922507,0.0152874163,-2.126209924,0.7261952786,0.7341278709,0.7261952786, , ,-2.837117786,-2.845050378,-2.837117786,3.9736939567,0.5991944159,-2.710116923,202,0.08,18.901960784,2,202,8,0,0,0,0,56,25.36,4.1147252747,6.4264,8.0108629145,1.9013353636,7.8749130317,23.25,1.821229097,2.5278289544,5.261476758,18.881207588,2.2391037735,186,14.569832776,17.694802681,93,88,96,88,96,186,14.569832776,17.694802681,93,7,12.519324734,4,16.218818284,1,25.36,92.079207921,46.03960396,92.079207921,46.03960396,50,100,100,7.2127885031,8.7598033073,7.2127885031,8.7598033073,5.4221089356,0,0,0,100,0,0,0,0,0,0,0,0,0, , ,100,100,0,0,0,105,0,-2.110922507,-2.110922507,-2.110922507,0,-2.110922507,-2.110922507,105,-2.110922507,0.007746,0,0, , , , , , , , , , , , , , , , , , , ,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0632455532,10,-133.3458842,102.68351953,10,10,204,20.4,"NONE",168.30041598,1.2121182162,307.59820765,102,5.7772339195,20,5.01,1.1827265556,20,20,10,0.89715,30.055119178,19.434831225,0.2602657094,13.102053681,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,"YES" 
