"SITE_ID","YEAR","VISIT_NO","INDEX_SAMPTYPE","PHYLUM","CLASS","ORDER","FAMILY","GENUS","ABUND","DISTINCT","HABIT","PTV","FLAG_PTV","FFG" 
"WWYP99-0508",2000,1,"REACHWIDE","ARTHROPODA","ARACHNIDA","TROMBIDIFORMES","LEBERTIIDAE","NA",1,"Y"," ",8," ","PR" 
"WWYP99-0508",2000,1,"REACHWIDE","ARTHROPODA","ARACHNIDA","TROMBIDIFORMES","SPERCHONIDAE","NA",26,"Y"," ",8," ","PR" 
"WWYP99-0508",2000,1,"REACHWIDE","ARTHROPODA","INSECTA","COLEOPTERA","ELMIDAE","OPTIOSERVUS",52,"Y","CN",3.8," ","SC" 
"WWYP99-0508",2000,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","CERATOPOGONIDAE","NA",1,"Y","SP",6," ","PR" 
"WWYP99-0508",2000,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE","CRICOTOPUS",2,"Y","BU,CN,SP",6.9," ","CG,SH" 
"WWYP99-0508",2000,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE","EUKIEFFERIELLA",3,"Y","SP",6.3," ","CG" 
"WWYP99-0508",2000,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE","MICROPSECTRA",1,"Y","CB,CN,SP",6," ","CG" 
"WWYP99-0508",2000,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE","NA",2,"N","BU",6.2," ","CG,CF" 
"WWYP99-0508",2000,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE","ODONTOMESA",2,"Y","SP",5," ","CG" 
"WWYP99-0508",2000,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE","ORTHOCLADIUS",88,"Y","SP",4.4," ","CG" 
"WWYP99-0508",2000,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE","PARAKIEFFERIELLA",54,"Y","SP",2," ","CG" 
"WWYP99-0508",2000,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE","PARALAUTERBORNIELLA",1,"Y","BU",5.6," ","CG" 
"WWYP99-0508",2000,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE","PARAMETRIOCNEMUS",3,"Y","SP",3.9," ","CG" 
"WWYP99-0508",2000,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE","PHAENOPSECTRA",13,"Y","CN",7," ","CG,SC" 
"WWYP99-0508",2000,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE","POLYPEDILUM",9,"Y","CB,CN",5.5," ","SH" 
"WWYP99-0508",2000,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE","RHEOTANYTARSUS",36,"Y","CN",6," ","CF" 
"WWYP99-0508",2000,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE","TANYTARSUS",2,"Y","CN",2.2," ","CF" 
"WWYP99-0508",2000,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE","THIENEMANNIMYIA",19,"Y","SP",5.1," ","PR" 
"WWYP99-0508",2000,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","EMPIDIDAE","CHELIFERA",18,"Y","BU,SP",3.5," ","CG,PR" 
"WWYP99-0508",2000,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","SIMULIIDAE","SIMULIUM",2,"Y","CN",5.7," ","CF" 
"WWYP99-0508",2000,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","STRATIOMYIDAE","CALOPARYPHUS",1,"Y","SP",7," ","CG" 
"WWYP99-0508",2000,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","TIPULIDAE","HEXATOMA",71,"Y","BU",1.5," ","PR" 
"WWYP99-0508",2000,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","TIPULIDAE","TIPULA",10,"Y","BU",4," ","SH" 
"WWYP99-0508",2000,1,"REACHWIDE","ARTHROPODA","INSECTA","EPHEMEROPTERA","BAETIDAE","BAETIS",8,"Y","CN",3.4," ","CG" 
"WWYP99-0508",2000,1,"REACHWIDE","ARTHROPODA","INSECTA","EPHEMEROPTERA","EPHEMERELLIDAE","EPHEMERELLA",4,"Y","CN",1.6," ","CG" 
"WWYP99-0508",2000,1,"REACHWIDE","ARTHROPODA","INSECTA","EPHEMEROPTERA","EPHEMERELLIDAE","NA",1,"N","CN",1.4," ","CG" 
"WWYP99-0508",2000,1,"REACHWIDE","ARTHROPODA","INSECTA","ODONATA","GOMPHIDAE","OPHIOGOMPHUS",2,"Y","BU",1," ","CG,PR" 
"WWYP99-0508",2000,1,"REACHWIDE","ARTHROPODA","INSECTA","PLECOPTERA","CAPNIIDAE","NA",4,"Y","SP",1.2," ","SH" 
"WWYP99-0508",2000,1,"REACHWIDE","ARTHROPODA","INSECTA","PLECOPTERA","PERLODIDAE","ISOPERLA",6,"Y","CN",2.5," ","PR" 
"WWYP99-0508",2000,1,"REACHWIDE","ARTHROPODA","INSECTA","PLECOPTERA","PERLODIDAE","NA",5,"N","CN",2.3," ","PR" 
"WWYP99-0508",2000,1,"REACHWIDE","ARTHROPODA","INSECTA","TRICHOPTERA","BRACHYCENTRIDAE","BRACHYCENTRUS",5,"Y","CN",1.8," ","CF" 
"WWYP99-0508",2000,1,"REACHWIDE","ARTHROPODA","INSECTA","TRICHOPTERA","HYDROPSYCHIDAE","HYDROPSYCHE",32,"Y","CN",3," ","CF,PR" 
"WWYP99-0508",2000,1,"REACHWIDE","ARTHROPODA","INSECTA","TRICHOPTERA","HYDROPTILIDAE","HYDROPTILA",1,"Y","CN",2.6," ","PI,PR,SC" 
"WWYP99-0508",2000,1,"REACHWIDE","MOLLUSCA","GASTROPODA","BASOMMATOPHORA","PHYSIDAE","PHYSA",3,"Y","CB",8," ","SC" 
"WWYP99-0509",2000,1,"REACHWIDE","ANNELIDA","OLIGOCHAETA","NA","NA","NA",16,"Y","BU",6," ","CG" 
"WWYP99-0509",2000,1,"REACHWIDE","ARTHROPODA","ARACHNIDA","NA","NA","NA",1,"N"," ",8," ","PR" 
"WWYP99-0509",2000,1,"REACHWIDE","ARTHROPODA","ARACHNIDA","TROMBIDIFORMES","ARRENURIDAE","NA",1,"Y"," ",8," ","PR" 
"WWYP99-0509",2000,1,"REACHWIDE","ARTHROPODA","ARACHNIDA","TROMBIDIFORMES","LEBERTIIDAE","NA",1,"Y"," ",8," ","PR" 
"WWYP99-0509",2000,1,"REACHWIDE","ARTHROPODA","ARACHNIDA","TROMBIDIFORMES","SPERCHONIDAE","NA",1,"Y"," ",8," ","PR" 
"WWYP99-0509",2000,1,"REACHWIDE","ARTHROPODA","INSECTA","COLEOPTERA","DYTISCIDAE","NA",1,"N","CB,SW",5.1," ","PR" 
"WWYP99-0509",2000,1,"REACHWIDE","ARTHROPODA","INSECTA","COLEOPTERA","DYTISCIDAE","OREODYTES",2,"Y","SW",5," ","SH" 
"WWYP99-0509",2000,1,"REACHWIDE","ARTHROPODA","INSECTA","COLEOPTERA","ELMIDAE","CLEPTELMIS",19,"Y","CN",4," "," " 
"WWYP99-0509",2000,1,"REACHWIDE","ARTHROPODA","INSECTA","COLEOPTERA","ELMIDAE","HETERLIMNIUS",24,"Y","CN",4," ","CG" 
"WWYP99-0509",2000,1,"REACHWIDE","ARTHROPODA","INSECTA","COLEOPTERA","ELMIDAE","OPTIOSERVUS",3,"Y","CN",3.8," ","SC" 
"WWYP99-0509",2000,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","CERATOPOGONIDAE","NA",2,"Y","SP",6," ","PR" 
"WWYP99-0509",2000,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE","BRILLIA",2,"Y","BU",4.6," ","SH" 
"WWYP99-0509",2000,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE","CORYNONEURA",2,"Y","SP",3.5," ","CG" 
"WWYP99-0509",2000,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE","CRICOTOPUS",17,"Y","BU,CN,SP",6.9," ","CG,SH" 
"WWYP99-0509",2000,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE","DIAMESA",1,"Y","SP",2," ","CG" 
"WWYP99-0509",2000,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE","EUKIEFFERIELLA",7,"Y","SP",6.3," ","CG" 
"WWYP99-0509",2000,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE","HYDROBAENUS",46,"Y","SP",8.5,"B","SC" 
"WWYP99-0509",2000,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE","LIMNOPHYES",4,"Y","SP",1," ","CG" 
"WWYP99-0509",2000,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE","MACROPELOPIA",20,"Y","SP",7,"B","PR" 
"WWYP99-0509",2000,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE","MICROPSECTRA",25,"Y","CB,CN,SP",6," ","CG" 
"WWYP99-0509",2000,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE","NA",5,"N","BU",6.2," ","CG,CF" 
"WWYP99-0509",2000,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE","ORTHOCLADIUS",1,"Y","SP",4.4," ","CG" 
"WWYP99-0509",2000,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE","PAGASTIA",5,"Y","SP",8," ","CG" 
"WWYP99-0509",2000,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE","POLYPEDILUM",38,"Y","CB,CN",5.5," ","SH" 
"WWYP99-0509",2000,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE","PROCLADIUS",4,"Y","SP",9," ","PR" 
"WWYP99-0509",2000,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE","PRODIAMESA",7,"Y","SP",4.7," ","CG" 
"WWYP99-0509",2000,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE","PSEUDODIAMESA",3,"Y","SP",7.4," "," " 
"WWYP99-0509",2000,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE","THIENEMANNIMYIA",6,"Y","SP",5.1," ","PR" 
"WWYP99-0509",2000,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE","TVETENIA",7,"Y","SP",5," ","CG" 
"WWYP99-0509",2000,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","EMPIDIDAE","CLINOCERA",4,"Y","CN",6," ","PR" 
"WWYP99-0509",2000,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","EMPIDIDAE","NA",2,"N","SP",6.1," ","PR" 
"WWYP99-0509",2000,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","PSYCHODIDAE","NA",3,"Y","BU", ," ","CG" 
"WWYP99-0509",2000,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","PTYCHOPTERIDAE","PTYCHOPTERA",10,"Y","BU", ," ","CG" 
"WWYP99-0509",2000,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","SIMULIIDAE","SIMULIUM",3,"Y","CN",5.7," ","CF" 
"WWYP99-0509",2000,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","TABANIDAE","NA",1,"Y","SP",7.3," ","PR" 
"WWYP99-0509",2000,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","TIPULIDAE","TIPULA",2,"Y","BU",4," ","SH" 
"WWYP99-0509",2000,1,"REACHWIDE","ARTHROPODA","INSECTA","EPHEMEROPTERA","BAETIDAE","BAETIS",4,"Y","CN",3.4," ","CG" 
"WWYP99-0509",2000,1,"REACHWIDE","ARTHROPODA","INSECTA","EPHEMEROPTERA","BAETIDAE","DIPHETOR",9,"Y","SW",4.2," ","CG,SH" 
"WWYP99-0509",2000,1,"REACHWIDE","ARTHROPODA","INSECTA","EPHEMEROPTERA","EPHEMERELLIDAE","EPHEMERELLA",1,"Y","CN",1.6," ","CG" 
"WWYP99-0509",2000,1,"REACHWIDE","ARTHROPODA","INSECTA","EPHEMEROPTERA","HEPTAGENIIDAE","NA",1,"Y","CN",4.1," ","SC" 
"WWYP99-0509",2000,1,"REACHWIDE","ARTHROPODA","INSECTA","EPHEMEROPTERA","LEPTOPHLEBIIDAE","NA",19,"N","CN",2.1," ","CG" 
"WWYP99-0509",2000,1,"REACHWIDE","ARTHROPODA","INSECTA","EPHEMEROPTERA","LEPTOPHLEBIIDAE","PARALEPTOPHLEBIA",11,"Y","SW",1,"B","CG" 
"WWYP99-0509",2000,1,"REACHWIDE","ARTHROPODA","INSECTA","MEGALOPTERA","SIALIDAE","SIALIS",1,"Y","BU",4," ","PR" 
"WWYP99-0509",2000,1,"REACHWIDE","ARTHROPODA","INSECTA","PLECOPTERA","CAPNIIDAE","NA",1,"Y","SP",1.2," ","SH" 
"WWYP99-0509",2000,1,"REACHWIDE","ARTHROPODA","INSECTA","PLECOPTERA","NEMOURIDAE","AMPHINEMURA",1,"Y","CN,SP",3.6," ","SH" 
"WWYP99-0509",2000,1,"REACHWIDE","ARTHROPODA","INSECTA","PLECOPTERA","NEMOURIDAE","MALENKA",3,"Y","SP", ," ","SH" 
"WWYP99-0509",2000,1,"REACHWIDE","ARTHROPODA","INSECTA","PLECOPTERA","NEMOURIDAE","NA",3,"N","CN",2.3," ","SH" 
"WWYP99-0509",2000,1,"REACHWIDE","ARTHROPODA","INSECTA","PLECOPTERA","NEMOURIDAE","ZAPADA",9,"Y","SP",1.9," ","SH" 
"WWYP99-0509",2000,1,"REACHWIDE","ARTHROPODA","INSECTA","PLECOPTERA","PERLODIDAE","NA",3,"Y","CN",2.3," ","PR" 
"WWYP99-0509",2000,1,"REACHWIDE","ARTHROPODA","INSECTA","TRICHOPTERA","BRACHYCENTRIDAE","MICRASEMA",3,"Y","CN",0.9," ","SH" 
"WWYP99-0509",2000,1,"REACHWIDE","ARTHROPODA","INSECTA","TRICHOPTERA","HYDROPTILIDAE","HYDROPTILA",2,"Y","CN",2.6," ","PI,PR,SC" 
"WWYP99-0509",2000,1,"REACHWIDE","ARTHROPODA","INSECTA","TRICHOPTERA","HYDROPTILIDAE","NA",7,"N","CB",3.8," ","PI" 
"WWYP99-0509",2000,1,"REACHWIDE","ARTHROPODA","INSECTA","TRICHOPTERA","LIMNEPHILIDAE","DICOSMOECUS",1,"Y","SP",2," ","SH" 
"WWYP99-0509",2000,1,"REACHWIDE","ARTHROPODA","INSECTA","TRICHOPTERA","LIMNEPHILIDAE","NA",1,"N","CB",4.5," ","SH" 
"WWYP99-0509",2000,1,"REACHWIDE","ARTHROPODA","INSECTA","TRICHOPTERA","LIMNEPHILIDAE","PSYCHOGLYPHA",1,"Y","SP",1," ","SH" 
"WWYP99-0509",2000,1,"REACHWIDE","ARTHROPODA","INSECTA","TRICHOPTERA","PHILOPOTAMIDAE","WORMALDIA",5,"Y","CN",1," ","CF" 
"WWYP99-0509",2000,1,"REACHWIDE","ARTHROPODA","OSTRACODA","NA","NA","NA",21,"Y"," ",8," ","CG" 
"WWYP99-0509",2000,1,"REACHWIDE","MOLLUSCA","BIVALVIA","NA","NA","NA",6,"N","BU", ," ","CF" 
"WWYP99-0509",2000,1,"REACHWIDE","MOLLUSCA","BIVALVIA","VENEROIDA","PISIDIIDAE","NA",32,"Y","BU",8," ","CF" 
"WWYP99-0509",2000,1,"REACHWIDE","NEMATODA","NA","NA","NA","NA",10,"Y"," ", ," ","SH" 
"WWYP99-0511",2000,1,"REACHWIDE","ARTHROPODA","ARACHNIDA","NA","NA","NA",3,"N"," ",8," ","PR" 
"WWYP99-0511",2000,1,"REACHWIDE","ARTHROPODA","ARACHNIDA","TROMBIDIFORMES","LEBERTIIDAE","NA",2,"Y"," ",8," ","PR" 
"WWYP99-0511",2000,1,"REACHWIDE","ARTHROPODA","ARACHNIDA","TROMBIDIFORMES","SPERCHONIDAE","NA",6,"Y"," ",8," ","PR" 
"WWYP99-0511",2000,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE","BRILLIA",2,"Y","BU",4.6," ","SH" 
"WWYP99-0511",2000,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE","DIAMESA",24,"Y","SP",2," ","CG" 
"WWYP99-0511",2000,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE","HYDROBAENUS",3,"Y","SP",8.5,"B","SC" 
"WWYP99-0511",2000,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE","ORTHOCLADIUS",38,"Y","SP",4.4," ","CG" 
"WWYP99-0511",2000,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE","PARORTHOCLADIUS",1,"Y","SP",2," "," " 
"WWYP99-0511",2000,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE","RHEOCRICOTOPUS",1,"Y","SP",5.3," ","CG" 
"WWYP99-0511",2000,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","EMPIDIDAE","CLINOCERA",6,"Y","CN",6," ","PR" 
"WWYP99-0511",2000,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","EMPIDIDAE","OREOGETON",11,"Y","SP",6," "," " 
"WWYP99-0511",2000,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","PSYCHODIDAE","NA",3,"Y","BU", ," ","CG" 
"WWYP99-0511",2000,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","TIPULIDAE","DICRANOTA",1,"Y","BU,SP",4,"B","PR" 
"WWYP99-0511",2000,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","TIPULIDAE","GONOMYODES",7,"Y","BU", ," "," " 
"WWYP99-0511",2000,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","TIPULIDAE","TIPULA",1,"Y","BU",4," ","SH" 
"WWYP99-0511",2000,1,"REACHWIDE","ARTHROPODA","INSECTA","EPHEMEROPTERA","AMELETIDAE","AMELETUS",6,"Y","SW",1,"B","CG,SC,SH" 
"WWYP99-0511",2000,1,"REACHWIDE","ARTHROPODA","INSECTA","EPHEMEROPTERA","BAETIDAE","BAETIS",8,"Y","CN",3.4," ","CG" 
"WWYP99-0511",2000,1,"REACHWIDE","ARTHROPODA","INSECTA","EPHEMEROPTERA","HEPTAGENIIDAE","EPEORUS",6,"Y","CN",1.4," ","CG,PR,SC" 
"WWYP99-0511",2000,1,"REACHWIDE","ARTHROPODA","INSECTA","EPHEMEROPTERA","HEPTAGENIIDAE","NA",25,"N","CN",4.1," ","SC" 
"WWYP99-0511",2000,1,"REACHWIDE","ARTHROPODA","INSECTA","EPHEMEROPTERA","HEPTAGENIIDAE","RHITHROGENA",58,"Y","CN",5.1," ","PR,SC" 
"WWYP99-0511",2000,1,"REACHWIDE","ARTHROPODA","INSECTA","PLECOPTERA","CHLOROPERLIDAE","NA",13,"Y","CN",1.1," ","PR" 
"WWYP99-0511",2000,1,"REACHWIDE","ARTHROPODA","INSECTA","PLECOPTERA","LEUCTRIDAE","NA",4,"Y","CN",0.7," ","SH" 
"WWYP99-0511",2000,1,"REACHWIDE","ARTHROPODA","INSECTA","PLECOPTERA","NEMOURIDAE","VISOKA",1,"Y","SP",1.5," ","SH" 
"WWYP99-0511",2000,1,"REACHWIDE","ARTHROPODA","INSECTA","PLECOPTERA","NEMOURIDAE","ZAPADA",152,"Y","SP",1.9," ","SH" 
"WWYP99-0511",2000,1,"REACHWIDE","ARTHROPODA","INSECTA","PLECOPTERA","PERLODIDAE","MEGARCYS",40,"Y","CN",1.4," ","PR" 
"WWYP99-0511",2000,1,"REACHWIDE","ARTHROPODA","INSECTA","TRICHOPTERA","LIMNEPHILIDAE","NA",3,"Y","CB",4.5," ","SH" 
"WWYP99-0511",2000,1,"REACHWIDE","ARTHROPODA","INSECTA","TRICHOPTERA","RHYACOPHILIDAE","RHYACOPHILA",91,"Y","CN",1.5," ","PR" 
"WWYP99-0511",2000,1,"REACHWIDE","ARTHROPODA","OSTRACODA","NA","NA","NA",10,"Y"," ",8," ","CG" 
"WWYP99-0511",2000,1,"REACHWIDE","NEMATODA","NA","NA","NA","NA",5,"Y"," ", ," ","SH" 
"WWYP99-0515",2000,1,"REACHWIDE","ANNELIDA","OLIGOCHAETA","NA","NA","NA",12,"Y","BU",6," ","CG" 
"WWYP99-0515",2000,1,"REACHWIDE","ARTHROPODA","ARACHNIDA","TROMBIDIFORMES","HYGROBATIDAE","NA",2,"Y"," ",8," ","PR" 
"WWYP99-0515",2000,1,"REACHWIDE","ARTHROPODA","ARACHNIDA","TROMBIDIFORMES","LEBERTIIDAE","NA",1,"Y"," ",8," ","PR" 
"WWYP99-0515",2000,1,"REACHWIDE","ARTHROPODA","ARACHNIDA","TROMBIDIFORMES","PROTZIIDAE","NA",5,"Y"," ",8," ","PR" 
"WWYP99-0515",2000,1,"REACHWIDE","ARTHROPODA","ARACHNIDA","TROMBIDIFORMES","SPERCHONIDAE","NA",6,"Y"," ",8," ","PR" 
"WWYP99-0515",2000,1,"REACHWIDE","ARTHROPODA","INSECTA","COLEOPTERA","DYTISCIDAE","LIODESSUS",1,"Y","SW", ," ","PR" 
"WWYP99-0515",2000,1,"REACHWIDE","ARTHROPODA","INSECTA","COLEOPTERA","ELMIDAE","CLEPTELMIS",4,"Y","CN",4," "," " 
"WWYP99-0515",2000,1,"REACHWIDE","ARTHROPODA","INSECTA","COLEOPTERA","ELMIDAE","OPTIOSERVUS",67,"Y","CN",3.8," ","SC" 
"WWYP99-0515",2000,1,"REACHWIDE","ARTHROPODA","INSECTA","COLEOPTERA","ELMIDAE","ZAITZEVIA",75,"Y","CN",4," "," " 
"WWYP99-0515",2000,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","CERATOPOGONIDAE","NA",3,"Y","SP",6," ","PR" 
"WWYP99-0515",2000,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE","CRICOTOPUS",2,"Y","BU,CN,SP",6.9," ","CG,SH" 
"WWYP99-0515",2000,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE","CRYPTOCHIRONOMUS",1,"Y","SP",7," ","PR" 
"WWYP99-0515",2000,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE","EUKIEFFERIELLA",9,"Y","SP",6.3," ","CG" 
"WWYP99-0515",2000,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE","HYDROBAENUS",1,"Y","SP",8.5,"B","SC" 
"WWYP99-0515",2000,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE","LOPESCLADIUS",5,"Y","BU",8," ","CG" 
"WWYP99-0515",2000,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE","ORTHOCLADIUS",5,"Y","SP",4.4," ","CG" 
"WWYP99-0515",2000,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE","PARATANYTARSUS",2,"Y","CN",7,"B","CG" 
"WWYP99-0515",2000,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE","POLYPEDILUM",2,"Y","CB,CN",5.5," ","SH" 
"WWYP99-0515",2000,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE","RHEOTANYTARSUS",8,"Y","CN",6," ","CF" 
"WWYP99-0515",2000,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE","STEMPELLINELLA",1,"Y","CB,CN",2," ","CG" 
"WWYP99-0515",2000,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","EMPIDIDAE","CHELIFERA",3,"Y","BU,SP",3.5," ","CG,PR" 
"WWYP99-0515",2000,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","PSYCHODIDAE","MARUINA",2,"Y","CN",10," ","PR" 
"WWYP99-0515",2000,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","PSYCHODIDAE","NA",11,"N","BU", ," ","CG" 
"WWYP99-0515",2000,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","SIMULIIDAE","NA",1,"N","CN",5.9," ","CF" 
"WWYP99-0515",2000,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","SIMULIIDAE","SIMULIUM",7,"Y","CN",5.7," ","CF" 
"WWYP99-0515",2000,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","TIPULIDAE","ANTOCHA",6,"Y","CN",4," ","CG" 
"WWYP99-0515",2000,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","TIPULIDAE","CRYPTOLABIS",1,"Y","BU",3," ","SH" 
"WWYP99-0515",2000,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","TIPULIDAE","DICRANOTA",1,"Y","BU,SP",4,"B","PR" 
"WWYP99-0515",2000,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","TIPULIDAE","HEXATOMA",5,"Y","BU",1.5," ","PR" 
"WWYP99-0515",2000,1,"REACHWIDE","ARTHROPODA","INSECTA","EPHEMEROPTERA","AMELETIDAE","AMELETUS",2,"Y","SW",1,"B","CG,SC,SH" 
"WWYP99-0515",2000,1,"REACHWIDE","ARTHROPODA","INSECTA","EPHEMEROPTERA","BAETIDAE","BAETIS",3,"Y","CN",3.4," ","CG" 
"WWYP99-0515",2000,1,"REACHWIDE","ARTHROPODA","INSECTA","EPHEMEROPTERA","EPHEMERELLIDAE","DRUNELLA",7,"Y","CN",1.2," ","PR,SC" 
"WWYP99-0515",2000,1,"REACHWIDE","ARTHROPODA","INSECTA","EPHEMEROPTERA","EPHEMERELLIDAE","EPHEMERELLA",4,"Y","CN",1.6," ","CG" 
"WWYP99-0515",2000,1,"REACHWIDE","ARTHROPODA","INSECTA","EPHEMEROPTERA","EPHEMERELLIDAE","NA",5,"N","CN",1.4," ","CG" 
"WWYP99-0515",2000,1,"REACHWIDE","ARTHROPODA","INSECTA","EPHEMEROPTERA","HEPTAGENIIDAE","CINYGMULA",2,"Y","CN",4," ","PR,SC" 
"WWYP99-0515",2000,1,"REACHWIDE","ARTHROPODA","INSECTA","EPHEMEROPTERA","HEPTAGENIIDAE","EPEORUS",3,"Y","CN",1.4," ","CG,PR,SC" 
"WWYP99-0515",2000,1,"REACHWIDE","ARTHROPODA","INSECTA","EPHEMEROPTERA","LEPTOPHLEBIIDAE","PARALEPTOPHLEBIA",16,"Y","SW",1,"B","CG" 
"WWYP99-0515",2000,1,"REACHWIDE","ARTHROPODA","INSECTA","LEPIDOPTERA","PYRALIDAE","PETROPHILA",1,"Y","CB",5," ","SC" 
"WWYP99-0515",2000,1,"REACHWIDE","ARTHROPODA","INSECTA","ODONATA","GOMPHIDAE","OPHIOGOMPHUS",1,"Y","BU",1," ","CG,PR" 
