"SITE_ID","YEAR","VISIT_NO","TRANSECT","DATE_COL","TEAM_ID","ALGAE","ALGAE_F","MACPHY","MACPHY_F","WOODY","WOODY_F","BRUSH","BRUSH_F","ROOTS","ROOTS_F","OVRHNG","OVRHNG_F","UNDCUT","UNDCUT_F","BOULDR","BOULDR_F","STRUCT","STRUCT_F","TRANSDIR" 
"OWW04440-0723",2004,1,"E",08/12/2004,"1",0," ",0," ",0," ",1," ",1," ",0," ",0," ",0," ",0," "," " 
"OWW04440-0723",2004,1,"F",08/12/2004,"1",0," ",0," ",0," ",1," ",1," ",0," ",0," ",0," ",0," "," " 
"OWW04440-0723",2004,1,"G",08/12/2004,"1",0," ",0," ",0," ",1," ",1," ",0," ",0," ",0," ",0," "," " 
"OWW04440-0723",2004,1,"H",08/12/2004,"1",0," ",0," ",0," ",1," ",1," ",0," ",0," ",0," ",0," "," " 
"OWW04440-0723",2004,1,"I",08/12/2004,"1",0," ",0," ",0," ",1," ",1," ",0," ",0," ",0," ",0," "," " 
"OWW04440-0723",2004,1,"J",08/12/2004,"1",0," ",0," ",0," ",1," ",1," ",0," ",0," ",0," ",0," "," " 
"OWW04440-0723",2004,1,"K",08/12/2004,"1",0," ",0," ",0," ",1," ",1," ",0," ",0," ",0," ",0," "," " 
"OWW04440-0725",2004,1,"A",07/20/2004,"1",0," ",0," ",1," ",1," ",0," ",3," ",0," ",1," ",0," "," " 
"OWW04440-0725",2004,1,"B",07/20/2004,"1",0," ",0," ",2," ",3," ",0," ",0," ",0," ",2," ",0," "," " 
"OWW04440-0725",2004,1,"C",07/20/2004,"1",0," ",0," ",0," ",2," ",0," ",0," ",0," ",1," ",0," "," " 
"OWW04440-0725",2004,1,"D",07/20/2004,"1",0," ",0," ",1," ",2," ",0," ",0," ",0," ",1," ",0," "," " 
"OWW04440-0725",2004,1,"E",07/20/2004,"1",0," ",0," ",2," ",1," ",1," ",2," ",0," ",3," ",0," "," " 
"OWW04440-0725",2004,1,"F",07/20/2004,"1",0," ",0," ",2," ",1," ",0," ",0," ",0," ",0," ",0," "," " 
"OWW04440-0725",2004,1,"G",07/20/2004,"1",0," ",0," ",1," ",1," ",0," ",0," ",0," ",1," ",0," "," " 
"OWW04440-0725",2004,1,"H",07/20/2004,"1",0," ",0," ",0," ",1," ",0," ",0," ",0," ",1," ",0," "," " 
"OWW04440-0725",2004,1,"I",07/20/2004,"1",0," ",0," ",2," ",1," ",0," ",1," ",0," ",0," ",0," "," " 
"OWW04440-0725",2004,1,"J",07/20/2004,"1",0," ",0," ",3," ",4," ",4," ",4," ",0," ",0," ",0," "," " 
"OWW04440-0725",2004,1,"K",07/20/2004,"1", ,"K", ,"K", ,"K", ,"K", ,"K", ,"K", ,"K", ,"K", ,"K"," " 
"OWW04440-0727",2004,1,"A",10/12/2004,"4",0," ",0," ",0," ",1," ",0," ",0," ",0," ",1," ",0," "," " 
"OWW04440-0727",2004,1,"B",10/12/2004,"4",0," ",0," ",0," ",2," ",1," ",1," ",0," ",0," ",0," "," " 
"OWW04440-0727",2004,1,"C",10/12/2004,"4",0," ",0," ",0," ",1," ",1," ",1," ",0," ",0," ",0," "," " 
"OWW04440-0727",2004,1,"D",10/12/2004,"4",0," ",0," ",0," ",1," ",1," ",0," ",0," ",1," ",0," "," " 
"OWW04440-0727",2004,1,"E",10/12/2004,"4",0," ",0," ",0," ",1," ",1," ",0," ",0," ",1," ",0," "," " 
"OWW04440-0727",2004,1,"F",10/12/2004,"4",0," ",0," ",0," ",1," ",1," ",0," ",0," ",2," ",0," "," " 
"OWW04440-0727",2004,1,"G",10/12/2004,"4",0," ",0," ",0," ",2," ",0," ",0," ",0," ",2," ",0," "," " 
"OWW04440-0727",2004,1,"H",10/12/2004,"4",0," ",0," ",0," ",2," ",0," ",0," ",0," ",1," ",0," "," " 
"OWW04440-0727",2004,1,"I",10/12/2004,"4",0," ",0," ",0," ",1," ",0," ",0," ",1," ",2," ",0," "," " 
"OWW04440-0727",2004,1,"J",10/12/2004,"4",0," ",0," ",0," ",2," ",0," ",0," ",0," ",1," ",0," "," " 
"OWW04440-0727",2004,1,"K",10/12/2004,"4",0," ",0," ",0," ",1," ",0," ",0," ",0," ",1," ",0," "," " 
"OWW04440-0736",2004,1,"A",10/08/2004,"2",0," ",0," ",0," ",0," ",0," ",1," ",0," ",0," ",0," "," " 
"OWW04440-0736",2004,1,"B",10/08/2004,"2",0," ",0," ",0," ",1," ",0," ",0," ",0," ",0," ",0," "," " 
"OWW04440-0736",2004,1,"C",10/08/2004,"2",0," ",0," ",0," ",1," ",0," ",1," ",0," ",0," ",0," "," " 
"OWW04440-0736",2004,1,"D",10/08/2004,"2",0," ",1," ",0," ",1," ",0," ",1," ",0," ",0," ",0," "," " 
"OWW04440-0736",2004,1,"E",10/08/2004,"2",0," ",0," ",0," ",2," ",0," ",1," ",0," ",0," ",0," "," " 
"OWW04440-0736",2004,1,"F",10/08/2004,"2",0," ",0," ",0," ",0," ",0," ",0," ",0," ",0," ",0," "," " 
"OWW04440-0736",2004,1,"G",10/08/2004,"2",0," ",0," ",0," ",1," ",0," ",1," ",0," ",0," ",0," "," " 
"OWW04440-0736",2004,1,"H",10/08/2004,"2",0," ",0," ",0," ",0," ",0," ",2," ",0," ",0," ",0," "," " 
"OWW04440-0736",2004,1,"I",10/08/2004,"2",0," ",0," ",0," ",0," ",0," ",3," ",0," ",0," ",0," "," " 
"OWW04440-0736",2004,1,"J",10/08/2004,"2",0," ",0," ",0," ",0," ",0," ",3," ",0," ",0," ",0," "," " 
"OWW04440-0736",2004,1,"K",10/08/2004,"2",0," ",0," ",0," ",0," ",0," ",3," ",0," ",0," ",0," "," " 
"OWW04440-0739",2004,1,"A",09/08/2004,"1",0," ",0," ",0," ",0," ",0," ",0," ",0," ",0," ",0," "," " 
"OWW04440-0739",2004,1,"B",09/08/2004,"1",0," ",0," ",0," ",0," ",0," ",0," ",0," ",0," ",0," "," " 
"OWW04440-0739",2004,1,"C",09/08/2004,"1",0," ",0," ",0," ",0," ",0," ",1," ",0," ",0," ",0," "," " 
"OWW04440-0739",2004,1,"D",09/08/2004,"1",0," ",0," ",0," ",0," ",0," ",0," ",0," ",0," ",0," "," " 
"OWW04440-0739",2004,1,"E",09/08/2004,"1",0," ",0," ",0," ",0," ",0," ",0," ",0," ",0," ",0," "," " 
"OWW04440-0739",2004,1,"F",09/08/2004,"1",0," ",0," ",0," ",0," ",0," ",0," ",0," ",0," ",0," "," " 
"OWW04440-0739",2004,1,"G",09/08/2004,"1",0," ",0," ",0," ",1," ",0," ",0," ",0," ",0," ",0," "," " 
"OWW04440-0739",2004,1,"H",09/08/2004,"1",0," ",0," ",0," ",0," ",0," ",0," ",0," ",0," ",0," "," " 
"OWW04440-0739",2004,1,"I",09/08/2004,"1",0," ",0," ",0," ",0," ",0," ",0," ",0," ",0," ",0," "," " 
"OWW04440-0739",2004,1,"J",09/08/2004,"1",0," ",0," ",0," ",0," ",0," ",0," ",0," ",0," ",0," "," " 
"OWW04440-0739",2004,1,"K",09/08/2004,"1",0," ",0," ",0," ",0," ",0," ",0," ",0," ",0," ",0," "," " 
"OWW04440-0743",2004,1,"A",10/05/2004,"4",1," ",1," ",0," ",0," ",0," ",0," ",0," ",0," ",0," "," " 
"OWW04440-0743",2004,1,"B",10/05/2004,"4",1," ",1," ",0," ",0," ",0," ",0," ",0," ",0," ",0," "," " 
"OWW04440-0743",2004,1,"C",10/05/2004,"4",1," ",1," ",0," ",0," ",0," ",0," ",0," ",0," ",0," "," " 
"OWW04440-0743",2004,1,"D",10/05/2004,"4",1," ",1," ",0," ",0," ",0," ",0," ",0," ",0," ",0," "," " 
"OWW04440-0743",2004,1,"E",10/05/2004,"4",1," ",2," ",0," ",0," ",0," ",0," ",0," ",0," ",0," "," " 
"OWW04440-0743",2004,1,"F",10/05/2004,"4",1," ",2," ",0," ",0," ",0," ",0," ",0," ",0," ",0," "," " 
"OWW04440-0743",2004,1,"G",10/05/2004,"4",1," ",2," ",0," ",0," ",0," ",0," ",0," ",0," ",0," "," " 
"OWW04440-0743",2004,1,"H",10/05/2004,"4",1," ",2," ",0," ",0," ",0," ",0," ",0," ",0," ",0," "," " 
"OWW04440-0743",2004,1,"I",10/05/2004,"4",1," ",1," ",0," ",0," ",0," ",0," ",0," ",0," ",0," "," " 
"OWW04440-0743",2004,1,"J",10/05/2004,"4",1," ",1," ",0," ",0," ",0," ",0," ",0," ",0," ",0," "," " 
"OWW04440-0743",2004,1,"K",10/05/2004,"4",1," ",2," ",0," ",0," ",0," ",0," ",0," ",0," ",0," "," " 
"OWW04440-0747",2004,1,"A",10/09/2004,"5",0," ",1," ",0," ",1," ",1," ",1," ",0," ",0," ",0," "," " 
"OWW04440-0747",2004,1,"B",10/09/2004,"5",0," ",1," ",1," ",1," ",1," ",1," ",0," ",0," ",0," "," " 
"OWW04440-0747",2004,1,"C",10/09/2004,"5",0," ",1," ",1," ",1," ",1," ",1," ",0," ",0," ",0," "," " 
"OWW04440-0747",2004,1,"D",10/09/2004,"5",0," ",1," ",1," ",1," ",1," ",1," ",0," ",0," ",0," "," " 
"OWW04440-0747",2004,1,"E",10/09/2004,"5",0," ",0," ",1," ",1," ",1," ",1," ",0," ",0," ",0," "," " 
"OWW04440-0747",2004,1,"F",10/09/2004,"5",0," ",0," ",1," ",1," ",1," ",1," ",0," ",0," ",0," "," " 
"OWW04440-0747",2004,1,"G",10/09/2004,"5",0," ",0," ",1," ",1," ",1," ",1," ",0," ",0," ",0," "," " 
"OWW04440-0747",2004,1,"H",10/09/2004,"5",0," ",0," ",1," ",1," ",1," ",1," ",0," ",0," ",0," "," " 
"OWW04440-0747",2004,1,"I",10/09/2004,"5",0," ",1," ",1," ",1," ",1," ",1," ",0," ",0," ",0," "," " 
"OWW04440-0747",2004,1,"J",10/09/2004,"5",0," ",1," ",1," ",1," ",1," ",1," ",0," ",0," ",0," "," " 
"OWW04440-0747",2004,1,"K",10/09/2004,"5",0," ",1," ",1," ",1," ",1," ",1," ",0," ",0," ",0," "," " 
"OWW04440-0750",2004,1,"A",07/28/2004,"7",0," ",0," ",0," ",0," ",1," ",1," ",0," ",4," ",0," "," " 
"OWW04440-0750",2004,1,"B",07/28/2004,"7",0," ",0," ",0," ",1," ",2," ",0," ",0," ",1," ",0," "," " 
"OWW04440-0750",2004,1,"C",07/28/2004,"7",0," ",0," ",0," ",1," ",2," ",2," ",3," ",2," ",0," "," " 
"OWW04440-0750",2004,1,"D",07/28/2004,"7",0," ",0," ",0," ",1," ",0," ",1," ",0," ",3," ",0," "," " 
"OWW04440-0750",2004,1,"E",07/28/2004,"7",0," ",0," ",0," ",3," ",2," ",1," ",2," ",1," ",0," "," " 
"OWW04440-0750",2004,1,"F",07/28/2004,"7",0," ",0," ",0," ",2," ",2," ",1," ",0," ",2," ",0," "," " 
"OWW04440-0750",2004,1,"G",07/28/2004,"7",0," ",0," ",2," ",1," ",1," ",1," ",0," ",3," ",0," "," " 
"OWW04440-0750",2004,1,"H",07/28/2004,"7",0," ",0," ",0," ",1," ",2," ",0," ",0," ",3," ",0," "," " 
"OWW04440-0750",2004,1,"I",07/28/2004,"7",0," ",0," ",0," ",1," ",1," ",0," ",0," ",3," ",0," "," " 
"OWW04440-0750",2004,1,"J",07/28/2004,"7",0," ",0," ",1," ",1," ",0," ",1," ",0," ",3," ",0," "," " 
"OWW04440-0750",2004,1,"K",07/28/2004,"7",0," ",0," ",0," ",1," ",0," ",0," ",0," ",4," ",0," "," " 
"OWW04440-0752",2004,1,"A",10/06/2004,"2",0," ",0," ",0," ",1," ",1," ",1," ",0," ",0," ",0," "," " 
"OWW04440-0752",2004,1,"B",10/06/2004,"2",0," ",0," ",0," ",1," ",0," ",0," ",0," ",1," ",0," "," " 
"OWW04440-0752",2004,1,"C",10/06/2004,"2",0," ",0," ",0," ",1," ",0," ",0," ",0," ",1," ",0," "," " 
"OWW04440-0752",2004,1,"D",10/06/2004,"2",0," ",0," ",1," ",1," ",0," ",0," ",1," ",1," ",0," "," " 
"OWW04440-0752",2004,1,"E",10/06/2004,"2",0," ",0," ",0," ",1," ",0," ",0," ",0," ",2," ",0," "," " 
"OWW04440-0752",2004,1,"F",10/06/2004,"2",0," ",0," ",0," ",0," ",1," ",0," ",0," ",2," ",0," "," " 
"OWW04440-0752",2004,1,"G",10/06/2004,"2",0," ",0," ",0," ",1," ",1," ",0," ",0," ",1," ",0," "," " 
"OWW04440-0752",2004,1,"H",10/06/2004,"2",0," ",0," ",0," ",1," ",1," ",1," ",0," ",1," ",0," "," " 
"OWW04440-0752",2004,1,"I",10/06/2004,"2",0," ",0," ",0," ",1," ",1," ",0," ",0," ",2," ",0," "," " 
"OWW04440-0752",2004,1,"J",10/06/2004,"2",0," ",0," ",0," ",1," ",0," ",1," ",1," ",1," ",0," "," " 
"OWW04440-0752",2004,1,"K",10/06/2004,"2",0," ",0," ",1," ",1," ",0," ",0," ",0," ",1," ",0," "," " 
"OWW04440-0760",2004,1,"A",10/07/2004,"2",0," ",1," ",2," ",2," ",2," ",1," ",1," ",0," ",0," "," " 
"OWW04440-0760",2004,1,"B",10/07/2004,"2",0," ",1," ",2," ",2," ",1," ",1," ",0," ",0," ",0," "," " 
"OWW04440-0760",2004,1,"C",10/07/2004,"2",0," ",0," ",1," ",1," ",1," ",0," ",1," ",0," ",0," "," " 
"OWW04440-0760",2004,1,"D",10/07/2004,"2",0," ",0," ",0," ",1," ",0," ",1," ",0," ",0," ",0," "," " 
"OWW04440-0760",2004,1,"E",10/07/2004,"2",0," ",0," ",1," ",1," ",0," ",1," ",1," ",0," ",0," "," " 
"OWW04440-0760",2004,1,"F",10/07/2004,"2",0," ",0," ",2," ",2," ",2," ",0," ",1," ",0," ",0," "," " 
"OWW04440-0760",2004,1,"G",10/07/2004,"2",0," ",0," ",1," ",1," ",1," ",1," ",1," ",0," ",0," "," " 
"OWW04440-0760",2004,1,"H",10/07/2004,"2",0," ",0," ",1," ",1," ",0," ",1," ",0," ",0," ",0," "," " 
"OWW04440-0760",2004,1,"I",10/07/2004,"2",0," ",0," ",1," ",1," ",1," ",1," ",0," ",0," ",0," "," " 
"OWW04440-0760",2004,1,"J",10/07/2004,"2",0," ",0," ",2,"F1",2,"F1",1," ",1," ",1," ",0," ",0," "," " 
"OWW04440-0760",2004,1,"K",10/07/2004,"2",0," ",0," ",1," ",1," ",0," ",1," ",1," ",0," ",0," "," " 
"OWW04440-0762",2004,1,"A",10/09/2004,"2",0," ",0," ",0," ",1," ",1," ",1," ",0," ",0," ",0," "," " 
"OWW04440-0762",2004,1,"B",10/09/2004,"2",0," ",0," ",0," ",2," ",1," ",0," ",1," ",0," ",0," "," " 
"OWW04440-0762",2004,1,"C",10/09/2004,"2",0," ",0," ",2," ",2," ",1," ",0," ",0," ",0," ",0," "," " 
"OWW04440-0762",2004,1,"D",10/09/2004,"2",0," ",0," ",0," ",1," ",1," ",0," ",0," ",0," ",0," "," " 
"OWW04440-0762",2004,1,"E",10/09/2004,"2",0," ",0," ",0," ",2," ",1," ",1," ",0," ",0," ",1,"F1"," " 
"OWW04440-0762",2004,1,"F",10/09/2004,"2",0," ",0," ",1," ",1," ",1," ",0," ",0," ",0," ",0," "," " 
"OWW04440-0762",2004,1,"G",10/09/2004,"2",0," ",0," ",1," ",1," ",1," ",0," ",1," ",0," ",0," "," " 
"OWW04440-0762",2004,1,"H",10/09/2004,"2",0," ",0," ",0," ",1," ",0," ",0," ",0," ",1," ",0," "," " 
"OWW04440-0762",2004,1,"I",10/09/2004,"2",0," ",0," ",1," ",1," ",1," ",0," ",0," ",0," ",0," "," " 
"OWW04440-0762",2004,1,"J",10/09/2004,"2",0," ",0," ",0," ",1," ",1," ",1," ",0," ",0," ",0," "," " 
"OWW04440-0762",2004,1,"K",10/09/2004,"2",0," ",0," ",0," ",1," ",1," ",1," ",0," ",1," ",0," "," " 
"OWW04440-0766",2004,1,"A",09/20/2004,"2",0," ",0," ",0," ",0," ",1," ",0," ",0," ",1," ",0," "," " 
"OWW04440-0766",2004,1,"B",09/20/2004,"2",0," ",0," ",0," ",1," ",1," ",1," ",0," ",1," ",0," "," " 
"OWW04440-0766",2004,1,"C",09/20/2004,"2",0," ",0," ",0," ",1," ",1," ",1," ",1," ",1," ",0," "," " 
"OWW04440-0766",2004,1,"D",09/20/2004,"2",0," ",0," ",1," ",1," ",1," ",0," ",0," ",1," ",0," "," " 
"OWW04440-0766",2004,1,"E",09/20/2004,"2",0," ",0," ",0," ",0," ",1," ",0," ",0," ",1," ",0," "," " 
"OWW04440-0766",2004,1,"F",09/20/2004,"2",0," ",0," ",0," ",1," ",1," ",1," ",0," ",1," ",0," "," " 
"OWW04440-0766",2004,1,"G",09/20/2004,"2",0," ",0," ",0," ",1," ",1," ",1," ",0," ",1," ",0," "," " 
"OWW04440-0766",2004,1,"H",09/20/2004,"2",0," ",0," ",0," ",1," ",1," ",0," ",0," ",1," ",0," "," " 
"OWW04440-0766",2004,1,"I",09/20/2004,"2",0," ",0," ",1," ",1," ",1," ",0," ",0," ",0," ",0," "," " 
"OWW04440-0766",2004,1,"J",09/20/2004,"2",0," ",0," ",0," ",1," ",1," ",1," ",1," ",1," ",0," "," " 
"OWW04440-0766",2004,1,"K",09/20/2004,"2",0," ",0," ",0," ",1," ",1," ",0," ",1," ",2," ",0," "," " 
"OWW04440-0771",2004,1,"A",10/25/2004,"2",3," ",3," ",0," ",1," ",0," ",0," ",0," ",0," ",0," "," " 
"OWW04440-0771",2004,1,"B",10/25/2004,"2",3," ",3," ",0," ",0," ",0," ",1," ",0," ",0," ",0," "," " 
"OWW04440-0771",2004,1,"C",10/25/2004,"2",3," ",3," ",0," ",0," ",0," ",1," ",0," ",0," ",0," "," " 
"OWW04440-0771",2004,1,"D",10/25/2004,"2",3," ",4," ",0," ",0," ",0," ",0," ",0," ",0," ",0," "," " 
"OWW04440-0771",2004,1,"E",10/25/2004,"2",3," ",3," ",0," ",0," ",0," ",0," ",0," ",0," ",0," "," " 
"OWW04440-0771",2004,1,"F",10/25/2004,"2",4," ",4," ",0," ",1," ",0," ",0," ",0," ",0," ",0," "," " 
"OWW04440-0771",2004,1,"G",10/25/2004,"2",3," ",3," ",0," ",0," ",0," ",1," ",0," ",0," ",0," "," " 
"OWW04440-0771",2004,1,"H",10/25/2004,"2",3," ",3," ",0," ",0," ",0," ",1," ",0," ",0," ",0," "," " 
"OWW04440-0771",2004,1,"I",10/25/2004,"2",3," ",4," ",0," ",1," ",0," ",1," ",0," ",0," ",0," "," " 
"OWW04440-0771",2004,1,"J",10/25/2004,"2",2," ",4," ",0," ",0," ",1," ",1," ",0," ",0," ",0," "," " 
"OWW04440-0771",2004,1,"K",10/25/2004,"2",2," ",3," ",0," ",1," ",0," ",1," ",0," ",0," ",0," "," " 
"OWW04440-0772",2004,1,"A",09/16/2004,"2",0," ",0," ",0," ",1," ",1," ",1," ",0," ",1," ",0," "," " 
"OWW04440-0772",2004,1,"B",09/16/2004,"2",0," ",0," ",0," ",2," ",1," ",0," ",0," ",2," ",0," "," " 
"OWW04440-0772",2004,1,"C",09/16/2004,"2",0," ",0," ",0," ",1," ",1," ",1," ",1," ",1," ",0," "," " 
"OWW04440-0772",2004,1,"D",09/16/2004,"2",0," ",0," ",0," ",0," ",1," ",1," ",1," ",1," ",0," "," " 
"OWW04440-0772",2004,1,"E",09/16/2004,"2",0," ",0," ",1," ",1," ",0," ",0," ",0," ",4," ",0," "," " 
"OWW04440-0772",2004,1,"F",09/16/2004,"2",0," ",0," ",0," ",1," ",1," ",1," ",0," ",3," ",0," "," " 
"OWW04440-0772",2004,1,"G",09/16/2004,"2",0," ",0," ",0," ",0," ",0," ",1," ",0," ",3," ",0," "," " 
"OWW04440-0772",2004,1,"H",09/16/2004,"2",0," ",0," ",0," ",0," ",0," ",0," ",0," ",1," ",0," "," " 
"OWW04440-0772",2004,1,"I",09/16/2004,"2",0," ",0," ",0," ",0," ",1," ",0," ",0," ",2," ",0," "," " 
"OWW04440-0772",2004,1,"J",09/16/2004,"2",0," ",0," ",0," ",0," ",1," ",1," ",1," ",2," ",0," "," " 
"OWW04440-0772",2004,1,"K",09/16/2004,"2",0," ",0," ",0," ",1," ",1," ",0," ",0," ",3," ",0," "," " 
"OWW04440-0773",2004,1,"A",09/28/2004,"9",0," ",0," ",0," ",3," ",0," ",1," ",0," ",0," ",0," "," " 
"OWW04440-0773",2004,1,"B",09/28/2004,"9",0," ",0," ",0," ",1," ",0," ",1," ",0," ",0," ",0," "," " 
"OWW04440-0773",2004,1,"C",09/28/2004,"9",0," ",0," ",1," ",3," ",0," ",1," ",0," ",0," ",0," "," " 
"OWW04440-0773",2004,1,"D",09/28/2004,"9",0," ",0," ",0," ",1," ",0," ",1," ",0," ",0," ",0," "," " 
"OWW04440-0773",2004,1,"E",09/28/2004,"9",0," ",0," ",0," ",3," ",0," ",1," ",0," ",0," ",1,"F1"," " 
"OWW04440-0773",2004,1,"F",09/28/2004,"9",0," ",0," ",0," ",2," ",0," ",1," ",0," ",0," ",0," "," " 
"OWW04440-0773",2004,1,"G",09/28/2004,"9",0," ",0," ",0," ",1," ",0," ",1," ",0," ",0," ",0," "," " 
"OWW04440-0773",2004,1,"H",09/28/2004,"9",0," ",0," ",0," ",1," ",0," ",1," ",0," ",0," ",1,"F1"," " 
"OWW04440-0773",2004,1,"I",09/28/2004,"9",0," ",0," ",0," ",3," ",0," ",1," ",0," ",0," ",0," "," " 
"OWW04440-0773",2004,1,"J",09/28/2004,"9",0," ",0," ",1," ",3," ",0," ",1," ",0," ",0," ",0," "," " 
"OWW04440-0773",2004,1,"K",09/28/2004,"9",0," ",0," ",1," ",1," ",1," ",2," ",0," ",0," ",0," "," " 
"OWW04440-0774",2004,1,"A",10/10/2004,"1",0," ",0," ",0," ",1," ",1," ",1," ",0," ",1," ",0," "," " 
"OWW04440-0774",2004,1,"B",10/10/2004,"1",0," ",0," ",0," ",1," ",1," ",0," ",2," ",1," ",0," "," " 
"OWW04440-0774",2004,1,"C",10/10/2004,"1",0," ",0," ",0," ",0," ",2," ",1," ",2," ",0," ",0," "," " 
"OWW04440-0774",2004,1,"D",10/10/2004,"1",0," ",0," ",0," ",0," ",1," ",2," ",1," ",1," ",0," "," " 
"OWW04440-0774",2004,1,"E",10/10/2004,"1",0," ",0," ",0," ",1," ",0," ",2," ",0," ",0," ",0," "," " 
"OWW04440-0774",2004,1,"F",10/10/2004,"1",0," ",0," ",0," ",0," ",1," ",1," ",1," ",0," ",0," "," " 
"OWW04440-0774",2004,1,"G",10/10/2004,"1",0," ",0," ",0," ",0," ",1," ",1," ",1," ",1," ",0," "," " 
"OWW04440-0774",2004,1,"H",10/10/2004,"1",0," ",0," ",0," ",0," ",1," ",1," ",0," ",0," ",0," "," " 
"OWW04440-0774",2004,1,"I",10/10/2004,"1",0," ",0," ",0," ",1," ",2," ",2," ",0," ",1," ",0," "," " 
"OWW04440-0774",2004,1,"J",10/10/2004,"1",0," ",0," ",0," ",0," ",1," ",1," ",0," ",1," ",0," "," " 
"OWW04440-0774",2004,1,"K",10/10/2004,"1",0," ",0," ",1," ",1," ",1," ",1," ",0," ",1," ",0," "," " 
"OWW04440-0775",2004,1,"A",10/23/2004,"2",0," ",2," ",0," ",1," ",0," ",2," ",0," ",0," ",0," "," " 
"OWW04440-0775",2004,1,"B",10/23/2004,"2",0," ",2," ",0," ",2," ",0," ",3," ",0," ",0," ",0," "," " 
"OWW04440-0775",2004,1,"C",10/23/2004,"2",0," ",2," ",0," ",3," ",0," ",2," ",0," ",0," ",0," "," " 
"OWW04440-0775",2004,1,"D",10/23/2004,"2",0," ",2," ",0," ",1," ",0," ",2," ",0," ",0," ",0," "," " 
"OWW04440-0775",2004,1,"E",10/23/2004,"2",0," ",2," ",0," ",2," ",1," ",2," ",1," ",0," ",0," "," " 
"OWW04440-0775",2004,1,"F",10/23/2004,"2",0," ",2," ",0," ",1," ",1," ",2," ",1," ",0," ",0," "," " 
"OWW04440-0775",2004,1,"G",10/23/2004,"2",0," ",2," ",0," ",1," ",0," ",2," ",1," ",0," ",0," "," " 
"OWW04440-0775",2004,1,"H",10/23/2004,"2",0," ",1," ",0," ",1," ",0," ",2," ",0," ",0," ",0," "," " 
"OWW04440-0775",2004,1,"I",10/23/2004,"2",0," ",1," ",0," ",1," ",0," ",2," ",1," ",0," ",0," "," " 
"OWW04440-0775",2004,1,"J",10/23/2004,"2",0," ",2," ",0," ",1," ",0," ",2," ",0," ",0," ",0," "," " 
"OWW04440-0775",2004,1,"K",10/23/2004,"2",0," ",2," ",0," ",1," ",0," ",2," ",1," ",0," ",1,"F2"," " 
"OWW04440-0784",2004,1,"A",10/22/2004,"2",0," ",0," ",0," ",1," ",0," ",1," ",0," ",0," ",0," "," " 
"OWW04440-0784",2004,1,"B",10/22/2004,"2",0," ",0," ",1," ",1," ",0," ",1," ",0," ",0," ",0," "," " 
"OWW04440-0784",2004,1,"C",10/22/2004,"2",0," ",0," ",1," ",1," ",0," ",1," ",0," ",0," ",0," "," " 
"OWW04440-0784",2004,1,"D",10/22/2004,"2",0," ",0," ",1," ",1," ",0," ",1," ",0," ",0," ",0," "," " 
"OWW04440-0784",2004,1,"E",10/22/2004,"2",0," ",0," ",0," ",0," ",0," ",2," ",0," ",0," ",0," "," " 
"OWW04440-0784",2004,1,"F",10/22/2004,"2",0," ",0," ",0," ",0," ",0," ",1," ",0," ",0," ",0," "," " 
"OWW04440-0784",2004,1,"G",10/22/2004,"2",0," ",0," ",0," ",0," ",0," ",1," ",0," ",0," ",0," "," " 
"OWW04440-0784",2004,1,"H",10/22/2004,"2",0," ",0," ",0," ",0," ",0," ",1," ",0," ",0," ",0," "," " 
"OWW04440-0784",2004,1,"I",10/22/2004,"2",0," ",0," ",0," ",0," ",0," ",1," ",0," ",0," ",0," "," " 
"OWW04440-0784",2004,1,"J",10/22/2004,"2",0," ",0," ",0," ",0," ",0," ",1," ",0," ",0," ",0," "," " 
"OWW04440-0784",2004,1,"K",10/22/2004,"2",0," ",0," ",0," ",0," ",0," ",1," ",0," ",0," ",0," "," " 
"OWW04440-0785",2004,1,"A",07/20/2004,"3",0," ",0," ",1," ",1," ",0," ",2," ",0," ",0," ",0," "," " 
"OWW04440-0785",2004,1,"B",07/20/2004,"3",0," ",0," ",0," ",1," ",0," ",0," ",0," ",1," ",0," "," " 
"OWW04440-0785",2004,1,"C",07/20/2004,"3",0," ",0," ",2," ",0," ",0," ",0," ",0," ",1," ",1," "," " 
"OWW04440-0785",2004,1,"D",07/20/2004,"3",0," ",0," ",2," ",2," ",2," ",1," ",0," ",0," ",1," "," " 
"OWW04440-0785",2004,1,"E",07/20/2004,"3",0," ",0," ",1," ",1," ",1," ",2," ",0," ",1," ",0," "," " 
"OWW04440-0785",2004,1,"F",07/20/2004,"3",0," ",0," ",0," ",1," ",0," ",1," ",0," ",0," ",0," "," " 
"OWW04440-0785",2004,1,"G",07/20/2004,"3",0," ",0," ",0," ",2," ",2," ",1," ",0," ",2," ",0," "," " 
"OWW04440-0785",2004,1,"H",07/20/2004,"3",0," ",0," ",1," ",2," ",1," ",2," ",0," ",1," ",0," "," " 
"OWW04440-0785",2004,1,"I",07/20/2004,"3",1," ",1," ",2," ",1," ",1," ",1," ",1," ",0," ",0," "," " 
"OWW04440-0785",2004,1,"J",07/20/2004,"3",0," ",1," ",2," ",2," ",1," ",1," ",0," ",0," ",0," "," " 
"OWW04440-0785",2004,1,"K",07/20/2004,"3",1," ",0," ",0," ",3," ",1," ",1," ",0," ",0," ",0," "," " 
