"SITE_ID","YEAR","VISIT_NO","TRANSECT","DATE_COL","TEAM_ID","SUB_5_7","XSUB_LFT","XSUBLCTR","XSUB_CTR","XSUBRCTR","XSUB_RGT","COM_FLDF" 
"OWW04440-0114",2004,1,"B",08/13/2004,"2",7,"SA","XB","SA","SB","FN","F2" 
"OWW04440-0114",2004,1,"C",08/13/2004,"2",7,"SA","SA","SA","SA","FN"," " 
"OWW04440-0114",2004,1,"D",08/13/2004,"2",7,"FN","SA","SA","SA","FN"," " 
"OWW04440-0114",2004,1,"E",08/13/2004,"2",7,"FN","FN","FN","FN","FN"," " 
"OWW04440-0114",2004,1,"F",08/13/2004,"2",7,"FN","SA","SA","SA","FN"," " 
"OWW04440-0114",2004,1,"G",08/13/2004,"2",7,"SA","SA","SA","SA","FN"," " 
"OWW04440-0114",2004,1,"H",08/13/2004,"2",7,"SA","SA","SA","SA","FN"," " 
"OWW04440-0114",2004,1,"I",08/13/2004,"2",7,"FN","CB","SA","SA","FN"," " 
"OWW04440-0114",2004,1,"J",08/13/2004,"2",7,"FN","SA","SA","SA","FN"," " 
"OWW04440-0115",2004,1,"A",09/16/2004,"1",7,"FN","FN","FN","FN","FN"," " 
"OWW04440-0115",2004,1,"B",09/16/2004,"1",7,"FN","FN","FN","FN","FN"," " 
"OWW04440-0115",2004,1,"C",09/16/2004,"1",7,"FN","FN","FN","FN","FN"," " 
"OWW04440-0115",2004,1,"D",09/16/2004,"1",7,"FN","FN","FN","FN","FN"," " 
"OWW04440-0115",2004,1,"E",09/16/2004,"1",7,"FN","FN","FN","FN","FN"," " 
"OWW04440-0115",2004,1,"F",09/16/2004,"1",7,"FN","FN","FN","FN","FN"," " 
"OWW04440-0115",2004,1,"G",09/16/2004,"1",7,"FN","FN","FN","FN","FN"," " 
"OWW04440-0115",2004,1,"H",09/16/2004,"1",7,"FN","FN","FN","FN","FN"," " 
"OWW04440-0115",2004,1,"I",09/16/2004,"1",7,"FN","FN","FN","FN","FN"," " 
"OWW04440-0115",2004,1,"J",09/16/2004,"1", ," "," "," "," "," ","K" 
"OWW04440-0122",2004,1,"A",10/12/2004,"2",5,"GC","GC","GC","GC","CB"," " 
"OWW04440-0122",2004,1,"B",10/12/2004,"2",5,"CB","GF","GF","GF","SB"," " 
"OWW04440-0122",2004,1,"C",10/12/2004,"2",5,"CB","CB","GC","CB","CB"," " 
"OWW04440-0122",2004,1,"D",10/12/2004,"2",5,"SB","CB","GC","GC","SB"," " 
"OWW04440-0122",2004,1,"E",10/12/2004,"2",5,"SA","GF","GF","GF","CB"," " 
"OWW04440-0122",2004,1,"F",10/12/2004,"2",5,"CB","GF","GF","GF","CB"," " 
"OWW04440-0122",2004,1,"G",10/12/2004,"2",5,"GC","GC","GC","CB","SB"," " 
"OWW04440-0122",2004,1,"H",10/12/2004,"2",5,"SB","GF","GF","GF","SB"," " 
"OWW04440-0122",2004,1,"I",10/12/2004,"2",5,"SB","GC","GC","CB","SB"," " 
"OWW04440-0122",2004,1,"J",10/12/2004,"2",5,"CB","GC","GF","GF","GF"," " 
"OWW04440-0124",2004,1,"A",07/13/2004,"2",5,"FN","FN","FN","FN","FN"," " 
"OWW04440-0124",2004,1,"B",07/13/2004,"2",5,"FN","FN","FN","FN","FN"," " 
"OWW04440-0124",2004,1,"C",07/13/2004,"2",5,"FN","FN","FN","FN","FN"," " 
"OWW04440-0124",2004,1,"D",07/13/2004,"2",5,"FN","FN","FN","FN","FN"," " 
"OWW04440-0124",2004,1,"E",07/13/2004,"2",5,"FN","FN","FN","FN","FN"," " 
"OWW04440-0124",2004,1,"F",07/13/2004,"2",5,"FN","FN","FN","FN","FN"," " 
"OWW04440-0124",2004,1,"G",07/13/2004,"2",5,"FN","SA","SA","SA","SA"," " 
"OWW04440-0124",2004,1,"H",07/13/2004,"2",5,"FN","SA","SA","SA","FN"," " 
"OWW04440-0124",2004,1,"I",07/13/2004,"2",5,"FN","FN","GF","SA","SA"," " 
"OWW04440-0124",2004,1,"J",07/13/2004,"2",5,"SA","SA","SA","SA","SA"," " 
"OWW04440-0125",2004,1,"A",06/21/2004,"1",5,"RR","CB","SA","GC","SA"," " 
"OWW04440-0125",2004,1,"B",06/21/2004,"1",5,"RR","RR","RR","RR","RR"," " 
"OWW04440-0125",2004,1,"C",06/21/2004,"1",5,"RR","RR","RR","RR","FN"," " 
"OWW04440-0125",2004,1,"D",06/21/2004,"1",5,"GF","GF","RR","RR","CB"," " 
"OWW04440-0125",2004,1,"E",06/21/2004,"1",5,"FN","GC","RR","GC","FN"," " 
"OWW04440-0125",2004,1,"F",06/21/2004,"1",5,"GF","GC","GC","GC","GF"," " 
"OWW04440-0125",2004,1,"G",06/21/2004,"1",5,"GC","GC","GC","GC","GC"," " 
"OWW04440-0125",2004,1,"H",06/21/2004,"1",5,"SA","CB","RR","GC","FN"," " 
"OWW04440-0125",2004,1,"I",06/21/2004,"1",5,"CB","CB","CB","SB","CB"," " 
"OWW04440-0125",2004,1,"J",06/21/2004,"1",5,"FN","SB","RR","RR","RR"," " 
"OWW04440-0127",2004,1,"A",07/11/2004,"2",7,"GF","RR","GF","RR","GC"," " 
"OWW04440-0127",2004,1,"B",07/11/2004,"2",7,"GF","GF","SB","SA","SA"," " 
"OWW04440-0127",2004,1,"C",07/11/2004,"2",7,"GC","GC","GF","SA","GC"," " 
"OWW04440-0127",2004,1,"D",07/11/2004,"2",7,"GF","GC","SB","CB","GF"," " 
"OWW04440-0127",2004,1,"E",07/11/2004,"2",7,"GC","GF","RR","RR","RR"," " 
"OWW04440-0127",2004,1,"F",07/11/2004,"2",7,"SA","GC","CB","GF","GF"," " 
"OWW04440-0127",2004,1,"G",07/11/2004,"2",7,"CB","GF","CB","GF","GF"," " 
"OWW04440-0127",2004,1,"H",07/11/2004,"2",7,"CB","GF","SA","SA","SA"," " 
"OWW04440-0127",2004,1,"I",07/11/2004,"2",7,"CB","CB","GF","CB","GF"," " 
"OWW04440-0127",2004,1,"J",07/11/2004,"2",7,"FN","FN","FN","FN","FN"," " 
"OWW04440-0128",2004,1,"A",08/04/2004,"2",5,"WD","SA","SA","CB","FN"," " 
"OWW04440-0128",2004,1,"B",08/04/2004,"2",5,"FN","SA","GF","GF","FN"," " 
"OWW04440-0128",2004,1,"C",08/04/2004,"2",5,"FN","GC","GC","GC","FN"," " 
"OWW04440-0128",2004,1,"D",08/04/2004,"2",5,"SB","GC","GC","GC","GC"," " 
"OWW04440-0128",2004,1,"E",08/04/2004,"2",5,"HP","GC","CB","GF","GF"," " 
"OWW04440-0128",2004,1,"F",08/04/2004,"2",5,"FN","GF","GF","GC","SA"," " 
"OWW04440-0128",2004,1,"G",08/04/2004,"2",5,"SB","SA","SA","GF","FN"," " 
"OWW04440-0128",2004,1,"H",08/04/2004,"2",5,"FN","SA","SA","SA","FN"," " 
"OWW04440-0128",2004,1,"I",08/04/2004,"2",5,"CB","SA","SA","SA","FN"," " 
"OWW04440-0128",2004,1,"J",08/04/2004,"2",5,"FN","GC","GF","GC","GF"," " 
"OWW04440-0130",2004,1,"A",07/05/2004,"2",7,"GF","GF","CB","GF","GC"," " 
"OWW04440-0130",2004,1,"B",07/05/2004,"2",7,"GC","GC","CB","GF","SA"," " 
"OWW04440-0130",2004,1,"C",07/05/2004,"2",7,"GC","GC","CB","CB","GC"," " 
"OWW04440-0130",2004,1,"D",07/05/2004,"2",7,"GC","GC","GC","GC","GF"," " 
"OWW04440-0130",2004,1,"E",07/05/2004,"2",7,"XB","GC","GC","SB","CB"," " 
"OWW04440-0130",2004,1,"F",07/05/2004,"2",7,"SA","SA","CB","CB","GF"," " 
"OWW04440-0130",2004,1,"G",07/05/2004,"2",7,"SB","SB","CB","GF","GF"," " 
"OWW04440-0130",2004,1,"H",07/05/2004,"2",7,"GF","GF","GF","SB","SB"," " 
"OWW04440-0130",2004,1,"I",07/05/2004,"2",7,"CB","CB","CB","CB","SB"," " 
"OWW04440-0130",2004,1,"J",07/05/2004,"2",7,"SB","CB","CB","GF","SB"," " 
"OWW04440-0131",2004,1,"A",09/27/2004,"8",5,"SA","SA","SA","SA","SA"," " 
"OWW04440-0131",2004,1,"B",09/27/2004,"8",5,"SA","SA","SA","SA","SA"," " 
"OWW04440-0131",2004,1,"C",09/27/2004,"8",5,"SA","SA","SA","SA","SA"," " 
"OWW04440-0131",2004,1,"D",09/27/2004,"8",5,"SA","SA","SA","SA","SA"," " 
"OWW04440-0131",2004,1,"E",09/27/2004,"8",5,"SA","SA","SA","SA","SA"," " 
"OWW04440-0131",2004,1,"F",09/27/2004,"8",5,"FN","SA","SA","SA","SA"," " 
"OWW04440-0131",2004,1,"G",09/27/2004,"8",5,"FN","SA","SA","SA","SA"," " 
"OWW04440-0131",2004,1,"H",09/27/2004,"8",5,"SA","SA","SA","SA","SA"," " 
"OWW04440-0131",2004,1,"I",09/27/2004,"8",5,"SA","SA","SA","SA","FN"," " 
"OWW04440-0131",2004,1,"J",09/27/2004,"8",5,"SA","SA","SA","SA","SA"," " 
"OWW04440-0132",2004,1,"A",10/14/2004,"7",7,"SA","GF","GF","SA","SA"," " 
"OWW04440-0132",2004,1,"B",10/14/2004,"7",7,"SA","SA","CB","GF","SA"," " 
"OWW04440-0132",2004,1,"C",10/14/2004,"7",7,"SA","GC","GC","SA","FN"," " 
"OWW04440-0132",2004,1,"D",10/14/2004,"7",7,"SA","SA","GC","SA","SA"," " 
"OWW04440-0132",2004,1,"E",10/14/2004,"7",7,"SA","CB","SB","GF","FN"," " 
"OWW04440-0132",2004,1,"F",10/14/2004,"7",7,"SA","GC","SB","GF","SB"," " 
"OWW04440-0132",2004,1,"G",10/14/2004,"7",7,"SA","SA","CB","SA","SA"," " 
"OWW04440-0132",2004,1,"H",10/14/2004,"7",7,"SA","SA","GC","GC","SA"," " 
"OWW04440-0132",2004,1,"I",10/14/2004,"7",7,"SA","GC","GF","SA","SA"," " 
"OWW04440-0132",2004,1,"J",10/14/2004,"7",7,"SA","GC","GC","SB","GF"," " 
"OWW04440-0133",2004,1,"A",07/21/2004,"1",5,"FN","FN","FN","FN","FN"," " 
"OWW04440-0133",2004,1,"B",07/21/2004,"1",5,"FN","FN","FN","FN","FN"," " 
"OWW04440-0133",2004,1,"C",07/21/2004,"1",5,"HP","FN","FN","FN","FN"," " 
"OWW04440-0133",2004,1,"D",07/21/2004,"1",5,"WD","WD","FN","HP","HP"," " 
"OWW04440-0133",2004,1,"E",07/21/2004,"1",5,"FN","FN","FN","FN","FN"," " 
"OWW04440-0133",2004,1,"F",07/21/2004,"1",5,"WD","FN","FN","FN","HP"," " 
"OWW04440-0133",2004,1,"G",07/21/2004,"1",5,"RC","RC","RC","RC","RC","F1" 
"OWW04440-0133",2004,1,"H",07/21/2004,"1",5,"HP","FN","FN","FN","FN"," " 
"OWW04440-0133",2004,1,"I",07/21/2004,"1",5,"HP","FN","FN","FN","HP"," " 
"OWW04440-0133",2004,1,"J",07/21/2004,"1",5,"HP","HP","FN","FN","HP"," " 
"OWW04440-0134",2004,1,"A",10/13/2004,"2",5,"SA","CB","GF","CB","SA"," " 
"OWW04440-0134",2004,1,"B",10/13/2004,"2",5,"GF","GF","GF","GF","GC"," " 
"OWW04440-0134",2004,1,"C",10/13/2004,"2",5,"GC","GC","GC","GC","GC"," " 
"OWW04440-0134",2004,1,"D",10/13/2004,"2",5,"FN","GF","GF","SA","GC"," " 
"OWW04440-0134",2004,1,"E",10/13/2004,"2",5,"GC","GC","GC","GC","GF"," " 
"OWW04440-0134",2004,1,"F",10/13/2004,"2",5,"XB","GC","GF","GF","GF"," " 
"OWW04440-0134",2004,1,"G",10/13/2004,"2",5,"GF","GF","GF","GF","GF"," " 
"OWW04440-0134",2004,1,"H",10/13/2004,"2",5,"GC","GC","GF","GF","GF"," " 
"OWW04440-0134",2004,1,"I",10/13/2004,"2",5,"CB","GC","GF","GF","FN"," " 
"OWW04440-0134",2004,1,"J",10/13/2004,"2",5,"CB","CB","GC","CB","CB"," " 
"OWW04440-0138",2004,1,"A",08/10/2004,"2",7,"FN","FN","FN","FN","FN","F2" 
"OWW04440-0138",2004,1,"B",08/10/2004,"2",7,"FN","FN","FN","FN","FN","F1" 
"OWW04440-0138",2004,1,"C",08/10/2004,"2",7,"FN","FN","FN","FN","FN"," " 
"OWW04440-0138",2004,1,"D",08/10/2004,"2",7,"FN","FN","FN","FN","FN"," " 
"OWW04440-0138",2004,1,"E",08/10/2004,"2",7,"FN","FN","FN","FN","FN"," " 
"OWW04440-0138",2004,1,"F",08/10/2004,"2",7,"FN","FN","FN","FN","FN"," " 
"OWW04440-0138",2004,1,"G",08/10/2004,"2",7,"FN","FN","FN","FN","FN"," " 
"OWW04440-0138",2004,1,"H",08/10/2004,"2",7,"FN","FN","FN","FN","FN"," " 
"OWW04440-0138",2004,1,"I",08/10/2004,"2",7,"FN","FN","FN","FN","FN"," " 
"OWW04440-0138",2004,1,"J",08/10/2004,"2",7,"FN","FN","FN","FN","FN"," " 
"OWW04440-0139",2004,1,"A",07/29/2004,"11",7,"GC","GC","GF","FN","FN"," " 
"OWW04440-0139",2004,1,"B",07/29/2004,"11",7,"GC","GC","GC","GC","FN"," " 
"OWW04440-0139",2004,1,"C",07/29/2004,"11",7,"GC","GF","GF","FN","FN"," " 
"OWW04440-0139",2004,1,"D",07/29/2004,"11",7,"GF","GC","GC","GC","WD"," " 
"OWW04440-0139",2004,1,"E",07/29/2004,"11",7,"SA","GC","GC","GC","GC"," " 
"OWW04440-0139",2004,1,"F",07/29/2004,"11",7,"GC","GC","GC","GF","SA"," " 
"OWW04440-0139",2004,1,"G",07/29/2004,"11",7,"GC","GC","GC","GF","GC"," " 
"OWW04440-0139",2004,1,"H",07/29/2004,"11",7,"GC","GC","GC","GC","GF"," " 
"OWW04440-0139",2004,1,"I",07/29/2004,"11",7,"GC","GF","GF","GC","GF"," " 
"OWW04440-0139",2004,1,"J",07/29/2004,"11",7,"WD","GC","GC","GF","GC"," " 
"OWW04440-0142",2004,1,"A",09/27/2004,"7",5,"SA","CB","CB","GC","SA"," " 
"OWW04440-0142",2004,1,"B",09/27/2004,"7",5,"RS","CB","GC","GF","GF"," " 
"OWW04440-0142",2004,1,"C",09/27/2004,"7",5,"FN","FN","FN","GC","GF"," " 
"OWW04440-0142",2004,1,"D",09/27/2004,"7",5,"FN","SA","GF","CB","SA"," " 
"OWW04440-0142",2004,1,"E",09/27/2004,"7",5,"SA","GC","RS","RS","RS"," " 
"OWW04440-0142",2004,1,"F",09/27/2004,"7",5,"GF","GC","GC","GC","SA"," " 
"OWW04440-0142",2004,1,"G",09/27/2004,"7",5,"GF","GF","GC","GC","SA"," " 
"OWW04440-0142",2004,1,"H",09/27/2004,"7",5,"GF","GC","GC","GC","GF"," " 
"OWW04440-0142",2004,1,"I",09/27/2004,"7",5,"SA","GC","RS","RS","SA"," " 
"OWW04440-0142",2004,1,"J",09/27/2004,"7",5,"SA","RS","GC","SA","SA"," " 
"OWW04440-0146",2004,1,"A",10/01/2004,"2",5,"SA","GC","SA","SA","SA"," " 
"OWW04440-0146",2004,1,"B",10/01/2004,"2",5,"SA","SA","SA","GC","SA"," " 
"OWW04440-0146",2004,1,"C",10/01/2004,"2",5,"SA","SA"," "," "," ","F1" 
"OWW04440-0146",2004,1,"D",10/01/2004,"2",5,"SA","SA","SA","SA","SA"," " 
"OWW04440-0146",2004,1,"E",10/01/2004,"2",5,"SA","GC","GC","SA","SA"," " 
"OWW04440-0146",2004,1,"F",10/01/2004,"2",5,"FN","SA","SA","GC","SA"," " 
"OWW04440-0146",2004,1,"G",10/01/2004,"2",5,"SA","GC","SA","SA","SA"," " 
"OWW04440-0146",2004,1,"H",10/01/2004,"2",5,"SA","SA","SA","GF","SA"," " 
"OWW04440-0146",2004,1,"I",10/01/2004,"2",5,"SA","GC","SA","GC","SA"," " 
"OWW04440-0146",2004,1,"J",10/01/2004,"2",5,"SA","SA","GC","SA","SA"," " 
"OWW04440-0147",2004,1,"A",06/17/2004,"1",5,"FN","FN","FN","FN","FN"," " 
"OWW04440-0147",2004,1,"B",06/17/2004,"1",5,"FN","FN","FN","FN","FN"," " 
"OWW04440-0147",2004,1,"C",06/17/2004,"1",5,"FN","FN","FN","FN","FN"," " 
"OWW04440-0147",2004,1,"D",06/17/2004,"1",5,"FN","FN","FN","FN","FN"," " 
"OWW04440-0147",2004,1,"E",06/17/2004,"1",5,"FN","FN","FN","FN","FN"," " 
"OWW04440-0147",2004,1,"F",06/17/2004,"1",5,"FN","FN","FN","FN","FN"," " 
"OWW04440-0147",2004,1,"G",06/17/2004,"1",5,"FN","FN","FN","FN","FN"," " 
"OWW04440-0147",2004,1,"H",06/17/2004,"1",5,"FN","FN","FN","FN","FN"," " 
"OWW04440-0147",2004,1,"I",06/17/2004,"1",5,"FN","FN","FN","FN","FN"," " 
"OWW04440-0147",2004,1,"J",06/17/2004,"1",5,"FN","FN","FN","FN","FN"," " 
"OWW04440-0149",2004,1,"A",07/20/2004,"8",5,"FN","FN","FN","FN","FN"," " 
"OWW04440-0149",2004,1,"B",07/20/2004,"8",5,"FN","FN","FN","FN","FN"," " 
"OWW04440-0149",2004,1,"C",07/20/2004,"8",5,"FN","FN","FN","FN","FN"," " 
"OWW04440-0149",2004,1,"D",07/20/2004,"8",5,"FN","FN","FN","FN","FN"," " 
"OWW04440-0149",2004,1,"E",07/20/2004,"8",5,"FN","FN","FN","FN","FN"," " 
"OWW04440-0149",2004,1,"F",07/20/2004,"8",5,"FN","FN","FN","FN","FN"," " 
"OWW04440-0149",2004,1,"G",07/20/2004,"8",5,"FN","FN","FN","FN","FN"," " 
"OWW04440-0149",2004,1,"H",07/20/2004,"8",5,"FN","FN","FN","FN","FN"," " 
"OWW04440-0149",2004,1,"I",07/20/2004,"8",5,"FN","FN","FN","FN","FN"," " 
"OWW04440-0149",2004,1,"J",07/20/2004,"8",5,"FN","FN","FN","FN","FN"," " 
"OWW04440-0151",2004,1,"A",07/13/2004,"4",5,"FN","FN","SA","FN","FN"," " 
"OWW04440-0151",2004,1,"B",07/13/2004,"4",5,"FN","FN","SA","FN","FN"," " 
"OWW04440-0151",2004,1,"C",07/13/2004,"4",5,"FN","SA","SA","FN","FN"," " 
"OWW04440-0151",2004,1,"D",07/13/2004,"4",5,"FN","SA","OT","FN","FN","F1" 
"OWW04440-0151",2004,1,"E",07/13/2004,"4",5,"FN","FN","SA","FN","FN"," " 
"OWW04440-0151",2004,1,"F",07/13/2004,"4",5,"FN","SA","OT","SA","FN","F1" 
"OWW04440-0151",2004,1,"G",07/13/2004,"4",5,"FN","SA","OT","SA","FN","F1" 
"OWW04440-0151",2004,1,"H",07/13/2004,"4",5,"FN","FN","FN","FN","FN"," " 
"OWW04440-0151",2004,1,"I",07/13/2004,"4",5,"FN","GF","SA","FN","FN"," " 
"OWW04440-0151",2004,1,"J",07/13/2004,"4",5,"FN","SA","GF","OT","FN","F1" 
"OWW04440-0157",2004,1,"A",08/05/2004,"1",5,"HP","HP","HP","OT","OT","F1" 
"OWW04440-0157",2004,1,"B",08/05/2004,"1",5,"HP","HP","HP","HP","SA"," " 
"OWW04440-0157",2004,1,"C",08/05/2004,"1",5,"HP","HP","HP","HP","HP"," " 
"OWW04440-0157",2004,1,"D",08/05/2004,"1",5,"HP","HP","HP","HP","HP"," " 
"OWW04440-0157",2004,1,"E",08/05/2004,"1",5,"SA","SA","HP","HP","HP"," " 
"OWW04440-0157",2004,1,"F",08/05/2004,"1",5,"HP","HP","SA","HP","HP"," " 
"OWW04440-0157",2004,1,"G",08/05/2004,"1",5,"HP","HP","HP","SA","SA"," " 
"OWW04440-0157",2004,1,"H",08/05/2004,"1",5,"SA","SA","SA","SA","HP"," " 
"OWW04440-0157",2004,1,"I",08/05/2004,"1",5,"SA","SA","SA","HP","FN"," " 
"OWW04440-0157",2004,1,"J",08/05/2004,"1",5,"SA","SA","HP","HP","HP"," " 
"OWW04440-0158",2004,1,"A",09/15/2004,"2",5,"FN","SB","GC","SB","SB"," " 
"OWW04440-0158",2004,1,"B",09/15/2004,"2",5,"HP","SA","SA","XB","SB"," " 
"OWW04440-0158",2004,1,"C",09/15/2004,"2",5,"HP","HP","XB","CB","SB"," " 
"OWW04440-0158",2004,1,"D",09/15/2004,"2",5,"HP","WD","SA","CB","CB"," " 
"OWW04440-0158",2004,1,"E",09/15/2004,"2",5,"SA","WD","SA","SB","SB"," " 
"OWW04440-0158",2004,1,"F",09/15/2004,"2",5,"HP","SA","SA","CB","SB"," " 
"OWW04440-0158",2004,1,"G",09/15/2004,"2",5,"FN","SA","SA","XB","XB"," " 
"OWW04440-0158",2004,1,"H",09/15/2004,"2",5,"HP","SA","SA","SB","FN"," " 
"OWW04440-0158",2004,1,"I",09/15/2004,"2",5,"HP","HP","SA","GC","FN"," " 
"OWW04440-0158",2004,1,"J",09/15/2004,"2",5,"OT","SA","GF","RR","RR","F1" 
"OWW04440-0163",2004,1,"A",09/28/2004,"1",5,"SA","SA","SA","SA","SA"," " 
"OWW04440-0163",2004,1,"B",09/28/2004,"1",5,"SA","SA","SA","SA","SA"," " 
"OWW04440-0163",2004,1,"C",09/28/2004,"1",5,"SA","SA","SA","SA","SA","K" 
"OWW04440-0163",2004,1,"D",09/28/2004,"1",5,"SA","SA","SA","SA","SA"," " 
"OWW04440-0163",2004,1,"E",09/28/2004,"1",5,"SA","SA","SA","SA","SA"," " 
"OWW04440-0163",2004,1,"F",09/28/2004,"1",5,"SA","GF","SA","SA","FN"," " 
"OWW04440-0163",2004,1,"G",09/28/2004,"1",5,"SA","GF","GF","GF","GF"," " 
"OWW04440-0163",2004,1,"H",09/28/2004,"1",5,"SA","SA","SA","SA","SA"," " 
"OWW04440-0163",2004,1,"I",09/28/2004,"1",5,"FN","SA","SA","SA","FN"," " 
"OWW04440-0163",2004,1,"J",09/28/2004,"1",5,"FN","SA","SA","SA","SA"," " 
"OWW04440-0164",2004,1,"A",10/28/2004,"7",5,"SB","XB","SB","XB","SB"," " 
"OWW04440-0164",2004,1,"B",10/28/2004,"7",5,"SB","SB","XB","XB","SB"," " 
"OWW04440-0164",2004,1,"C",10/28/2004,"7",5,"XB","SB","GC","SB","SB"," " 
"OWW04440-0164",2004,1,"D",10/28/2004,"7",5,"SB","SB","SB","SB","SB"," " 
"OWW04440-0164",2004,1,"E",10/28/2004,"7",5,"XB","SB","SB","XB","SB"," " 
"OWW04440-0164",2004,1,"F",10/28/2004,"7",5,"SB","XB","XB","SB","SB"," " 
"OWW04440-0164",2004,1,"G",10/28/2004,"7",5,"XB","XB","XB","XB","SB"," " 
"OWW04440-0164",2004,1,"H",10/28/2004,"7",5,"SB","XB","XB","XB","XB"," " 
"OWW04440-0164",2004,1,"I",10/28/2004,"7",5,"SA","SB","SB","GC","CB"," " 
"OWW04440-0164",2004,1,"J",10/28/2004,"7",5,"XB","SB","SB","XB","SB"," " 
"OWW04440-0165",2004,1,"A",06/29/2004,"1",5,"GC","FN","FN","FN","FN"," " 
"OWW04440-0165",2004,1,"B",06/29/2004,"1",5,"GC","GC","FN","WD","FN"," " 
"OWW04440-0165",2004,1,"C",06/29/2004,"1",5,"FN","WD","FN","FN","FN"," " 
"OWW04440-0165",2004,1,"D",06/29/2004,"1",5,"GC","GC","FN","FN","FN"," " 
"OWW04440-0165",2004,1,"E",06/29/2004,"1",5,"FN","GC","GC","GF","GC"," " 
"OWW04440-0165",2004,1,"F",06/29/2004,"1",5,"FN","FN","GC","GC","WD"," " 
"OWW04440-0165",2004,1,"G",06/29/2004,"1",5,"FN","GC","GC","GC","SA","L" 
"OWW04440-0165",2004,1,"H",06/29/2004,"1",5,"GC","SA","GC","GC","WD","L" 
"OWW04440-0165",2004,1,"I",06/29/2004,"1",5,"FN","GC","GC","CB","CB"," " 
"OWW04440-0165",2004,1,"J",06/29/2004,"1",5,"CB","CB","CB","GC","WD"," " 
"OWW04440-0166",2004,1,"A",08/23/2004,"2",7,"GC","CB","GC","GF","SA"," " 
"OWW04440-0166",2004,1,"B",08/23/2004,"2",7,"SA","GF","GF","GF","GF"," " 
"OWW04440-0166",2004,1,"C",08/23/2004,"2",7,"GF","GC","CB","GF","FN"," " 
"OWW04440-0166",2004,1,"D",08/23/2004,"2",7,"GF","SA","GC","GC","CB"," " 
"OWW04440-0166",2004,1,"E",08/23/2004,"2",7,"SB","SA","GF","GC","GF"," " 
"OWW04440-0166",2004,1,"F",08/23/2004,"2",7,"SA","SA","SA","GF","SA"," " 
"OWW04440-0166",2004,1,"G",08/23/2004,"2",7,"SA","CB","CB","GC","SA"," " 
"OWW04440-0166",2004,1,"H",08/23/2004,"2",7,"GF","GF","CB","CB","SA"," " 
"OWW04440-0166",2004,1,"I",08/23/2004,"2",7,"SA","GF","GF","GF","GF"," " 
"OWW04440-0166",2004,1,"J",08/23/2004,"2",7,"SA","GF","GF","GF","GF"," " 
"OWW04440-0168",2004,1,"A",07/27/2004,"11",5,"SA","SA","GC","FN","FN"," " 
"OWW04440-0168",2004,1,"B",07/27/2004,"11",5,"SA","SA","SA","SA","SA"," " 
"OWW04440-0168",2004,1,"C",07/27/2004,"11",5,"SA","SA","GF","GF","SA"," " 
"OWW04440-0168",2004,1,"D",07/27/2004,"11",5,"SA","GC","GC","GC","SA"," " 
"OWW04440-0168",2004,1,"E",07/27/2004,"11",5,"SA","SA","GC","FN","SA"," " 
"OWW04440-0168",2004,1,"F",07/27/2004,"11",5,"SA","FN","FN","FN","GC"," " 
"OWW04440-0168",2004,1,"G",07/27/2004,"11",5,"SA","SA","FN","FN","FN"," " 
"OWW04440-0168",2004,1,"H",07/27/2004,"11",5,"GC","GC","GC","SA","SA"," " 
"OWW04440-0168",2004,1,"I",07/27/2004,"11",5,"SA","GC","GC","GC","GC"," " 
"OWW04440-0168",2004,1,"J",07/27/2004,"11",5,"SA","SA","SA","SA","FN"," " 
"OWW04440-0169",2004,1,"A",10/04/2004,"3",5,"SA","SA","SA","SA","SA"," " 
"OWW04440-0169",2004,1,"B",10/04/2004,"3",5,"SA","SA","SA","SA","SA"," " 
"OWW04440-0169",2004,1,"C",10/04/2004,"3",5,"WD","SA","SA","SA","SA"," " 
"OWW04440-0169",2004,1,"D",10/04/2004,"3",5,"HP","SA","SA","SA","SA"," " 
"OWW04440-0169",2004,1,"E",10/04/2004,"3",5,"SA","SA","SA","SA","SA"," " 
"OWW04440-0169",2004,1,"F",10/04/2004,"3",5,"SA","SA","SA","SA","HP"," " 
"OWW04440-0169",2004,1,"G",10/04/2004,"3",5,"SA","SA","SA","SA","SA"," " 
"OWW04440-0169",2004,1,"H",10/04/2004,"3",5,"SA","SA","SA","SA","SA"," " 
"OWW04440-0169",2004,1,"I",10/04/2004,"3",5,"SA","SA","SA","SA","SA"," " 
"OWW04440-0169",2004,1,"J",10/04/2004,"3",5,"SA","SA","SA","SA","SA"," " 
"OWW04440-0170",2004,1,"A",08/22/2004,"3",7,"GC","GC","GC","GC","GC"," " 
"OWW04440-0170",2004,1,"B",08/22/2004,"3",7,"HP","GF","CB","CB","GC"," " 
"OWW04440-0170",2004,1,"C",08/22/2004,"3",7,"CB","GC","GC","GC","CB"," " 
"OWW04440-0170",2004,1,"D",08/22/2004,"3",7,"GC","GC","GC","GF","GC"," " 
"OWW04440-0170",2004,1,"E",08/22/2004,"3",7,"GC","GC","SB","CB","GC"," " 
"OWW04440-0170",2004,1,"F",08/22/2004,"3",7,"CB","CB","GF","CB","SB"," " 
"OWW04440-0170",2004,1,"G",08/22/2004,"3",7,"SB","CB","CB","CB","WD"," " 
"OWW04440-0170",2004,1,"H",08/22/2004,"3",7,"GF","GF","GC","GC","GF"," " 
